"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2020,41715711,1,42113688
2020,41708470,1,42108965
2020,41710137,1,42115598
2020,41714920,1,42112918
2020,41703264,1,42108966
2020,41710293,1,42115756
2020,41703291,1,42111252
2020,41711685,1,42117159
2020,41708583,1,42109082
2020,41708584,1,42109083
2020,41708670,1,42111368
2020,41703443,1,42111399
2020,41703512,7,42111474
2020,41715764,1,42113734
2020,41711748,1,42117226
2020,41715799,1,42113772
2020,41708825,1,42109313
2020,41703708,1,42111664
2020,41703797,1,42109676
2020,41712083,1,42113976
2020,41704164,1,42112155
2020,41703815,1,42111780
2020,41709292,1,42109771
2020,41703837,1,42109752
2020,41703838,1,42109753
2020,41709722,1,42115179
2020,41709388,1,42111871
2020,41703902,1,42111870
2020,41709602,1,42115059
2020,41704146,1,42112132
2020,41709721,1,42115174
2020,41709826,1,42115289
2020,41704269,1,42112255
2020,41704273,1,42112257
2020,41704267,1,42112253
2020,41711934,1,42113853
2020,41715974,1,42117524
2020,41704443,1,42115481
2020,41704449,1,42112427
2020,41710079,1,42115541
2020,41714637,1,42112621
2020,41714628,1,42112611
2020,41710360,1,42115824
2020,41714692,1,42112677
2020,41710379,1,42115838
2020,41710465,1,42115913
2020,41710549,1,42115990
2020,41714886,1,42112891
2020,41710664,1,42112892
2020,41714931,1,42112930
2020,41710692,1,42116137
2020,41710784,1,42116237
2020,41710813,1,42116267
2020,41715025,1,42113018
2020,41715083,1,42116342
2020,41710928,1,42113103
2020,41715119,1,42113112
2020,41711071,1,42116522
2020,41715215,1,42113209
2020,41715282,1,42116607
2020,41711154,1,42113273
2020,41715342,1,42116682
2020,41715424,7,42113403
2020,41715401,1,42116744
2020,41711374,8,42113464
2020,41711368,8,42113457
2020,41711375,8,42116843
2020,41715503,1,42113486
2020,41715509,1,42116877
2020,41711538,1,42117002
2020,41711544,1,42117008
2020,41715657,1,42117047
2020,41711684,1,42117158
2020,41715763,1,42113733
2020,41716020,1,42114012
2020,41716035,1,42114033
2020,41712174,1,42117623
2020,41716114,1,42117701
2020,41716141,1,42114129
2020,41712323,1,42117770
2020,41716180,1,42114179
2020,41712420,1,42117869
2020,41712487,1,42117938
2020,41712508,1,42117961
2020,41716321,1,42114314
2020,41707629,1,42108145
2020,41707626,1,42110600
2020,41702812,1,42110759
2020,41707873,1,42108374
2020,41702826,1,42110776
2020,41702876,1,42110832
2020,41702878,1,42110835
2020,41702879,1,42110836
2020,41707971,1,42108455
2020,41707997,1,42108480
2020,41703065,1,42111029
2020,41703105,1,42111065
2020,41708277,6,42108768
2020,41708306,3,42108800
2020,41708299,3,42108793
2020,41708331,1,42108829
2020,41703192,1,42108847
2020,41708355,1,42108852
2020,41703249,1,42111196
2020,41708546,1,42109036
2020,41710950,1,42116403
2020,41708560,1,42111295
2020,41708676,1,42111375
2020,41703424,1,42111374
2020,41708779,1,42109266
2020,41703545,1,42111504
2020,41709007,1,42109474
2020,41709107,1,42109592
2020,41703755,1,42111720
2020,41709258,1,42109736
2020,41709746,1,42112178
2020,41709805,1,42112231
2020,41704302,1,42115328
2020,41704271,1,42115283
2020,41704350,3,42112330
2020,41709916,1,42115381
2020,41704377,1,42115413
2020,41709961,1,42115436
2020,41710152,1,42115610
2020,41714843,1,42112849
2020,41710764,1,42116213
2020,41710085,1,42115548
2020,41704489,1,42112473
2020,41710132,1,42115591
2020,41710160,1,42115618
2020,41710240,8,42115699
2020,41710253,1,42115709
2020,41714602,1,42112591
2020,41710355,2,42115818
2020,41710411,3,42115846
2020,41714742,1,42115919
2020,41715100,2,42116366
2020,41710933,22,42113108
2020,41710994,1,42116439
2020,41711005,1,42113156
2020,41711038,1,42116488
2020,41715222,1,42116539
2020,41715303,1,42116629
2020,41711331,1,42113436
2020,41715564,1,42116941
2020,41711472,1,42116932
2020,41711532,1,42113597
2020,41715614,1,42116992
2020,41711568,1,42117031
2020,41715645,1,42113628
2020,41715719,3,42113695
2020,41711731,1,42117206
2020,41711730,1,42117205
2020,41711768,1,42113763
2020,41711801,1,42117276
2020,41715820,1,42117288
2020,41715842,1,42117331
2020,41711893,1,42113834
2020,41711956,1,42117423
2020,41715890,1,42113872
2020,41712003,1,42113904
2020,41712096,1,42117549
2020,41712098,1,42117550
2020,41712097,1,42113990
2020,41716032,1,42114028
2020,41716031,1,42114027
2020,41716044,1,42114040
2020,41712173,1,42114046
2020,41712171,1,42117621
2020,41712273,1,42117724
2020,41712368,1,42117819
2020,41712373,1,42117828
2020,41716205,1,42114200
2020,41716204,1,42117822
2020,41710413,1,42112708
2020,41710481,1,42115924
2020,41714760,1,42112766
2020,41714833,1,42116049
2020,41714853,1,42112858
2020,41710636,1,42116077
2020,41714898,1,42112900
2020,41714909,1,42112910
2020,41710685,1,42112917
2020,41714972,1,42116192
2020,41710753,1,42116200
2020,41714977,1,42116202
2020,41710771,1,42116219
2020,41710762,1,42116212
2020,41710819,1,42113021
2020,41710820,1,42116275
2020,41710961,1,42116412
2020,41715132,1,42116413
2020,41715150,1,42116444
2020,41715241,1,42116552
2020,41715246,1,42113236
2020,41711134,1,42116587
2020,41711269,1,42113368
2020,41715502,1,42116870
2020,41715546,1,42113532
2020,41711561,1,42117024
2020,41715668,1,42113646
2020,41715731,1,42117147
2020,41711689,1,42117160
2020,41711787,1,42117264
2020,41711829,7,42117301
2020,41711884,1,42117356
2020,41711903,1,42117374
2020,41711912,1,42113841
2020,41715876,1,42117400
2020,41715881,1,42113859
2020,41715893,1,42113873
2020,41715908,1,42117445
2020,41712008,1,42113907
2020,41715950,1,42113941
2020,41716022,1,42114017
2020,41716057,1,42114052
2020,41712253,1,42117706
2020,41716145,1,42117743
2020,41716160,1,42114155
2020,41712391,1,42117843
2020,41712457,1,42117910
2020,41716327,1,42117972
2020,41712554,1,42118011
2020,41712572,1,42118027
2020,41716377,1,42114367
2020,41712621,1,42118078
2020,41712787,1,42118227
2020,41712641,1,42118093
2020,41716494,1,42114496
2020,41716540,1,42114540
2020,41712753,1,42114543
2020,41716557,1,42114561
2020,41712799,1,42118240
2020,41712807,1,42114599
2020,41716639,1,42114643
2020,41712860,8,42118300
2020,41712873,1,42118310
2020,41716738,1,42114738
2020,41712954,1,42114741
2020,41712998,3,42118441
2020,41713007,1,42118446
2020,41716816,1,42118500
2020,41716871,1,42118572
2020,41713124,7,42118576
2020,41713122,1,42118574
2020,41716876,1,42114868
2020,41716896,1,42114890
2020,41713172,1,42114902
2020,42026803,1,42444855
2020,42026881,1,42449942
2020,42026892,1,42449953
2020,42024195,7,42449589
2020,42024211,1,42449607
2020,42024213,1,42449978
2020,42024226,1,42449999
2020,42026943,1,42449628
2020,42026944,1,42449625
2020,42026955,1,42450016
2020,42024244,1,42449640
2020,42024260,3,42449650
2020,42024290,1,42450041
2020,42024307,1,42450053
2020,42024309,8,42449695
2020,42024283,3,42449672
2020,42024452,1,42450106
2020,42024462,1,42449853
2020,42024470,1,42450122
2020,42024473,1,42449865
2020,42029572,1,42454963
2020,41697636,1,42101746
2020,41697638,1,42098117
2020,41697639,1,42098116
2020,41693842,1,42101808
2020,41697740,1,42098220
2020,41697760,1,42098242
2020,41697759,1,42098241
2020,41697758,1,42098239
2020,41693880,1,42101844
2020,41697784,1,42098264
2020,41697792,3,42098270
2020,41693902,1,42101865
2020,41697815,1,42098297
2020,41693909,1,42101874
2020,41693911,1,42101875
2020,41693922,1,42101889
2020,41697845,3,42098327
2020,41705636,1,42104082
2020,41701107,3,42104050
2020,41705716,1,42106224
2020,41705664,1,42106173
2020,41705730,1,42106239
2020,41705777,1,42106287
2020,41705782,1,42106292
2020,41705764,1,42106270
2020,41705827,1,42104241
2020,41705868,1,42104274
2020,41701418,1,42104353
2020,41701431,1,42106489
2020,41701451,3,42106517
2020,41701491,1,42104433
2020,41706082,1,42106590
2020,41701532,1,42106621
2020,41701571,1,42104514
2020,41701591,1,42104531
2020,41706232,1,42106744
2020,41701625,1,42104560
2020,41706254,1,42106769
2020,41701661,8,42106795
2020,41706276,1,42106793
2020,41701703,1,42106857
2020,41706364,3,42106882
2020,41701772,1,42104700
2020,41706416,1,42104705
2020,41701806,1,42104734
2020,41701802,1,42106963
2020,41701831,1,42106993
2020,41701868,1,42107047
2020,41706568,1,42107082
2020,41706636,1,42107152
2020,41706650,1,42107167
2020,41706682,1,42107199
2020,41706705,1,42107218
2020,41701984,1,42104919
2020,41706768,1,42109952
2020,41706781,1,42109959
2020,41702029,7,42109970
2020,41702052,1,42109993
2020,41702056,1,42110004
2020,41702069,1,42110015
2020,41706850,1,42107354
2020,41706881,1,42107384
2020,41706893,1,42107401
2020,41706899,1,42107410
2020,41702177,1,42107484
2020,41706974,2,42107490
2020,41706986,1,42107501
2020,41707071,1,42107593
2020,41707106,1,42110203
2020,41707141,1,42107667
2020,41702337,1,42110254
2020,41707215,1,42110288
2020,41702394,1,42110318
2020,41707279,1,42107807
2020,41702453,1,42110368
2020,41707319,1,42107850
2020,41702498,1,42110410
2020,41707383,1,42110423
2020,41707395,1,42107925
2020,41707432,1,42107957
2020,41707505,1,42108034
2020,41707516,1,42110527
2020,41707549,1,42108073
2020,41702621,1,42108063
2020,41702631,1,42110554
2020,41707564,1,42108091
2020,41707558,3,42108084
2020,41702667,1,42108130
2020,41707609,1,42108129
2020,41707705,1,42110653
2020,41702719,1,42108216
2020,41702742,3,42108256
2020,41707747,3,42108247
2020,41707736,3,42110670
2020,41702787,1,42110732
2020,41707880,1,42108380
2020,41707951,1,42110846
2020,41707949,1,42110844
2020,41702909,1,42110869
2020,41702922,1,42110886
2020,41702925,1,42110890
2020,41708029,1,42108511
2020,41702991,1,42110959
2020,41702992,1,42110960
2020,41703003,1,42110976
2020,41703002,1,42110975
2020,41703019,1,42108600
2020,41708173,1,42108651
2020,41703061,3,42108655
2020,41708188,1,42108675
2020,41708213,1,42108701
2020,41703090,1,42108714
2020,41708271,1,42108751
2020,41703147,1,42108779
2020,41708318,1,42108813
2020,41708329,1,42108826
2020,41708313,1,42108807
2020,41703162,1,42111115
2020,41703161,1,42111114
2020,41708339,3,42108835
2020,41703195,1,42108853
2020,41703205,1,42111151
2020,41708352,1,42111141
2020,41703221,1,42108882
2020,41703237,1,42111181
2020,41708408,1,42111184
2020,41708413,3,42108911
2020,41708450,1,42108948
2020,41708469,1,42111210
2020,41708473,1,42111216
2020,41708456,1,42111206
2020,41703282,1,42111238
2020,41703295,1,42111255
2020,41708535,1,42109023
2020,41708531,1,42109022
2020,41708536,1,42109029
2020,41708537,1,42109030
2020,41703339,1,42109046
2020,41703425,1,42109175
2020,41708698,3,42109190
2020,41708721,1,42111419
2020,41703524,7,42109292
2020,41703553,1,42109309
2020,41703530,1,42111490
2020,41708842,1,42111528
2020,41703525,1,42111486
2020,41708801,1,42109229
2020,41708807,1,42111487
2020,41703523,1,42109291
2020,41703580,1,42111533
2020,41708854,3,42109346
2020,41708860,1,42109354
2020,41708887,1,42109380
2020,41703606,1,42109383
2020,41708981,1,42109476
2020,41709041,1,42109533
2020,41703732,1,42109584
2020,41709142,1,42109626
2020,41709134,1,42109617
2020,41703775,1,42109645
2020,41709170,1,42109659
2020,41703792,1,42111754
2020,41709186,1,42109665
2020,41709196,1,42109682
2020,41709203,1,42109689
2020,41709234,1,42109715
2020,41709227,1,42109711
2020,41703824,1,42111787
2020,41709236,1,42111786
2020,41709237,1,42109717
2020,41709242,1,42109727
2020,41709252,1,42111793
2020,41709363,1,42109838
2020,41709376,1,42109846
2020,41703892,3,42111860
2020,41703924,1,42109888
2020,41709412,1,42109890
2020,41709419,1,42109893
2020,41703936,1,42111905
2020,41709442,3,42111925
2020,41709443,3,42111926
2020,41703947,1,42111921
2020,41703963,1,42109933
2020,41703965,1,42114938
2020,41703961,1,42111940
2020,41704006,3,42111984
2020,41709528,2,42114991
2020,41704017,1,42112003
2020,41704019,1,42112004
2020,41709552,8,42115014
2020,41704065,1,42112057
2020,41709615,1,42115069
2020,41704080,1,42112075
2020,41704125,1,42112110
2020,41709669,1,42112111
2020,41709677,1,42112117
2020,41704143,1,42112130
2020,41709702,1,42115160
2020,41709708,1,42115156
2020,41709744,1,42115201
2020,41704216,1,42115239
2020,41704221,1,42112207
2020,41704234,1,42112218
2020,41709795,1,42112220
2020,41709804,1,42112223
2020,41704248,1,42115276
2020,41709813,1,42112227
2020,41709847,1,42115312
2020,41704308,1,42112295
2020,41709894,1,42115356
2020,41704349,1,42115363
2020,41704354,1,42112336
2020,41704368,1,42112345
2020,41709943,1,42115411
2020,41704404,1,42112376
2020,41704410,1,42112382
2020,41704441,1,42112419
2020,41710002,1,42115467
2020,41710045,1,42115514
2020,41710115,1,42115574
2020,41710114,1,42115572
2020,41714518,1,42112504
2020,41714517,1,42112502
2020,41710203,1,42115662
2020,41714604,1,42112598
2020,41710274,1,42115734
2020,41710342,1,42115808
2020,41714679,1,42112660
2020,41710374,1,42112678
2020,41710375,1,42115834
2020,41710385,1,42115844
2020,41710399,1,42115853
2020,41692225,1,42100248
2020,41692232,1,42100254
2020,41692243,1,42096277
2020,41692267,3,42096294
2020,41695882,1,42100302
2020,41692285,1,42100307
2020,41692282,1,42100305
2020,41692288,1,42100310
2020,41695957,1,42096383
2020,41695958,1,42096385
2020,41695977,1,42096401
2020,41695978,1,42096402
2020,41696043,1,42100461
2020,41696055,1,42096483
2020,41692444,1,42100463
2020,41692466,1,42096497
2020,41696064,1,42100478
2020,41692562,1,42096583
2020,41696265,1,42100669
2020,41692655,1,42100678
2020,41692726,1,42096771
2020,41692819,1,42096886
2020,41696530,1,42096962
2020,41692880,1,42096985
2020,41696538,1,42096970
2020,41696572,1,42097007
2020,41693070,1,42101057
2020,41693123,1,42101103
2020,41693272,1,42101250
2020,41697320,3,42101524
2020,41697323,1,42097790
2020,41697433,1,42097893
2020,41697549,1,42098023
2020,41697737,1,42098217
2020,41697825,1,42101881
2020,41697876,1,42098358
2020,41697923,1,42098404
2020,41697924,1,42098405
2020,41694052,1,42098485
2020,41698111,1,42098573
2020,41698162,1,42098654
2020,41698241,1,42098709
2020,41698271,1,42098761
2020,41694390,1,42098925
2020,41694394,1,42102332
2020,41698467,1,42098973
2020,41698570,6,42102436
2020,41694491,6,42099075
2020,41699559,1,42099168
2020,41698659,1,42099167
2020,41698740,1,42099256
2020,41699772,1,42102711
2020,41699773,1,42102712
2020,41699776,1,42102717
2020,41699795,1,42099410
2020,41698923,1,42099432
2020,41699046,1,42099559
2020,41700071,1,42103014
2020,41704544,1,42103234
2020,41704515,1,42103207
2020,41700277,1,42103216
2020,41704717,1,42105219
2020,41704724,1,42103385
2020,41704740,1,42105238
2020,41704826,1,42105320
2020,41700550,1,42105357
2020,41704866,1,42103505
2020,41700577,1,42105393
2020,41704953,1,42103558
2020,41705064,1,42105559
2020,41700692,1,42103645
2020,41700757,1,42103706
2020,41705140,3,42105641
2020,41700756,1,42105635
2020,41705173,1,42105674
2020,41705202,8,42105703
2020,41700823,1,42105739
2020,41705235,1,42105731
2020,41705391,1,42103897
2020,41705408,1,42105912
2020,41701032,1,42106005
2020,41705678,1,42106189
2020,41705712,2,42106218
2020,41701417,1,42104354
2020,41701428,2,42104367
2020,41705981,1,42104368
2020,41706032,1,42106543
2020,41701477,1,42106544
2020,41706065,1,42106571
2020,41701556,1,42104491
2020,41706152,1,42104500
2020,41701618,1,42104554
2020,41010752,1,41393076
2020,41010753,1,41393077
2020,41695891,3,42096314
2020,41692294,3,42100318
2020,41695897,1,42096319
2020,41692293,1,42100317
2020,41695902,1,42100322
2020,41696001,1,42096421
2020,41696019,1,42096440
2020,41696033,1,42096457
2020,41696052,1,42096479
2020,41692452,1,42096480
2020,41692453,1,42096478
2020,41692483,1,42096513
2020,41696155,1,42096581
2020,41696159,1,42100581
2020,41692619,1,42100637
2020,41696306,1,42096735
2020,41692689,3,42100705
2020,41692699,1,42096744
2020,41696325,1,42100719
2020,41712666,1,42118114
2020,41712719,1,42118163
2020,41712723,1,42118168
2020,41712737,1,42118183
2020,41713604,1,42120239
2020,41713772,1,42119237
2020,41716536,1,42114534
2020,41716543,1,42114544
2020,41716549,1,42114551
2020,41716548,1,42114550
2020,41716575,1,42118222
2020,41716594,1,42114598
2020,41712849,1,42118290
2020,41712865,1,42118304
2020,41716692,1,42118332
2020,41716694,1,42114698
2020,41712916,1,42118356
2020,41712928,1,42118371
2020,41716745,1,42118402
2020,41712964,1,42118409
2020,41716774,1,42114780
2020,41716799,1,42114797
2020,41716800,7,42114798
2020,41713024,1,42118471
2020,41713106,1,42118553
2020,41713128,1,42118579
2020,41716901,1,42114893
2020,41716920,1,42118633
2020,41716935,1,42114929
2020,41716950,1,42119941
2020,41713206,1,42118659
2020,41713240,3,42118698
2020,41713249,1,42118709
2020,41713273,1,42118740
2020,41717062,1,42118787
2020,41717061,1,42120039
2020,41713522,1,42118984
2020,41713547,1,42119019
2020,41713650,1,42119119
2020,41713740,1,42120326
2020,41717397,1,42120375
2020,41713828,1,42119302
2020,41713896,1,42119364
2020,41713909,1,42119377
2020,41717512,1,42120492
2020,41714058,1,42119527
2020,41717603,1,42120581
2020,41714166,1,42119635
2020,41706947,1,42107460
2020,41701194,1,42106195
2020,41707019,1,42110146
2020,41707027,1,42107542
2020,41701226,1,42106236
2020,41705788,1,42106298
2020,41709534,1,42114997
2020,41709630,1,42115083
2020,41705793,1,42106305
2020,41702674,1,42110603
2020,41707664,1,42110622
2020,41706338,1,42104629
2020,41706335,1,42106852
2020,41707677,1,42108192
2020,41707691,1,42108208
2020,41706035,1,42104416
2020,41707699,1,42108213
2020,41707698,1,42108209
2020,41707782,1,42110706
2020,41706166,8,42106654
2020,41707984,1,42108469
2020,41706357,1,42106872
2020,41706348,1,42106862
2020,41706525,1,42107038
2020,41701873,1,42107051
2020,41707789,1,42108291
2020,41706738,1,42109934
2020,41706740,1,42107248
2020,41702087,1,42107358
2020,41702134,1,42110070
2020,41702336,1,42110250
2020,41702443,1,42107834
2020,41702444,1,42110359
2020,41714997,1,42112991
2020,41707303,1,42110360
2020,41707340,1,42107875
2020,41702488,1,42110400
2020,41702771,1,42108296
2020,41707794,1,42108295
2020,41707856,1,42110758
2020,41708018,1,42108499
2020,41708039,1,42108518
2020,41708595,1,42111319
2020,41708578,1,42111314
2020,41708071,1,42108546
2020,41703375,1,42111324
2020,41708163,1,42108641
2020,41708185,1,42108667
2020,41708209,1,42108698
2020,41708207,1,42108695
2020,41708215,1,42108696
2020,41703143,1,42111096
2020,41708294,1,42111087
2020,41703172,7,42108819
2020,41708319,1,42111118
2020,41703171,1,42108820
2020,41703231,1,42111174
2020,41708382,1,42111169
2020,41709059,1,42109547
2020,41708384,1,42108889
2020,41708385,1,42108890
2020,41708383,1,42108888
2020,41703240,1,42111188
2020,41708461,1,42111211
2020,41712845,1,42114641
2020,41703307,1,42111263
2020,41703377,1,42111328
2020,41703270,1,42111219
2020,41708617,1,42109114
2020,41708632,1,42109129
2020,41703393,1,42109123
2020,41708662,7,42109161
2020,41711259,1,42113353
2020,41708661,1,42109160
2020,41703414,1,42109158
2020,41703429,1,42109181
2020,41708783,1,42111467
2020,41708808,1,42109296
2020,41708787,1,42109273
2020,41710081,1,42115542
2020,41708788,1,42109274
2020,41710709,1,42116154
2020,41710746,1,42116193
2020,41710136,1,42115597
2020,41714559,4,42112545
2020,41715758,4,42117179
2020,41708819,1,42111510
2020,41715004,1,42112998
2020,41703558,1,42109311
2020,41708820,1,42109312
2020,41710831,1,42116287
2020,41703519,1,42111481
2020,41708890,1,42109387
2020,41708959,1,42109452
2020,41709002,1,42111613
2020,41703701,7,42111657
2020,41711786,1,42117258
2020,41703739,1,42111702
2020,41703731,1,42111695
2020,41703774,1,42109653
2020,41709197,3,42109683
2020,41709216,1,42109699
2020,41709231,1,42109714
2020,41709572,1,42115033
2020,41709312,1,42109793
2020,41709358,1,42109823
2020,41709590,1,42115049
2020,41709482,1,42114951
2020,41709588,3,42115047
2020,41704163,1,42115177
2020,41704083,1,42112071
2020,41709655,1,42112099
2020,41704129,1,42112113
2020,41704232,1,42112216
2020,41709802,3,42112224
2020,41709845,1,42112260
2020,41711717,8,42113737
2020,41709854,1,42115313
2020,41709915,1,42115379
2020,41709903,1,42115367
2020,41709904,1,42115368
2020,41709947,1,42115416
2020,41704403,1,42115433
2020,41709970,1,42115445
2020,41710064,1,42115529
2020,41716005,1,42114001
2020,41712150,1,42117600
2020,41710297,1,42115760
2020,41713200,1,42118652
2020,41710314,1,42115776
2020,41714687,1,42115827
2020,41710390,1,42115843
2020,41714700,1,42112691
2020,41710383,1,42115842
2020,41710447,1,42115892
2020,41711677,1,42117151
2020,41714738,1,42112737
2020,41711701,1,42117174
2020,41710548,1,42115992
2020,41715691,1,42117104
2020,41710556,1,42115999
2020,41714801,1,42115994
2020,41710551,1,42115995
2020,41710568,1,42112815
2020,41710569,1,42116008
2020,41714811,1,42116011
2020,41714827,1,42112836
2020,41710892,1,42116344
2020,41713214,1,42118668
2020,41710939,1,42116392
2020,41715129,1,42113124
2020,41715138,1,42116431
2020,41715149,1,42116440
2020,41715272,1,42113266
2020,41711345,1,42116818
2020,41711359,1,42116823
2020,41711385,1,42116852
2020,41711342,1,42116813
2020,41715504,1,42113487
2020,41711446,1,42116906
2020,41711523,1,42116990
2020,41711551,1,42117014
2020,41711552,3,42117015
2020,41711736,1,42117212
2020,41711747,1,42117224
2020,41711770,1,42117245
2020,41715804,1,42113774
2020,41711806,1,42117279
2020,41711862,1,42113816
2020,41711909,1,42117379
2020,41715862,1,42113839
2020,41715939,1,42117486
2020,41711921,1,42117391
2020,41711968,1,42117435
2020,41715969,1,42113968
2020,41715976,1,42117528
2020,41716052,3,42114047
2020,41712192,1,42117642
2020,41716099,1,42114093
2020,41716098,1,42117685
2020,41712228,1,42117678
2020,41712233,1,42117681
2020,41712609,1,42118066
2020,41712227,1,42117677
2020,41712226,1,42117676
2020,41712223,1,42117674
2020,41716094,1,42114089
2020,41716572,1,42118219
2020,41716096,1,42114090
2020,41712229,1,42117679
2020,41716149,1,42117738
2020,41712332,1,42114175
2020,41712353,1,42117798
2020,41712351,1,42117796
2020,41712390,1,42117840
2020,41712402,1,42114216
2020,41712408,1,42117857
2020,41716262,1,42114255
2020,41716272,1,42114263
2020,41716282,1,42114272
2020,41716291,1,42114282
2020,41712484,1,42117937
2020,41712496,1,42117951
2020,41712503,3,42114300
2020,41716315,1,42117962
2020,41712547,3,42118004
2020,41712552,1,42118008
2020,41712551,1,42118007
2020,41712561,7,42118016
2020,41712566,1,42114358
2020,41712577,1,42118033
2020,41716389,7,42114377
2020,41712581,1,42118037
2020,41716388,1,42118038
2020,41716420,1,42114405
2020,41716431,1,42114420
2020,41712651,1,42118100
2020,41712653,1,42118102
2020,41716508,1,42114508
2020,41712775,1,42114574
2020,41712818,1,42118259
2020,41716610,1,42118262
2020,41716630,1,42114633
2020,41716629,1,42114632
2020,41716647,1,42118287
2020,41716683,1,42114692
2020,41716721,1,42118377
2020,41712935,1,42114722
2020,41713002,1,42114776
2020,41716797,1,42114795
2020,41713051,1,42118494
2020,41713145,1,42114888
2020,41716953,1,42119946
2020,41716986,1,42119971
2020,41716984,1,42118701
2020,41713254,1,42118713
2020,41713259,1,42118720
2020,41713268,1,42118733
2020,41713343,1,42118812
2020,41713362,1,42120074
2020,41713365,1,42120076
2020,41717183,1,42120167
2020,41717231,1,42120204
2020,41717241,8,42120220
2020,41713571,8,42120219
2020,41713582,1,42119049
2020,41713666,1,42119140
2020,41717327,1,42119176
2020,41717387,1,42120366
2020,41713839,1,42120399
2020,41713873,1,42120420
2020,41713936,1,42119402
2020,41713966,1,42119434
2020,41717502,1,42120479
2020,41713995,1,42119461
2020,41713996,1,42119462
2020,41714007,1,42120501
2020,41717530,3,42120509
2020,41714032,1,42119498
2020,41714069,1,42119538
2020,41714098,1,42119565
2020,41714133,1,42119600
2020,41714158,1,42119629
2020,41702813,1,42108349
2020,41707486,1,42108011
2020,41702608,1,42110517
2020,41707530,1,42108059
2020,41707520,1,42110531
2020,41707556,1,42108083
2020,41702862,1,42110814
2020,41702701,1,42110632
2020,41701426,1,42104365
2020,41707717,1,42108230
2020,41707746,1,42108254
2020,41707774,1,42108276
2020,41705978,1,42104364
2020,41706108,1,42106618
2020,41706165,7,42106672
2020,41706174,1,42106675
2020,41706181,1,42106686
2020,41706226,1,42106737
2020,41701670,1,42104597
2020,41706347,1,42106861
2020,41701710,1,42106865
2020,41706476,1,42106977
2020,41706446,1,42104731
2020,41706451,1,42104733
2020,41706532,1,42107040
2020,41702021,1,42109961
2020,41706778,1,42107288
2020,41706823,1,42110005
2020,41706857,3,42110031
2020,41706858,3,42107366
2020,41702173,1,42110103
2020,41702124,1,42110063
2020,41707217,1,42107745
2020,41702190,1,42110120
2020,41702217,1,42110149
2020,41707063,1,42107580
2020,41702257,1,42107601
2020,41707351,1,42110393
2020,41707196,1,42107723
2020,41707198,1,42107725
2020,41702395,1,42110319
2020,41702435,1,42110351
2020,41707294,1,42107829
2020,41702534,1,42110453
2020,41707332,1,42107859
2020,41702558,1,42107982
2020,41702614,1,42110530
2020,41702689,1,42110613
2020,41707648,1,42108169
2020,41702708,1,42110637
2020,41707358,1,42107891
2020,41707360,8,42107893
2020,41707380,1,42110421
2020,41707777,1,42108281
2020,41702509,1,42110425
2020,41707392,1,42107922
2020,41702521,8,42107940
2020,41702773,1,42110720
2020,41702776,4,42108300
2020,41702533,1,42110452
2020,41707431,1,42107956
2020,41702784,1,42110730
2020,41702808,1,42110755
2020,41707860,1,42110767
2020,41702820,7,42108362
2020,41707882,1,42110763
2020,41702850,1,42110799
2020,41707950,1,42110847
2020,41707968,1,42108454
2020,41708090,1,42108567
2020,41708092,1,42108569
2020,41708102,1,42110965
2020,41708146,1,42108619
2020,41708151,1,42108625
2020,41703067,1,42111031
2020,41703080,1,42108683
2020,41703086,1,42111043
2020,41703092,1,42111047
2020,41708230,1,42108720
2020,41708255,3,42108742
2020,41708304,1,42108798
2020,41708337,1,42108833
2020,41703218,1,42111161
2020,41708398,1,42108899
2020,41708437,1,42108935
2020,41705836,1,42106350
2020,41701282,1,42106308
2020,41706978,1,42107485
2020,41705866,5,42106380
2020,41707173,1,42107704
2020,41705888,1,42106402
2020,41709577,1,42112039
2020,41702342,1,42110257
2020,41705896,1,42104284
2020,41705910,1,42106422
2020,41701370,1,42106428
2020,41701343,1,42104276
2020,41707399,1,42107927
2020,41707938,1,42108427
2020,41708061,1,42108537
2020,41705926,1,42106438
2020,41701387,1,42104322
2020,41701383,1,42104317
2020,41705965,1,42106471
2020,41705979,1,42104357
2020,41705982,1,42106492
2020,41701446,1,42104388
2020,41706021,1,42106532
2020,41706061,1,42106567
2020,41708335,7,42108831
2020,41701810,1,42106976
2020,41701813,1,42106980
2020,41706060,1,42106557
2020,41706085,1,42106593
2020,41701522,1,42106602
2020,41706097,1,42104457
2020,41706100,1,42106603
2020,41710849,1,42116303
2020,41701546,1,42106644
2020,41706185,1,42106689
2020,41701548,1,42106646
2020,41706201,1,42106713
2020,41710823,1,42116277
2020,41701596,1,42106714
2020,41701627,8,42106754
2020,41706267,1,42104584
2020,41708633,1,42111347
2020,41706289,1,42106806
2020,41715089,1,42116352
2020,41701960,1,42104896
2020,41706290,1,42104594
2020,41701671,1,42104599
2020,41701706,1,42106863
2020,41712803,3,42118244
2020,41706373,1,42104672
2020,41701745,3,42106886
2020,41706455,1,42106962
2020,41716640,6,42114644
2020,41716604,1,42114608
2020,41706987,1,42107502
2020,41701809,1,42106975
2020,41706462,1,42106981
2020,41703268,3,42108969
2020,41706498,1,42104779
2020,41701851,1,42107017
2020,41701871,1,42107043
2020,41701875,1,42104810
