"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2020,4,162522318
2020,4,162522319
2020,4,162522364
2020,4,162522435
2020,4,162519307
2020,4,162519414
2020,4,162519467
2020,4,162519565
2020,4,162522694
2020,4,162519620
2020,4,162522726
2020,4,162522807
2020,2,162522845
2020,3,162522893
2020,3,162522895
2020,4,162519827
2020,4,162519907
2020,4,162522917
2020,4,162519958
2020,4,162519982
2020,4,162520017
2020,4,162523090
2020,4,162523344
2020,4,162520522
2020,4,162520589
2020,4,162520630
2020,4,162523384
2020,4,162523382
2020,4,162523385
2020,4,162520556
2020,4,162523513
2020,4,162520810
2020,4,162523507
2020,4,162520809
2020,4,162520903
2020,4,162520897
2020,4,162520910
2020,4,162523625
2020,4,162523693
2020,4,162523753
2020,4,162523776
2020,4,162523798
2020,4,162523796
2020,4,162526264
2020,4,162526352
2020,4,162526362
2020,4,162526364
2020,4,162526324
2020,4,162524170
2020,4,162524188
2020,4,162524247
2020,4,162524211
2020,4,162526990
2020,3,162527053
2020,4,162527055
2020,4,162527087
2020,4,162527088
2020,4,162527089
2020,4,162524445
2020,4,162527158
2020,4,162527147
2020,3,162527227
2020,4,162524509
2020,1,162524691
2020,4,162524722
2020,4,162524761
2020,4,162524792
2020,4,162524793
2020,4,162527622
2020,4,162524839
2020,4,162524937
2020,4,162527992
2020,4,162527990
2020,3,162525126
2020,3,162528077
2020,4,162525276
2020,2,162528305
2020,4,162525398
2020,4,162528372
2020,3,162528385
2020,4,162528453
2020,4,162528528
2020,4,162528703
2020,3,162525687
2020,4,162528847
2020,4,162528901
2020,4,162528933
2020,4,162529137
2020,4,162526027
2020,4,162529185
2020,4,162526060
2020,4,162529222
2020,4,162526104
2020,4,162529237
2020,4,162531180
2020,4,162531229
2020,4,162529458
2020,4,162531290
2020,4,162531292
2020,3,162529555
2020,4,162531416
2020,4,162531557
2020,4,162531575
2020,4,162529783
2020,4,162529835
2020,4,162529852
2020,4,162529947
2020,4,162530001
2020,4,162530033
2020,4,162531780
2020,4,162531933
2020,4,162530313
2020,4,162530312
2020,4,162530322
2020,3,162530347
2020,4,162532059
2020,4,162532077
2020,4,162530333
2020,4,162532067
2020,4,162530442
2020,4,162530474
2020,4,162530564
2020,4,162530568
2020,4,162532265
2020,4,162530576
2020,4,162530575
2020,4,162532340
2020,4,162532381
2020,4,162532419
2020,4,162530709
2020,4,162532507
2020,4,162530760
2020,4,162530849
2020,4,162532670
2020,4,162532729
2020,4,162532831
2020,4,162536230
2020,4,162532890
2020,4,162532932
2020,1,162536394
2020,4,162532981
2020,4,162533056
2020,4,162536653
2020,4,162536724
2020,4,162536742
2020,4,162533280
2020,4,162533273
2020,4,162533321
2020,4,162533383
2020,4,162536987
2020,4,162533468
2020,3,162537056
2020,3,162533493
2020,4,162537084
2020,4,162533516
2020,4,162537165
2020,4,162537231
2020,4,162533626
2020,4,162537293
2020,4,162533723
2020,4,162533759
2020,4,162537538
2020,4,162533868
2020,2,162537576
2020,4,162533899
2020,4,162533924
2020,4,162537696
2020,4,162537686
2020,4,162537695
2020,4,162533979
2020,4,162534006
2020,4,162534005
2020,4,162537739
2020,4,162534054
2020,4,162534127
2020,4,162537885
2020,4,162534264
2020,4,162534272
2020,4,162538006
2020,4,162534414
2020,2,162538270
2020,4,162534558
2020,4,162534530
2020,4,162538320
2020,4,162538347
2020,4,162538322
2020,4,162534595
2020,4,162538422
2020,4,162538437
2020,4,162534660
2020,4,162534587
2020,4,162534585
2020,4,162538579
2020,4,162534901
2020,4,162534984
2020,4,162538959
2020,4,162538989
2020,4,162535072
2020,4,162539031
2020,4,162539040
2020,4,162539067
2020,4,162539172
2020,4,162535218
2020,4,162539269
2020,3,162539345
2020,3,162535384
2020,4,162535372
2020,4,162535446
2020,4,162539440
2020,4,162539393
2020,4,162539493
2020,4,162539510
2020,4,162539584
2020,4,162539636
2020,4,162539591
2020,4,162539590
2020,4,162539595
2020,4,162539667
2020,4,162539737
2020,4,162535717
2020,4,162535763
2020,4,162539864
2020,4,162535910
2020,4,162535995
2020,4,162540225
2020,4,162540257
2020,4,162540255
2020,4,162541215
2020,4,162540649
2020,4,162540636
2020,4,162541501
2020,4,162541538
2020,4,162540801
2020,4,162540834
2020,4,162540862
2020,4,162541589
2020,4,162540944
2020,4,162540879
2020,4,162541782
2020,4,162541787
2020,4,162541078
2020,4,162541084
2020,4,162541865
2020,4,162541872
2020,4,162546229
2020,4,162546293
2020,4,162542053
2020,4,162546407
2020,4,162542029
2020,4,162542104
2020,4,162546515
2020,4,162542138
2020,4,162546536
2020,4,162542148
2020,3,162542190
2020,3,162542191
2020,4,162542311
2020,4,162546770
2020,4,162546918
2020,3,162547057
2020,3,162542543
2020,4,162547065
2020,4,162542613
2020,4,162547107
2020,4,162542655
2020,4,162547302
2020,4,162542816
2020,4,162547392
2020,4,162542871
2020,4,162542870
2020,4,162542939
2020,4,162547546
2020,4,162547572
2020,4,162547601
2020,4,162547606
2020,4,162543176
2020,4,162543181
2020,4,162543361
2020,4,162548061
2020,4,162543404
2020,4,162548150
2020,4,162548154
2020,4,162543422
2020,4,162548194
2020,4,162548208
2020,4,162543571
2020,4,162543643
2020,4,162548419
2020,4,162543833
2020,4,162548635
2020,4,162548651
2020,4,162543871
2020,4,162543869
2020,4,162548726
2020,4,162543943
2020,4,162543953
2020,4,162543949
2020,4,162548795
2020,4,162543976
2020,4,162548861
2020,4,162544099
2020,4,162544112
2020,4,162544154
2020,4,162549159
2020,4,162549200
2020,4,162549235
2020,4,162549379
2020,4,162544466
2020,4,162544484
2020,4,162549507
2020,4,162544557
2020,4,162544556
2020,4,162549593
2020,4,162544573
2020,4,162549737
2020,4,162544743
2020,4,162549823
2020,4,162549828
2020,4,162549871
2020,4,162549957
2020,4,162544923
2020,4,162550071
2020,4,162550106
2020,4,162550159
2020,4,162550251
2020,4,162545223
2020,4,162545337
2020,4,162545335
2020,4,162545344
2020,4,162545401
2020,4,162545454
2020,4,162550661
2020,4,162545523
2020,4,162550703
2020,4,162550850
2020,3,162550867
2020,4,162550881
2020,4,162545694
2020,4,162551037
2020,4,162545776
2020,4,162545793
2020,4,162551070
2020,4,162551117
2020,4,162551290
2020,4,162546016
2020,4,162551479
2020,4,162556244
2020,4,162556249
2020,4,162556265
2020,4,162551685
2020,4,162556353
2020,4,162551881
2020,4,162552043
2020,4,162556613
2020,4,162556616
2020,4,162556614
2020,4,162556720
2020,4,162552179
2020,4,162556748
2020,4,162556751
2020,4,162552240
2020,4,162552237
2020,4,162552322
2020,4,162552589
2020,4,162552590
2020,4,162557139
2020,4,162552757
2020,4,162557216
2020,4,162552914
2020,4,162552912
2020,4,162552929
2020,4,162553048
2020,4,162553044
2020,4,162553049
2020,4,162553054
2020,4,162554130
2020,4,162558260
2020,4,162554150
2020,4,162478461
2020,4,162474867
2020,4,162478488
2020,4,162475083
2020,4,162478764
2020,4,162478746
2020,4,162478761
2020,4,162478741
2020,4,162478832
2020,4,162478791
2020,4,162475258
2020,4,162478841
2020,4,162478942
2020,4,162478943
2020,4,162478982
2020,4,162479010
2020,4,162479033
2020,4,162479037
2020,4,162479038
2020,4,162479105
2020,4,162475588
2020,4,162479128
2020,4,162479124
2020,3,162475623
2020,4,162475630
2020,4,162475679
2020,4,162475854
2020,4,162476033
2020,4,162479415
2020,4,162479509
2020,4,162479544
2020,4,162479543
2020,4,162479541
2020,4,162479555
2020,4,162476143
2020,4,162476161
2020,4,162476160
2020,4,162476153
2020,4,162479707
2020,4,162479720
2020,4,162481312
2020,4,162481355
2020,4,162481356
2020,1,162479803
2020,3,162481427
2020,4,162480086
2020,4,162480108
2020,4,162480145
2020,4,162480148
2020,4,162480221
2020,4,162482071
2020,4,162480435
2020,4,162482193
2020,4,162482314
2020,4,162482332
2020,4,162480653
2020,4,162482374
2020,4,162480643
2020,4,162480727
2020,4,162482522
2020,4,162482610
2020,4,162482825
2020,4,162482843
2020,4,162480932
2020,3,162480983
2020,3,162480982
2020,3,162480981
2020,4,162482889
2020,4,162481025
2020,4,162481017
2020,4,162482955
2020,4,162483055
2020,4,162483081
2020,4,162486181
2020,4,162486189
2020,4,162486190
2020,4,162483222
2020,4,162483223
2020,4,162486323
2020,4,162483419
2020,4,162486381
2020,4,162483431
2020,4,162486379
2020,4,162483407
2020,4,162486600
2020,4,162483681
2020,4,162483740
2020,4,162483778
2020,4,162486991
2020,4,162483989
2020,4,162484032
2020,4,162484232
2020,4,162484253
2020,4,162484251
2020,4,162484361
2020,4,162487185
2020,4,162484412
2020,4,162487241
2020,4,163044809
2020,4,163044822
2020,4,163051342
2020,4,163044851
2020,4,163051553
2020,4,163045010
2020,4,163045026
2020,4,163051666
2020,4,163051673
2020,4,163051863
2020,4,163051989
2020,4,163052061
2020,4,163045360
2020,4,163052121
2020,4,163045551
2020,4,163052373
2020,4,163045562
2020,4,163052396
2020,4,163051315
2020,4,163051480
2020,4,163051479
2020,4,163051556
2020,4,163051672
2020,4,163045077
2020,4,163051749
2020,4,163045129
2020,4,163051780
2020,4,163045155
2020,4,163045306
2020,4,163045315
2020,4,163052128
2020,4,163052241
2020,4,163045522
2020,4,162478435
2020,4,162478437
2020,4,162478451
2020,4,162474849
2020,4,162478484
2020,4,162474872
2020,4,162478708
2020,4,162478712
2020,4,162475325
2020,4,162475335
2020,4,162478940
2020,4,162478999
2020,4,162475512
2020,4,162479127
2020,4,162479138
2020,4,162475573
2020,4,162475773
2020,4,162476128
2020,4,162479641
2020,4,162479777
2020,4,162481421
2020,4,162481567
2020,4,162481595
2020,4,162479984
2020,4,162479983
2020,4,162479970
2020,4,162481575
2020,4,162481636
2020,4,162481734
2020,4,162480084
2020,4,162480131
2020,4,162481782
2020,4,162480325
2020,4,162482045
2020,4,162480352
2020,4,162482133
2020,4,162480438
2020,4,162482175
2020,4,162480490
2020,4,162520861
2020,4,162520908
2020,4,162520925
2020,4,162521052
2020,3,162523648
2020,4,162526182
2020,4,162523874
2020,4,162523873
2020,4,162526423
2020,4,162524038
2020,4,162526528
2020,4,162526610
2020,4,162526623
2020,4,162524078
2020,4,162526641
2020,4,162524178
2020,4,162524239
2020,4,162526982
2020,4,162524368
2020,4,162526938
2020,4,162527069
2020,4,162524592
2020,4,162527372
2020,4,162524685
2020,4,162524686
2020,4,162527461
2020,4,162527556
2020,4,162527653
2020,4,162527751
2020,4,162524959
2020,4,162525040
2020,4,162525042
2020,4,162525261
2020,4,162525312
2020,4,162525356
2020,3,162525405
2020,3,162528335
2020,4,162525382
2020,4,162525477
2020,4,162528482
2020,4,162528417
2020,4,162528567
2020,4,162525574
2020,4,162525492
2020,4,162528498
2020,4,162528706
2020,4,162528837
2020,3,162528800
2020,3,162525733
2020,3,162528920
2020,4,162525846
2020,4,162529078
2020,4,162529117
2020,4,162526035
2020,4,162526034
2020,4,162529214
2020,4,162529239
2020,4,162529241
2020,4,162526117
2020,4,162529295
2020,4,162529350
2020,4,162529434
2020,4,162529533
2020,4,162529582
2020,4,162531479
2020,4,162531576
2020,4,162529898
2020,4,162529895
2020,4,162531626
2020,4,162529859
2020,4,162529962
2020,4,162530032
2020,4,162531859
2020,4,162530150
2020,4,162531931
2020,4,162532017
2020,4,162530424
2020,4,162532202
2020,4,162530545
2020,4,162530578
2020,4,162532322
2020,4,162530636
2020,4,162532453
2020,4,162532465
2020,4,162530757
2020,4,162532486
2020,4,162532481
2020,4,162530748
2020,4,162532484
2020,4,162530792
2020,1,162532553
2020,4,162530883
2020,4,162530966
2020,4,162530972
2020,4,162531066
2020,4,162532767
2020,4,162531162
2020,3,162531169
2020,3,162531170
2020,4,162536329
2020,4,162532906
2020,4,162536412
2020,4,162532987
2020,4,162536411
2020,4,162536413
2020,4,162533157
2020,4,162533185
2020,4,162536697
2020,4,162536895
2020,4,162537074
2020,4,162537076
2020,4,162533555
2020,4,162537210
2020,4,162537248
2020,4,162537236
2020,4,162533707
2020,4,162533706
2020,4,162533738
2020,4,162537391
2020,4,162533761
2020,4,162537533
2020,4,162533826
2020,4,162533969
2020,4,162533989
2020,4,162533993
2020,4,162533988
2020,4,162534058
2020,4,162534057
2020,3,162537879
2020,4,162537931
2020,4,162537947
2020,1,162538155
2020,1,162538167
2020,1,162538181
2020,3,162538267
2020,4,162538263
2020,4,162538321
2020,4,162538467
2020,4,162538535
2020,4,162538577
2020,4,162534838
2020,4,162538723
2020,4,162538742
2020,4,162538753
2020,4,162535033
2020,4,162535034
2020,4,162535092
2020,4,162539102
2020,4,162539169
2020,4,162539175
2020,3,162539231
2020,3,162539230
2020,4,162539257
2020,4,162539258
2020,4,162539304
2020,4,162535375
2020,4,162535481
2020,4,162535499
2020,4,162539498
2020,4,162539555
2020,4,162539577
2020,4,162539665
2020,1,162539786
2020,4,162539724
2020,4,162539725
2020,4,162539726
2020,4,162539810
2020,4,162535768
2020,4,162539857
2020,4,162535860
2020,4,162539968
2020,4,162535904
2020,4,162539986
2020,4,162535883
2020,4,162536037
2020,4,162540194
2020,4,162540200
2020,4,162536055
2020,4,162540156
2020,4,162536104
2020,4,162540203
2020,4,162540294
2020,4,162540295
2020,4,162540337
2020,4,162540353
2020,4,162540396
2020,4,162540443
2020,4,162540442
2020,4,162540432
2020,3,162540584
2020,4,162540608
2020,4,162540651
2020,4,162540812
2020,4,162540806
2020,4,162541579
2020,4,162541617
2020,4,162540940
2020,4,162540913
2020,4,162541681
2020,4,162541674
2020,3,162541045
2020,3,162541053
2020,4,162541133
2020,4,162546344
2020,4,162542033
2020,4,162546412
2020,4,162546462
2020,4,162542118
2020,4,162542254
2020,4,162542287
2020,4,162542295
2020,4,162546771
2020,4,162546902
2020,4,162546992
2020,4,162547006
2020,4,162542562
2020,4,162542564
2020,4,162547018
2020,4,162547108
2020,4,162547140
2020,4,162542714
2020,4,162542715
2020,4,162547214
2020,4,162547278
2020,4,162547381
2020,4,162542833
2020,4,162542861
2020,4,162547561
2020,4,162547560
2020,4,162547742
2020,4,162543161
2020,4,162543165
2020,4,162547842
2020,4,162548075
2020,4,162548074
2020,4,162548305
2020,4,162543580
2020,4,162543628
2020,4,162548420
2020,4,162548451
2020,4,162548470
2020,4,162548601
2020,4,162548648
2020,4,162543914
2020,4,162543924
2020,4,162548730
2020,4,162543951
2020,4,162543962
2020,4,162544042
2020,4,162544043
2020,4,162548886
2020,4,162544055
2020,4,162544140
2020,4,162549043
2020,4,162544152
2020,4,162544151
2020,4,162544150
2020,4,162549096
2020,4,162544194
2020,4,162544255
2020,4,162544356
2020,4,162549422
2020,4,162544510
2020,4,162544566
2020,4,162544602
2020,4,162544630
2020,4,162544640
2020,1,162544658
2020,4,162544697
2020,4,162544738
2020,4,162544752
2020,4,162544751
2020,4,162549827
2020,4,162544779
2020,4,162549907
2020,4,162549999
2020,4,162550140
2020,4,162545061
2020,4,162545075
2020,4,162550181
2020,4,162545116
2020,4,162545133
2020,4,162545147
2020,4,162550245
2020,4,162545404
2020,4,162545408
2020,4,162545421
2020,4,162550603
2020,4,162545509
2020,1,162550712
2020,4,162545621
2020,4,162550941
2020,4,162545714
2020,4,162551008
2020,4,162551009
2020,4,162551052
2020,4,162545822
2020,4,162551128
2020,4,162545902
2020,4,162551183
2020,4,162546033
2020,4,162546097
2020,4,162546122
2020,4,162556206
2020,4,162551634
2020,4,162551663
2020,4,162551711
2020,4,162556381
2020,4,162556413
2020,4,162551873
2020,4,162552035
2020,4,162552131
2020,4,162556756
2020,4,162556841
2020,4,162552310
2020,4,162552312
2020,4,162552317
2020,4,162556888
2020,4,162552464
2020,4,162552466
2020,4,162552652
2020,4,162557131
2020,4,162552957
2020,4,162552997
2020,4,162553062
2020,4,162558323
2020,4,162558333
2020,4,162554281
2020,4,162554352
2020,4,162554366
2020,4,162554364
2020,4,162558424
2020,4,162558430
2020,4,162558433
2020,4,162558481
2020,4,162554480
2020,4,162558510
2020,4,162558594
2020,4,162554612
2020,4,162554631
2020,4,162558625
2020,4,162558667
2020,4,162558694
2020,4,162558748
2020,4,162554872
2020,4,162554882
2020,4,162554903
2020,4,162554922
2020,4,162554935
2020,4,162554941
2020,4,162555047
2020,4,162555063
2020,4,162555147
2020,4,162555145
2020,4,162558967
2020,4,162559019
2020,4,162555279
2020,4,162555312
2020,4,162555361
2020,4,162555385
2020,4,162555405
2020,4,162555409
2020,4,162555439
2020,4,162559123
2020,4,162559124
2020,4,162559131
2020,4,162555468
2020,4,162555510
2020,4,162555511
2020,4,162559575
2020,4,162478495
2020,4,162478579
2020,4,162475078
2020,4,162478725
2020,4,162475203
2020,4,162478800
2020,4,162478818
2020,4,162475350
2020,4,162475438
2020,3,162475451
2020,4,162475550
2020,4,162475614
2020,4,162479178
2020,4,162475695
2020,4,162479269
2020,4,162479308
2020,4,162479325
2020,4,162479346
2020,4,162479383
2020,4,162479390
2020,4,162479511
2020,4,162476096
2020,4,162479556
2020,4,162479627
2020,4,162479745
2020,4,162479896
2020,4,162481534
2020,4,162481544
2020,1,162480007
2020,1,162481616
2020,4,162480094
2020,4,162480208
2020,4,162481921
2020,4,162480321
2020,4,162482031
2020,4,162481991
2020,4,162482248
2020,4,162480558
2020,4,162482251
2020,4,162480557
2020,4,162482302
2020,4,162482322
2020,4,162482396
2020,4,162482428
2020,4,162480697
2020,4,162482562
2020,4,162480752
2020,4,162480799
2020,4,162482632
2020,4,162480830
2020,4,162482765
2020,4,162482781
2020,4,162481051
2020,4,162482978
2020,4,162481076
2020,4,162481120
2020,4,162481119
2020,4,162483211
2020,4,162486350
2020,4,162486349
2020,4,162483380
2020,4,162483282
2020,4,162486392
2020,4,162483460
2020,4,162483448
2020,4,162483554
2020,4,162486536
2020,4,162483604
2020,4,162483646
2020,4,162486642
2020,4,162483757
2020,4,162486669
2020,4,162483812
2020,4,162486749
2020,4,162483866
2020,4,162483863
2020,4,162483867
2020,4,162486794
2020,4,162483842
2020,4,162483841
2020,4,162486835
2020,4,162487031
2020,4,162487064
2020,4,162484188
2020,4,162487093
2020,4,162484553
2020,4,162484712
2020,4,162487535
2020,4,162487586
2020,4,162484886
2020,3,162487672
2020,4,162487742
2020,4,162487783
2020,4,162485114
2020,4,162485159
2020,4,162487890
2020,4,162488011
2020,4,162488153
2020,4,162485786
2020,4,162485869
2020,4,162485877
2020,4,162485903
2020,4,162486079
2020,4,162488590
2020,4,162491283
2020,4,162488797
2020,4,162491456
2020,4,162491612
2020,4,162488964
2020,4,162488963
2020,4,162489050
2020,4,162491821
2020,4,162491820
2020,4,162489078
2020,4,162491860
2020,4,162491975
2020,4,162489212
2020,4,162489211
2020,4,162491964
2020,4,162489150
2020,4,162489450
2020,4,162492350
2020,4,162489585
2020,4,162492540
2020,4,162489685
2020,4,162489688
2020,1,162492592
2020,4,162492858
2020,4,162489944
2020,4,162489998
2020,4,162492977
2020,4,162492993
2020,4,162493093
2020,4,162490110
2020,4,162490145
2020,4,162490120
2020,4,162490119
2020,4,162493114
2020,4,162490192
2020,4,162493234
2020,4,162490214
2020,4,162493355
2020,4,162490280
2020,4,162493352
2020,4,162493357
2020,4,162493384
2020,4,162490322
2020,4,162490323
2020,4,162490327
2020,4,162490340
2020,4,162493491
2020,4,162493552
2020,4,162493760
2020,4,162493916
2020,4,162490779
2020,4,162494039
2020,4,162494077
2020,4,162494080
