"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2020,148413312,1,
2020,148413433,1,
2020,148409727,1,
2020,148409827,1,
2020,148413965,8,
2020,148410189,8,
2020,148413933,8,
2020,148413964,8,
2020,148413973,8,
2020,148413966,8,
2020,148410186,8,
2020,148413968,8,
2020,148410193,8,
2020,148413977,8,
2020,148410527,1,
2020,148410540,2,
2020,148410538,2,
2020,148414518,9,
2020,148411101,9,
2020,148415463,1,
2020,148415475,1,
2020,148416247,1,
2020,148416546,1,
2020,148416999,9,
2020,148417015,10,
2020,148417201,1,
2020,148417256,1,
2020,148417436,1,
2020,148423455,9,
2020,148419044,10,
2020,148419056,10,
2020,148425419,9,
2020,148421051,1,
2020,148426454,1,
2020,148421223,9,
2020,148421226,9,
2020,148421464,9,
2020,148433490,1,
2020,148433492,1,
2020,148434181,1,
2020,148430270,10,
2020,148430343,1,
2020,148430507,10,
2020,148352252,1,
2020,148358729,6,
2020,148356272,10,
2020,148358983,9,
2020,148359417,9,
2020,148359620,1,
2020,148357881,10,
2020,148360021,10,
2020,148360043,10,
2020,148360605,1,
2020,148361043,1,
2020,148361044,1,
2020,148361888,1,
2020,148364433,9,
2020,148362162,1,
2020,148364988,1,
2020,148365137,8,
2020,148365138,8,
2020,148368377,10,
2020,148365677,10,
2020,148368950,1,
2020,148366273,1,
2020,148366730,9,
2020,148370650,1,
2020,148370926,10,
2020,148371228,1,
2020,148372466,6,
2020,148378262,9,
2020,148378483,1,
2020,148374953,1,
2020,148380773,9,
2020,148381603,9,
2020,148382514,1,
2020,148388189,1,
2020,148388780,1,
2020,148383698,1,
2020,148389082,1,
2020,148384262,10,
2020,148392440,10,
2020,148386785,1,
2020,148386845,1,
2020,148387190,1,
2020,148393575,1,
2020,148387850,6,
2020,148394533,1,
2020,148398193,1,
2020,148398200,10,
2020,148398430,1,
2020,148395337,1,
2020,148395922,9,
2020,148396156,9,
2020,148399912,10,
2020,148397812,10,
2020,148400308,9,
2020,148400336,1,
2020,148400354,9,
2020,148397877,9,
2020,148403143,10,
2020,148403219,1,
2020,148400609,1,
2020,148403248,10,
2020,148401292,1,
2020,148404205,10,
2020,148404208,10,
2020,148404206,10,
2020,148404194,10,
2020,148404217,1,
2020,148401516,1,
2020,148401794,1,
2020,148404873,9,
2020,148405063,1,
2020,148405820,10,
2020,148408015,1,
2020,148408122,1,
2020,148408142,1,
2020,148406412,1,
2020,148408297,1,
2020,148408335,1,
2020,148406558,1,
2020,148406615,1,
2020,148406640,1,
2020,148408798,10,
2020,148407133,10,
2020,148407516,1,
2020,148352149,1,
2020,148352197,1,
2020,148352339,10,
2020,148355606,10,
2020,148355876,1,
2020,148355972,1,
2020,148356018,6,
2020,148356480,9,
2020,148356496,1,
2020,148357011,6,
2020,148357422,1,
2020,148357435,6,
2020,148357672,10,
2020,148357875,10,
2020,148362946,6,
2020,148360504,10,
2020,148360589,1,
2020,148360800,9,
2020,148361075,1,
2020,148361199,9,
2020,148361700,9,
2020,148365509,9,
2020,148368439,10,
2020,148368959,6,
2020,148369684,1,
2020,148366714,1,
2020,148366801,10,
2020,148370048,10,
2020,148370049,10,
2020,148366888,10,
2020,148366889,10,
2020,148370051,10,
2020,148370028,10,
2020,148366886,10,
2020,148367714,1,
2020,148373076,1,
2020,148373322,10,
2020,148373427,1,
2020,148373509,1,
2020,148374005,9,
2020,148378446,9,
2020,148378505,6,
2020,148378504,6,
2020,148378643,1,
2020,148378641,1,
2020,148374711,9,
2020,148378739,10,
2020,148378803,9,
2020,148374853,9,
2020,148374983,1,
2020,148379109,10,
2020,148379281,10,
2020,148379647,9,
2020,148380391,9,
2020,148376170,1,
2020,148376198,1,
2020,148380585,1,
2020,148376624,10,
2020,148376626,10,
2020,148377160,10,
2020,148381918,1,
2020,148381854,10,
2020,148381914,10,
2020,148381930,10,
2020,148381904,1,
2020,148381970,9,
2020,148388475,10,
2020,148383588,6,
2020,148388791,1,
2020,148389186,9,
2020,148383985,6,
2020,148384074,9,
2020,148389282,9,
2020,148384064,9,
2020,148384068,9,
2020,148389491,1,
2020,148384334,9,
2020,148389572,9,
2020,148384380,1,
2020,148389906,6,
2020,148389906,9,
2020,148385151,1,
2020,148390830,1,
2020,148390870,9,
2020,148385304,1,
2020,148391151,1,
2020,148391194,1,
2020,148391854,1,
2020,148391917,1,
2020,148392247,10,
2020,148392276,10,
2020,148386372,10,
2020,148386709,1,
2020,148386712,1,
2020,148386710,1,
2020,148386719,1,
2020,148392876,1,
2020,148392899,9,
2020,148392899,1,
2020,148386890,1,
2020,148386950,6,
2020,148393125,1,
2020,148387141,1,
2020,148393340,1,
2020,148393418,9,
2020,148393653,1,
2020,148393842,1,
2020,148387564,6,
2020,148387802,1,
2020,148394602,1,
2020,148394637,6,
2020,148395329,1,
2020,148395331,1,
2020,148398706,1,
2020,148398702,1,
2020,148395444,9,
2020,148398692,1,
2020,148395571,1,
2020,148395591,10,
2020,148395578,1,
2020,148396293,9,
2020,148399376,9,
2020,148399490,1,
2020,148399504,1,
2020,148396820,10,
2020,148396834,10,
2020,148396912,1,
2020,148399713,3,
2020,148399915,1,
2020,148397622,6,
2020,148403378,1,
2020,148400778,1,
2020,148403850,1,
2020,148404150,1,
2020,148401715,9,
2020,148401714,9,
2020,148404803,1,
2020,148402187,1,
2020,148405634,1,
2020,148402504,1,
2020,148402604,1,
2020,148402622,1,
2020,148405769,1,
2020,148405825,9,
2020,148406218,1,
2020,148406249,1,
2020,148408092,1,
2020,148406416,9,
2020,148406623,9,
2020,148407642,10,
2020,148409243,10,
2020,148409283,10,
2020,148412940,10,
2020,148413035,10,
2020,148409644,6,
2020,148413526,1,
2020,148413693,1,
2020,148413803,1,
2020,148413999,6,
2020,148413978,9,
2020,148410271,1,
2020,148410370,1,
2020,148414188,1,
2020,148410374,1,
2020,148410578,1,
2020,148410691,1,
2020,148414684,10,
2020,148415572,1,
2020,148415845,1,
2020,148415844,1,
2020,148352272,10,
2020,148356942,10,
2020,148357262,1,
2020,148359211,1,
2020,148418690,10,
2020,148417857,10,
2020,148418709,10,
2020,148419025,9,
2020,148419248,9,
2020,148424570,1,
2020,148425383,6,
2020,148420678,10,
2020,148420924,10,
2020,148426520,1,
2020,148421306,1,
2020,148421301,1,
2020,148421308,1,
2020,148421645,1,
2020,148427339,1,
2020,148427871,9,
2020,148422387,1,
2020,148422701,1,
2020,148422696,1,
2020,148422715,9,
2020,148428234,1,
2020,148432913,6,
2020,148432915,6,
2020,148433145,1,
2020,148429751,1,
2020,148433844,1,
2020,148429930,1,
2020,148434097,1,
2020,148430193,1,
2020,148430572,1,
2020,139901919,1,
2020,134778715,2,
2020,134778716,2,
2020,134771646,9,
2020,134774257,1,
2020,134464325,1,
2020,133539055,1,
2020,134270705,9,
2020,134285455,1,
2020,134285520,9,
2020,134286145,1,
2020,134287334,1,
2020,133533656,1,
2020,133538359,1,
2020,134292225,10,
2020,133534890,1,
2020,133529115,1,
2020,133528790,1,
2020,134267852,6,
2020,132977267,1,
2020,134778819,6,
2020,134289110,10,
2020,134294609,1,
2020,134292928,2,
2020,134292928,9,
2020,134282182,1,
2020,134282853,9,
2020,134288991,10,
2020,134289586,1,
2020,134286795,9,
2020,134280817,9,
2020,134290656,1,
2020,134778868,9,
2020,134281629,6,
2020,134779153,1,
2020,134779362,1,
2020,134771632,9,
2020,134779165,10,
2020,134779280,9,
2020,134779278,9,
2020,134779279,9,
2020,134779285,1,
2020,134779354,1,
2020,134266705,1,
2020,133537625,9,
2020,133537627,9,
2020,134464896,1,
2020,134465008,1,
2020,134470364,9,
2020,134470380,1,
2020,134470381,9,
2020,134470412,9,
2020,134460633,9,
2020,134470415,9,
2020,134470432,1,
2020,134470445,1,
2020,134470444,1,
2020,134470447,1,
2020,134470462,1,
2020,134470474,1,
2020,134470484,9,
2020,134460693,1,
2020,138923493,1,
2020,134774134,10,
2020,134464773,1,
2020,139125276,1,
2020,138289916,9,
2020,134779063,1,
2020,134774361,10,
2020,148916012,1,
2020,148916303,1,
2020,148916141,1,
2020,148911586,9,
2020,148916468,9,
2020,148352177,6,
2020,148358475,1,
2020,148356801,1,
2020,148358699,1,
2020,148359382,1,
2020,148359932,10,
2020,148363452,1,
2020,148361847,9,
2020,148364410,10,
2020,148362163,6,
2020,148368010,10,
2020,148368039,9,
2020,148368039,1,
2020,148368040,1,
2020,148368040,9,
2020,148365270,9,
2020,148368588,9,
2020,148365898,10,
2020,148365942,1,
2020,148369083,1,
2020,148370161,9,
2020,148367090,10,
2020,148367086,8,
2020,148367085,9,
2020,148370751,1,
2020,148370789,9,
2020,148373483,9,
2020,148372341,1,
2020,148373651,10,
2020,148374297,1,
2020,148378266,1,
2020,148375230,9,
2020,148379415,10,
2020,148375515,1,
2020,148380032,9,
2020,148380119,10,
2020,148376092,1,
2020,148380691,1,
2020,148376510,1,
2020,148382251,1,
2020,148388044,1,
2020,148389181,10,
2020,148384622,1,
2020,148390199,6,
2020,148384854,10,
2020,148390452,9,
2020,148390899,1,
2020,148391290,9,
2020,148392194,1,
2020,148392188,1,
2020,148392292,2,
2020,148386387,6,
2020,148392714,9,
2020,148392714,2,
2020,148392804,10,
2020,148392820,1,
2020,148393139,1,
2020,148393161,10,
2020,148387343,1,
2020,148393556,1,
2020,148394185,1,
2020,148394258,1,
2020,148394258,2,
2020,148394716,1,
2020,148395025,10,
2020,148398705,1,
2020,148395384,1,
2020,148395481,1,
2020,148398791,6,
2020,148398788,6,
2020,148396546,6,
2020,148396601,10,
2020,148396727,2,
2020,148399647,1,
2020,148399648,9,
2020,148396960,1,
2020,148400038,1,
2020,148397588,1,
2020,148397809,10,
2020,148403081,1,
2020,148400598,1,
2020,148403905,9,
2020,148401415,1,
2020,148401519,1,
2020,148404501,1,
2020,148401643,1,
2020,148404735,10,
2020,148404898,10,
2020,148404962,1,
2020,148405084,1,
2020,148402190,1,
2020,148405185,1,
2020,148402661,1,
2020,148406406,1,
2020,148406677,10,
2020,148408475,1,
2020,148406883,1,
2020,148406968,1,
2020,148408732,1,
2020,148407066,1,
2020,148407205,6,
2020,148407429,1,
2020,148407457,1,
2020,148407845,1,
2020,148409433,2,
2020,148409439,6,
2020,148413154,1,
2020,148413362,1,
2020,148413404,1,
2020,148409762,1,
2020,148409763,1,
2020,148409761,1,
2020,148409832,1,
2020,148413692,1,
2020,148414305,10,
2020,148414316,10,
2020,148414310,10,
2020,148411513,10,
2020,148415684,6,
2020,148415704,9,
2020,148411825,1,
2020,148416201,9,
2020,148412044,6,
2020,148412044,1,
2020,148412265,10,
2020,148412337,2,
2020,148416810,10,
2020,148416812,10,
2020,148417242,10,
2020,148412789,10,
2020,148418038,10,
2020,148418123,1,
2020,148417638,1,
2020,148418125,1,
2020,148417810,10,
2020,148423027,1,
2020,148418476,9,
2020,148423092,9,
2020,148423239,9,
2020,148423266,6,
2020,148423366,1,
2020,148418788,9,
2020,148418979,10,
2020,148423736,9,
2020,148419055,1,
2020,148423767,1,
2020,148419366,9,
2020,148424363,1,
2020,148419571,9,
2020,148419687,9,
2020,148419707,1,
2020,148424991,1,
2020,148425156,1,
2020,148420489,9,
2020,148425542,9,
2020,148425587,1,
2020,148425640,9,
2020,148425868,10,
2020,148420763,1,
2020,148420769,1,
2020,148421027,1,
2020,148421428,9,
2020,148421921,1,
2020,148428041,1,
2020,148428043,10,
2020,148428693,1,
2020,148428841,1,
2020,148433386,9,
2020,148429335,1,
2020,148429974,1,
2020,148430373,10,
2020,148434285,9,
2020,148430483,9,
2020,148430483,2,
2020,148430488,9,
2020,148430488,2,
2020,148434390,1,
2020,148355541,1,
2020,148356517,1,
2020,148358302,6,
2020,148357521,1,
2020,148364464,1,
2020,148365118,6,
2020,148370370,10,
2020,148370982,1,
2020,148371669,10,
2020,148374897,1,
2020,148375151,6,
2020,148379936,9,
2020,148381857,1,
2020,148382841,6,
2020,148388887,1,
2020,148388999,1,
2020,148383848,1,
2020,148389924,2,
2020,148385283,9,
2020,148392231,9,
2020,148392356,1,
2020,148392842,1,
2020,148392858,1,
2020,148386775,1,
2020,148393299,1,
2020,148387448,1,
2020,148394201,10,
2020,148394195,1,
2020,148394820,1,
2020,148398292,10,
2020,148395052,1,
2020,148395039,1,
2020,148395502,10,
2020,148398893,1,
2020,148395809,9,
2020,148399642,1,
2020,148397401,1,
2020,148397657,10,
2020,148404616,10,
2020,148401724,10,
2020,148404630,10,
2020,148406075,1,
2020,148402867,1,
2020,148406946,1,
2020,148407548,1,
2020,148407665,1,
2020,148409349,1,
2020,148413220,1,
2020,148413271,1,
2020,148409730,6,
2020,148413516,6,
2020,148413518,1,
2020,148409865,1,
2020,148409902,1,
2020,148413676,1,
2020,148413677,1,
2020,148413754,9,
2020,148414033,1,
2020,148410584,1,
2020,148414437,1,
2020,148410613,1,
2020,148414781,10,
2020,148410829,9,
2020,148410836,9,
2020,148414880,1,
2020,148410914,1,
2020,148415042,4,
2020,148415041,10,
2020,148415469,1,
2020,148411365,1,
2020,148411368,1,
2020,148415891,1,
2020,148411729,1,
2020,148415892,1,
2020,148415952,10,
2020,148911254,1,
2020,148911330,2,
2020,148911330,1,
2020,148911490,10,
2020,148916438,1,
2020,148359700,9,
2020,148388622,1,
2020,148385424,1,
2020,148385427,6,
2020,148397017,9,
2020,148385430,6,
2020,148411140,2,
2020,148415582,10,
2020,148393065,1,
2020,148394479,6,
2020,148416004,10,
2020,148398792,10,
2020,148391208,1,
2020,148369888,10,
2020,148367112,1,
2020,148392538,2,
2020,148392535,2,
2020,148392807,10,
2020,148396313,10,
2020,148397016,9,
2020,148358777,1,
2020,148405090,2,
2020,148402518,1,
2020,148399775,10,
2020,148411913,1,
2020,148400380,1,
2020,148359636,6,
2020,148416292,1,
2020,148416479,10,
2020,148363116,9,
2020,148404136,6,
2020,148372980,1,
2020,148404783,9,
2020,148402801,1,
2020,148416666,1,
2020,148363191,10,
2020,148421253,8,
2020,148426620,9,
2020,148427142,1,
2020,148355583,1,
2020,148355784,6,
2020,148364691,1,
2020,148362455,10,
2020,148369487,1,
2020,148373307,1,
2020,148373668,1,
2020,148374070,6,
2020,148374232,9,
2020,148378335,9,
2020,148374491,1,
2020,148374655,2,
2020,148374656,2,
2020,148378814,6,
2020,148379432,10,
2020,148380769,1,
2020,148416669,1,
2020,148416717,10,
2020,148416950,1,
2020,148412858,9,
2020,148412885,10,
2020,148417959,10,
2020,148417571,10,
2020,148417601,9,
2020,148417668,9,
2020,148418143,9,
2020,148422948,10,
2020,148422947,10,
2020,148422958,9,
2020,148418688,1,
2020,148423398,1,
2020,148418805,9,
2020,148423467,1,
2020,148423467,6,
2020,148423745,10,
2020,148419042,2,
2020,148423927,10,
2020,148419183,10,
2020,148419233,1,
2020,148424173,10,
2020,148419561,1,
2020,148419568,1,
2020,148424479,1,
2020,148424681,9,
2020,148424952,1,
2020,148425095,9,
2020,148425120,1,
2020,148420204,1,
2020,148420211,1,
2020,148425260,9,
2020,148420357,9,
2020,148425403,9,
2020,148425402,9,
2020,148425400,9,
2020,148420473,10,
2020,148425563,1,
2020,148420516,1,
2020,148425950,1,
2020,148420968,9,
2020,148420972,9,
2020,148421254,8,
2020,148421307,10,
2020,148426572,2,
2020,148426570,1,
2020,148355691,9,
2020,148356949,10,
2020,148358884,10,
2020,148358920,6,
2020,148357593,10,
2020,148359667,1,
2020,148360121,9,
2020,148364450,9,
2020,148362024,1,
2020,148362803,9,
2020,148369016,9,
2020,148366306,10,
2020,148372010,10,
2020,148378384,1,
2020,148379870,10,
2020,148375687,10,
2020,148375682,9,
2020,148375824,1,
2020,148376086,9,
2020,148380374,1,
2020,148376655,1,
2020,148376846,9,
2020,148377869,1,
2020,148382858,9,
2020,148390418,6,
2020,148391107,1,
2020,148392658,10,
2020,148392796,1,
2020,148393106,1,
2020,148387042,9,
2020,148393409,10,
2020,148393551,6,
2020,148394142,1,
2020,148396177,1,
2020,148396347,1,
2020,148399419,9,
2020,148397199,1,
2020,148400224,9,
2020,148404181,1,
2020,148401548,1,
2020,148401549,1,
2020,148405276,1,
2020,148405218,1,
2020,148402335,1,
2020,148405471,1,
2020,148407989,6,
2020,148408870,10,
2020,148409129,9,
2020,148407719,1,
2020,148407714,1,
2020,148413891,1,
2020,148410150,9,
2020,148414530,1,
2020,148410653,10,
2020,148411217,1,
2020,148416285,1,
2020,148416584,1,
2020,148417086,10,
2020,148417307,1,
2020,148418136,1,
2020,148417653,1,
2020,148418215,1,
2020,148423519,10,
2020,148425044,1,
2020,148420356,1,
2020,148420514,9,
2020,148421162,1,
2020,148429239,2,
2020,148429947,1,
2020,148434061,2,
2020,148434059,2,
2020,148434065,2,
2020,148430101,1,
2020,148434263,9,
2020,148434262,9,
2020,148430345,9,
2020,148434377,9,
2020,148911286,1,
2020,148911427,10,
2020,148911422,10,
2020,148911542,10,
2020,148911752,1,
2020,148402134,2,
2020,148402134,9,
2020,148405242,1,
2020,148405441,9,
2020,148405441,1,
2020,148406145,10,
2020,148407115,1,
2020,148409163,9,
2020,148414457,1,
2020,148410895,1,
2020,148410899,1,
2020,148414947,1,
2020,148411011,1,
2020,148415118,1,
2020,148415360,9,
2020,148415480,1,
2020,148416239,1,
2020,148416239,9,
2020,148417361,1,
2020,148417441,10,
2020,148417538,9,
2020,148417725,1,
2020,148418316,1,
2020,148418507,9,
2020,148419208,1,
2020,148424148,9,
2020,148424889,1,
2020,148420162,1,
2020,148420265,10,
2020,148420722,1,
2020,148426047,1,
2020,148420906,1,
2020,148426492,1,
2020,148426865,9,
2020,148427092,1,
2020,148422105,9,
2020,148427608,10,
2020,148422187,1,
2020,148422291,1,
2020,148427756,1,
2020,148428310,9,
2020,148428756,9,
2020,148429929,1,
2020,148434409,10,
2020,148415977,1,
2020,148412009,1,
2020,148412130,1,
2020,148416444,1,
2020,148412228,6,
2020,148416680,10,
2020,148412563,9,
2020,148412700,1,
2020,148417367,10,
2020,148418552,9,
2020,148423282,1,
2020,148423809,1,
2020,148423839,1,
2020,148424011,1,
2020,148419360,1,
2020,148419493,10,
2020,148424417,10,
2020,148425310,1,
2020,148420361,1,
2020,148426026,1,
2020,148421129,1,
2020,148421177,10,
2020,148426866,9,
2020,148421708,9,
2020,148427074,1,
2020,148422424,1,
2020,148422428,1,
2020,148428265,1,
2020,148428422,1,
2020,148428420,1,
2020,148428635,1,
2020,148428663,10,
2020,148433138,10,
2020,148428815,1,
2020,148429043,1,
2020,148429636,1,
2020,148429831,2,
2020,148429832,2,
2020,148429856,1,
2020,148434093,1,
2020,148430111,10,
2020,148434150,9,
2020,148430230,9,
2020,148434275,1,
2020,148434291,1,
2020,148430489,1,
2020,148434374,1,
2020,148430562,1,
2020,148434371,1,
2020,148358104,9,
2020,148356317,9,
2020,148358124,6,
2020,148356907,6,
2020,148358847,1,
2020,148357086,1,
2020,148357231,1,
2020,148359143,9,
2020,148359232,1,
2020,148359244,1,
2020,148357306,1,
2020,148359468,1,
2020,148363166,9,
2020,148360552,9,
2020,148363709,1,
2020,148364039,1,
2020,148364190,1,
2020,148362152,10,
2020,148362242,1,
2020,148362439,1,
2020,148362491,9,
2020,148369026,1,
2020,148369005,1,
2020,148369049,9,
2020,148369184,10,
2020,148369343,10,
2020,148369340,10,
2020,148366651,1,
2020,148369810,9,
2020,148366748,9,
2020,148422385,9,
2020,148433069,9,
2020,148428712,9,
2020,148428711,9,
2020,148433122,2,
2020,148433127,2,
2020,148433127,9,
2020,148433122,9,
2020,148428821,9,
2020,148429104,10,
2020,148429173,9,
2020,148433503,1,
2020,148433576,1,
2020,148429388,1,
2020,148429385,1,
2020,148429378,1,
2020,148429436,1,
2020,148433705,1,
2020,148429708,1,
2020,148434057,1,
2020,148430077,1,
2020,148430121,1,
2020,148430126,1,
2020,148434106,1,
2020,148434105,1,
2020,148434366,10,
2020,148430720,10,
2020,148430724,10,
2020,148356303,10,
2020,148356585,9,
2020,148358821,2,
2020,148359897,1,
2020,148360352,1,
2020,148363399,1,
2020,148363398,1,
2020,148360908,1,
2020,148364575,1,
2020,148368201,6,
2020,148365706,8,
2020,148365708,9,
2020,148366221,1,
2020,148370429,1,
2020,148374852,1,
2020,148380474,10,
2020,148382141,1,
2020,148388173,1,
2020,148390087,1,
2020,148390402,6,
2020,148384933,9,
2020,148390866,1,
2020,148392644,1,
2020,148392788,1,
2020,148392787,1,
2020,148386859,1,
2020,148393264,1,
2020,148393494,9,
2020,148387304,9,
2020,148387299,6,
2020,148387303,9,
2020,148397514,1,
2020,148397523,1,
2020,148397860,6,
2020,148402104,1,
2020,148405359,1,
2020,148405492,1,
2020,148402836,1,
2020,148408006,1,
2020,148408401,6,
2020,148407038,1,
2020,148413295,2,
2020,148413513,10,
2020,148413515,10,
2020,148413512,10,
2020,148413509,10,
2020,148410225,1,
2020,148410315,10,
2020,148414296,1,
2020,148415199,6,
2020,148415196,6,
2020,148412076,1,
2020,148417076,1,
2020,148412644,1,
2020,148423068,6,
2020,148423471,1,
2020,148418965,10,
2020,148419637,9,
2020,148420448,1,
2020,148420449,1,
2020,148425782,1,
2020,148426435,1,
2020,148427558,1,
2020,148422126,1,
2020,148428227,1,
2020,148428843,1,
2020,148911771,9,
2020,148916316,1,
2020,148916610,10,
2020,148911739,10,
2020,148916682,1,
2020,148367587,1,
2020,148369806,9,
2020,148371637,1,
2020,148371652,1,
2020,148371638,1,
2020,148374095,1,
2020,148378177,3,
2020,148378177,1,
2020,148378178,3,
2020,148378178,1,
2020,148378207,9,
2020,148378315,10,
2020,148375249,9,
2020,148375248,9,
2020,148379334,9,
2020,148379502,10,
2020,148375549,9,
2020,148380206,1,
2020,148380208,1,
2020,148380318,1,
2020,148376282,1,
2020,148376282,9,
2020,148380805,6,
2020,148376413,1,
2020,148380846,1,
2020,148376602,9,
2020,148377276,1,
2020,148382392,1,
2020,148388000,1,
2020,148383237,1,
2020,148388179,1,
2020,148388276,1,
2020,148388736,6,
2020,148388862,6,
2020,148389220,1,
2020,148389405,1,
2020,148389893,1,
2020,148384628,9,
2020,148384627,9,
2020,148384626,9,
2020,148384629,9,
2020,148385150,1,
2020,148385800,10,
2020,148392044,1,
2020,148392308,1,
2020,148386604,1,
2020,148387011,1,
2020,148393131,1,
2020,148393531,6,
2020,148387345,6,
2020,148387345,1,
2020,148393890,1,
2020,148393927,9,
2020,148387789,9,
2020,148387852,6,
2020,148387857,6,
2020,148394543,10,
2020,148398291,1,
2020,148398295,1,
2020,148394914,10,
2020,148398341,1,
2020,148398701,10,
2020,148395610,10,
2020,148398967,1,
2020,148395854,10,
2020,148399119,1,
2020,148396371,2,
2020,148396372,2,
2020,148396848,9,
2020,148396857,9,
2020,148396930,2,
2020,148397534,1,
2020,148400426,9,
2020,148400539,1,
2020,148403799,1,
2020,148404031,10,
2020,148404148,10,
2020,148419439,9,
2020,148424273,1,
2020,148424503,9,
2020,148419661,1,
2020,148424584,2,
2020,148424717,1,
2020,148419794,1,
2020,148419793,1,
2020,148419820,6,
2020,148424781,10,
2020,148425224,9,
2020,148425245,1,
2020,148425571,1,
2020,148425611,2,
2020,148425611,1,
2020,148426428,9,
2020,148421287,10,
2020,148421343,1,
2020,148421345,1,
2020,148421342,1,
2020,148421394,1,
2020,148421388,1,
2020,148426734,1,
2020,148426845,1,
2020,148426877,1,
2020,148427351,9,
2020,148427469,1,
2020,148427529,1,
2020,148422281,6,
2020,148422297,10,
2020,148427815,10,
2020,148422462,1,
2020,148427952,1,
2020,148427992,1,
2020,148422528,9,
2020,148422615,1,
2020,148428136,1,
2020,148422663,1,
2020,148422763,9,
2020,148433094,9,
2020,148428933,1,
2020,148433373,1,
2020,148429659,9,
2020,148429657,9,
2020,148429724,1,
2020,148429798,1,
2020,148429794,1,
2020,148430051,9,
2020,148430052,9,
2020,148430099,1,
2020,148434172,10,
2020,148434243,1,
2020,148434256,9,
2020,148430344,1,
2020,148430485,1,
2020,148430479,1,
2020,148430598,9,
2020,148430597,9,
2020,148430952,10,
2020,148416676,1,
2020,148416679,1,
2020,148412379,9,
2020,148416736,9,
2020,148412418,1,
2020,148416924,1,
2020,148412660,1,
2020,148417927,6,
2020,148418188,2,
2020,148417747,2,
2020,148417745,2,
2020,148418253,10,
2020,148422926,2,
2020,148418639,1,
2020,148423320,1,
2020,148418718,1,
2020,148423546,9,
2020,148423649,1,
2020,148424119,10,
2020,148424116,9,
2020,148424138,1,
2020,148424347,10,
2020,148419515,1,
2020,148424951,6,
2020,148420466,2,
2020,148420466,8,
2020,148425582,1,
2020,148425588,1,
2020,148425585,1,
2020,148420515,1,
2020,148420594,1,
2020,148426185,1,
2020,148426185,9,
2020,148426220,6,
2020,148426245,1,
2020,148426250,10,
2020,148421103,1,
2020,148426305,1,
2020,148426314,2,
2020,148426314,1,
2020,148427135,2,
2020,148427144,9,
2020,148427144,2,
2020,148427138,9,
2020,148427135,9,
2020,148427138,2,
2020,148428010,1,
2020,148428110,10,
2020,148428112,10,
2020,148428634,9,
2020,148433245,10,
2020,148433250,10,
2020,148433247,10,
2020,148433625,1,
2020,148429634,1,
2020,148429656,1,
2020,148429660,1,
2020,148429895,1,
2020,148429903,1,
2020,148429926,1,
2020,148434013,10,
2020,148430116,1,
2020,148430159,9,
2020,148430229,1,
2020,148430293,1,
2020,148430494,9,
2020,148430580,9,
2020,148430581,9,
2020,148430577,9,
2020,148430579,9,
2020,148430607,1,
2020,148911784,10,
2020,148916112,1,
2020,148915844,10,
2020,148915893,6,
2020,148911478,9,
2020,148911786,1,
2020,148916249,1,
2020,148389285,9,
2020,148384827,1,
2020,148380193,1,
2020,148391187,9,
2020,148392385,10,
2020,148392510,10,
2020,148392838,1,
2020,148393338,1,
2020,148398056,1,
2020,148394535,6,
2020,148396025,1,
2020,148399623,1,
2020,148397433,1,
2020,148397778,10,
2020,148404917,10,
2020,148402593,6,
2020,148406413,1,
2020,148408563,1,
2020,148406901,1,
2020,148413268,10,
2020,148413270,10,
2020,148413688,1,
2020,148414412,1,
2020,148414411,1,
2020,148411071,2,
2020,148411291,9,
2020,134298203,9,
2020,134293086,1,
2020,134293358,1,
2020,134293928,1,
2020,134293989,10,
2020,134294278,1,
2020,133521775,1,
2020,148357408,1,
2020,148359576,9,
2020,148359580,9,
2020,148357573,10,
2020,148359653,10,
2020,148359632,1,
2020,148359694,1,
2020,148357646,10,
2020,148357679,6,
2020,148359758,10,
2020,148359819,1,
2020,148359841,1,
2020,148359870,6,
2020,148359903,1,
2020,148357814,10,
2020,148357901,8,
2020,148362903,8,
2020,148362953,2,
2020,148362997,1,
2020,148362996,1,
2020,148360316,9,
2020,148363125,1,
2020,148363146,1,
2020,148363161,1,
2020,148360539,9,
2020,148363317,1,
2020,148360538,1,
2020,148363402,6,
2020,148363437,1,
2020,148360723,1,
2020,148363563,1,
2020,148360903,10,
2020,148363636,1,
2020,148363656,1,
2020,148361038,6,
2020,148361070,1,
2020,148361099,1,
2020,148361127,10,
2020,148361294,10,
2020,148361341,9,
2020,148361373,1,
2020,148361373,9,
2020,148361341,1,
2020,148361433,9,
2020,148361454,1,
2020,148361474,1,
2020,148361492,1,
2020,148364176,6,
2020,148361623,6,
2020,148364175,6,
2020,148364187,8,
2020,148364203,1,
2020,148361784,8,
2020,148361782,9,
2020,148361711,10,
2020,148361910,6,
2020,148361980,9,
2020,148362033,10,
2020,148362002,10,
2020,148364487,1,
2020,148364520,1,
2020,148362081,1,
2020,148364561,1,
2020,148362208,9,
2020,148362223,1,
2020,148362260,1,
2020,148364683,1,
2020,148362294,1,
2020,148362314,1,
2020,148362315,1,
2020,148364692,9,
2020,148364655,6,
2020,148362336,6,
2020,148362376,9,
2020,148362371,1,
2020,148364748,1,
2020,148364773,9,
2020,148362398,9,
