"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2020,22,162512825
2020,21,162513022
2020,21,162513002
2020,21,162513003
2020,21,162513180
2020,21,162507985
2020,21,162513223
2020,21,162513278
2020,21,162513299
2020,21,162508027
2020,21,162508032
2020,21,162513428
2020,21,162508147
2020,21,162513566
2020,21,162508112
2020,21,162513585
2020,21,162508344
2020,21,162508374
2020,21,162508335
2020,21,162513701
2020,21,162513738
2020,21,162513764
2020,21,162513812
2020,21,162513816
2020,21,162508554
2020,21,162508555
2020,21,162508540
2020,21,162508747
2020,21,162514169
2020,21,162514425
2020,21,162508900
2020,21,162509013
2020,21,162514661
2020,22,162514854
2020,22,162509222
2020,21,162514899
2020,21,162509273
2020,21,162514989
2020,21,162515193
2020,21,162515234
2020,21,162515365
2020,21,162509698
2020,22,162515549
2020,21,162515561
2020,21,162515629
2020,21,162509827
2020,21,162509845
2020,21,162509868
2020,21,162515728
2020,21,162515906
2020,21,162510041
2020,22,162515969
2020,21,162515961
2020,22,162510115
2020,21,162516274
2020,21,162482028
2020,21,162482108
2020,21,162482195
2020,21,162480517
2020,21,162482285
2020,21,162482292
2020,21,162480635
2020,21,162480664
2020,21,162480680
2020,21,162480684
2020,21,162480800
2020,21,162482753
2020,21,162480881
2020,21,162482756
2020,21,162482914
2020,21,162482966
2020,21,162482984
2020,21,162483017
2020,21,162483048
2020,21,162483044
2020,21,162481170
2020,21,162483145
2020,21,162483243
2020,21,162483253
2020,21,162486356
2020,21,162483481
2020,21,162483595
2020,21,162483594
2020,21,162483584
2020,21,162483586
2020,21,162486540
2020,22,162483641
2020,21,162483809
2020,21,162483715
2020,21,162483654
2020,21,162483728
2020,21,162486644
2020,21,162486666
2020,21,162483814
2020,22,162486820
2020,21,162486825
2020,21,162484109
2020,21,162484176
2020,21,162484196
2020,21,162484271
2020,21,162487099
2020,21,162484289
2020,21,162487122
2020,21,162487202
2020,21,162487223
2020,21,162484528
2020,21,162484421
2020,21,162487191
2020,21,162484691
2020,21,162484699
2020,21,162487490
2020,21,162487531
2020,21,162487532
2020,21,162484953
2020,21,162484952
2020,21,162487693
2020,21,162485018
2020,21,162487855
2020,21,162487883
2020,21,162485278
2020,21,162487935
2020,21,162487962
2020,21,162488010
2020,21,162487988
2020,21,162488022
2020,21,162485587
2020,21,162488173
2020,21,162485696
2020,21,162488291
2020,21,162488302
2020,21,162485893
2020,21,162485991
2020,21,162485981
2020,21,162491221
2020,21,162488686
2020,21,162488716
2020,21,162491363
2020,21,162491338
2020,21,162488764
2020,21,162491535
2020,21,162488823
2020,21,162488978
2020,21,162491738
2020,21,162491818
2020,21,162489061
2020,21,162489144
2020,21,162491971
2020,21,162491924
2020,21,162491926
2020,22,162489223
2020,21,162492000
2020,21,162492208
2020,21,162492243
2020,21,162489462
2020,21,162492390
2020,21,162489528
2020,21,162489820
2020,21,162489808
2020,21,162489814
2020,21,162489916
2020,21,162490016
2020,21,162492961
2020,21,162492959
2020,21,162490103
2020,21,162493080
2020,21,162493095
2020,21,162490117
2020,21,162493107
2020,21,162493193
2020,21,162490196
2020,21,162493275
2020,21,162490304
2020,21,162490360
2020,21,162493339
2020,21,162490442
2020,21,162493598
2020,21,162493633
2020,21,162493587
2020,21,162493676
2020,21,162490590
2020,21,162493966
2020,21,162490765
2020,21,162494065
2020,21,162494064
2020,21,162494204
2020,21,162491059
2020,21,162491091
2020,21,162491142
2020,21,162494514
2020,21,162496509
2020,21,162495127
2020,21,162496663
2020,21,162495224
2020,21,162495238
2020,21,162496824
2020,21,162496839
2020,21,162496859
2020,21,162496867
2020,21,162495392
2020,21,162496997
2020,21,162496987
2020,21,162497008
2020,21,162497037
2020,21,162495651
2020,21,162497086
2020,21,162495751
2020,21,162495752
2020,21,162495750
2020,21,162495774
2020,21,162497247
2020,21,162497332
2020,21,162496014
2020,21,162497469
2020,21,162496116
2020,21,162496117
2020,21,162496127
2020,21,162501204
2020,21,162501229
2020,21,162501238
2020,21,162501358
2020,21,162497662
2020,21,162501968
2020,21,162501941
2020,21,162502021
2020,22,162498128
2020,21,162498135
2020,21,162502068
2020,21,162498421
2020,21,162502444
2020,21,162502445
2020,21,162498677
2020,21,162502874
2020,21,162498843
2020,21,162498845
2020,21,162503049
2020,22,162503180
2020,21,162499091
2020,21,162499092
2020,22,162499125
2020,21,162503333
2020,21,162499249
2020,21,162499257
2020,21,162503508
2020,21,162499345
2020,21,162503589
2020,21,162503619
2020,21,162499507
2020,21,162499552
2020,21,162499551
2020,21,162555447
2020,21,162555474
2020,21,162559144
2020,21,162559172
2020,21,162555636
2020,21,162555683
2020,21,162555682
2020,21,162559411
2020,21,147383936
2020,21,147379092
2020,21,147384658
2020,21,147385143
2020,21,147385608
2020,21,146795950
2020,22,146796065
2020,21,146795824
2020,21,146795919
2020,21,146795918
2020,21,146795923
2020,21,146795927
2020,21,147377490
2020,21,147382195
2020,21,147377612
2020,21,147377611
2020,21,147382222
2020,21,147374167
2020,21,147377790
2020,21,147382524
2020,21,147374281
2020,21,147382590
2020,21,147374328
2020,21,147382636
2020,21,147382646
2020,21,147377952
2020,21,147374614
2020,21,147377598
2020,21,147382181
2020,21,147375461
2020,21,147379170
2020,21,147376077
2020,21,147384839
2020,21,147386897
2020,21,147380176
2020,21,147387298
2020,21,147382480
2020,21,147378203
2020,21,147378229
2020,21,147378266
2020,21,147383336
2020,21,147374974
2020,21,147374992
2020,21,147383385
2020,21,147378452
2020,21,147375157
2020,21,147375175
2020,21,146795904
2020,21,146813989
2020,21,146821517
2020,21,162498701
2020,21,162502772
2020,21,162502937
2020,21,162503051
2020,22,162503135
2020,21,162503175
2020,21,162499070
2020,21,162503314
2020,21,162503331
2020,21,162503358
2020,21,162499180
2020,21,162503408
2020,21,162503437
2020,21,162503444
2020,21,162503518
2020,21,162499330
2020,21,162503647
2020,21,162499465
2020,21,162503605
2020,21,162503810
2020,21,147372548
2020,21,147376755
2020,21,147372657
2020,21,162503692
2020,21,162500221
2020,21,162503687
2020,21,162503843
2020,21,147372800
2020,21,147372897
2020,21,162503861
2020,21,162499593
2020,21,162499685
2020,21,162504101
2020,21,162504100
2020,21,162504102
2020,21,162504118
2020,21,162500036
2020,21,162504251
2020,21,162504301
2020,21,162504303
2020,21,162504592
2020,21,162504673
2020,21,162500255
2020,21,162504784
2020,21,162504852
2020,21,162504989
2020,21,162500423
2020,21,162500676
2020,21,162500784
2020,21,162505440
2020,21,162500939
2020,21,162500931
2020,21,162505524
2020,21,162505523
2020,21,162505628
2020,21,162505774
2020,21,162505764
2020,21,162505851
2020,21,162501150
2020,21,162505846
2020,21,162506129
2020,21,162506170
2020,21,162506469
2020,21,162511210
2020,21,162506577
2020,21,162506580
2020,21,162511329
2020,22,162511435
2020,21,162511477
2020,21,162511480
2020,21,162511478
2020,21,162511554
2020,22,162506815
2020,21,162511820
2020,21,162506877
2020,21,162511747
2020,21,162511962
2020,21,162507168
2020,21,162507326
2020,21,162512371
2020,21,162507361
2020,21,162507325
2020,21,162512497
2020,21,162512470
2020,21,162512633
2020,21,162507620
2020,21,162512736
2020,21,162507654
2020,21,162512766
2020,21,162512765
2020,21,162512742
2020,21,162507706
2020,21,162512845
2020,21,162512854
2020,21,162512853
2020,21,162512863
2020,22,162507680
2020,21,162512839
2020,21,162512980
2020,21,162507820
2020,22,162513014
2020,22,162513015
2020,21,162513074
2020,21,162513075
2020,21,162507904
2020,21,162513098
2020,21,162507948
2020,21,162513106
2020,21,162513149
2020,21,162513168
2020,21,162507922
2020,21,162507984
2020,21,162507986
2020,21,162513187
2020,21,162513217
2020,21,162513214
2020,21,162508008
2020,21,162513237
2020,21,162513257
2020,21,162508017
2020,21,162508031
2020,21,162508020
2020,21,162508028
2020,21,162513279
2020,21,162513303
2020,21,162513304
2020,22,162513302
2020,21,162513312
2020,21,162513313
2020,21,162508104
2020,21,162508116
2020,21,162513400
2020,21,162508135
2020,21,162513487
2020,21,162508180
2020,21,162508206
2020,21,162508205
2020,21,162508210
2020,21,162513541
2020,21,162508255
2020,21,162513569
2020,21,162508281
2020,21,162513501
2020,22,162508273
2020,21,162513599
2020,22,162508304
2020,21,162513662
2020,21,162513646
2020,21,162513649
2020,21,162508390
2020,22,162508414
2020,22,162508415
2020,21,162513766
2020,21,162508442
2020,21,162513786
2020,21,162513780
2020,21,162513827
2020,21,162508462
2020,21,162513789
2020,21,162508493
2020,22,153016226
2020,22,162508489
2020,22,162508488
2020,22,162513841
2020,21,162513904
2020,21,162513903
2020,21,162508565
2020,21,162513940
2020,21,162513876
2020,21,162513878
2020,21,162508558
2020,21,162508486
2020,22,162508597
2020,22,162513991
2020,22,162513992
2020,21,162508652
2020,21,162514064
2020,21,162508665
2020,21,162508664
2020,21,162508719
2020,21,162508739
2020,21,162514163
2020,21,147375308
2020,21,147375350
2020,21,147378627
2020,21,147378832
2020,21,147378833
2020,21,147375643
2020,21,147378858
2020,21,147375650
2020,21,147384077
2020,21,147375699
2020,21,147378910
2020,21,147384257
2020,21,147379102
2020,21,147376065
2020,21,148252796
2020,21,148258330
2020,21,148258503
2020,21,148253105
2020,21,148258785
2020,21,148051635
2020,21,148047794
2020,21,148047793
2020,21,148047915
2020,21,148047952
2020,21,148047993
2020,21,148048019
2020,21,148044598
2020,21,148048154
2020,21,148052434
2020,21,148048286
2020,21,148052902
2020,21,148048430
2020,21,148053427
2020,21,148048737
2020,22,148059415
2020,21,148059429
2020,21,148067611
2020,22,148067727
2020,21,148067791
2020,21,148067849
2020,22,148067911
2020,21,148059710
2020,21,148067942
2020,21,148059761
2020,21,148059834
2020,21,148068134
2020,21,148059890
2020,21,148068265
2020,21,148060060
2020,21,148065282
2020,21,148065389
2020,21,148068527
2020,21,148065527
2020,21,148068715
2020,21,148068742
2020,21,148068751
2020,21,148068846
2020,21,148065764
2020,21,148068995
2020,21,148068996
2020,21,148069004
2020,21,148069043
2020,21,148065793
2020,21,148069071
2020,21,148050084
2020,21,148061735
2020,21,148057784
2020,21,148062444
2020,21,148050736
2020,21,148050755
2020,21,148058618
2020,21,148058680
2020,21,148063673
2020,21,148063672
2020,21,148058819
2020,21,148063918
2020,21,148067098
2020,21,148059193
2020,21,148067356
2020,21,148064310
2020,21,148064421
2020,21,148059359
2020,21,148064426
2020,21,148059445
2020,21,148059451
2020,21,148059516
2020,21,148067657
2020,21,148064699
2020,21,148067818
2020,21,148064844
2020,21,148059814
2020,21,148068123
2020,21,148068167
2020,21,148068172
2020,21,148059901
2020,21,148068836
2020,21,148068949
2020,21,148068956
2020,21,148060901
2020,21,148060902
2020,21,148060969
2020,21,148069131
2020,21,148069186
2020,21,148069198
2020,21,148069537
2020,21,148069590
2020,21,148069589
2020,21,148059659
2020,22,148067917
2020,21,148064905
2020,21,148059785
2020,21,148068086
2020,21,148068096
2020,21,148065470
2020,21,148068597
2020,22,148068677
2020,21,148068679
2020,21,148065627
2020,21,148068856
2020,21,148060747
2020,21,148060812
2020,21,148060847
2020,21,148069101
2020,21,148069122
2020,21,148069220
2020,21,148061089
2020,21,148069276
2020,21,148049190
2020,21,148049191
2020,21,148045833
2020,21,148045832
2020,21,148049291
2020,21,148049307
2020,21,148049312
2020,21,153201005
2020,21,153201035
2020,21,153195461
2020,21,153201072
2020,21,153201073
2020,21,148257672
2020,21,148057795
2020,21,148057914
2020,21,148050952
2020,21,148063145
2020,21,148063290
2020,22,148058552
2020,21,148063430
2020,21,148063431
2020,21,148257579
2020,21,148252573
2020,21,148249044
2020,21,148252580
2020,21,148249852
2020,21,148253161
2020,21,148252596
2020,21,148257987
2020,21,148257985
2020,21,148252719
2020,21,148258065
2020,21,148249359
2020,21,148249415
2020,21,148258253
2020,21,147372964
2020,21,147373279
2020,21,147381182
2020,21,147373876
2020,21,147373875
2020,21,147382622
2020,21,147377959
2020,21,147374453
2020,21,147378993
2020,21,147375836
2020,21,147376106
2020,21,147376107
2020,21,147376601
2020,21,147372568
2020,21,147371003
2020,21,147371005
2020,21,147373520
2020,21,147374089
2020,21,147374091
2020,21,147374088
2020,21,147374107
2020,21,147375262
2020,21,147384999
2020,21,147387119
2020,21,147385863
2020,21,147391194
2020,21,147370254
2020,21,147370773
2020,21,147370874
2020,21,147371112
2020,21,147381407
2020,21,147382976
2020,21,147379256
2020,21,148249124
2020,21,148249218
2020,21,148053900
2020,21,148048980
2020,21,148054376
2020,21,148054375
2020,21,148049147
2020,21,148054524
2020,21,148049189
2020,22,163835197
2020,22,163839194
2020,22,163839242
2020,21,163839224
2020,21,163835209
2020,21,163835275
2020,21,163835305
2020,21,163835331
2020,21,163839288
2020,21,163835377
2020,22,163839397
2020,21,163835413
2020,22,163835455
2020,21,163835426
2020,21,163835425
2020,21,163839453
2020,21,163839438
2020,21,163839439
2020,22,163835490
2020,22,163835604
2020,21,163835651
2020,21,163835630
2020,21,163835647
2020,21,163835648
2020,21,163839501
2020,21,163835556
2020,21,163835828
2020,22,163835839
2020,22,163835841
2020,22,163835832
2020,21,163835862
2020,21,148257934
2020,22,148257954
2020,21,153456275
2020,21,148047773
2020,22,148047784
2020,21,148051652
2020,21,148047797
2020,21,148051738
2020,21,148051778
2020,21,148047977
2020,21,148045392
2020,21,148053748
2020,21,148045600
2020,21,148048987
2020,21,148054213
2020,21,148049294
2020,21,148049318
2020,21,148049317
2020,21,148056089
2020,21,148056090
2020,21,148049682
2020,21,148056164
2020,21,146795860
2020,21,146821548
2020,21,148249515
2020,21,148249516
2020,21,148258568
2020,21,148258759
2020,21,162527221
2020,21,162527220
2020,21,162527287
2020,21,162527266
2020,21,162527315
2020,21,162524818
2020,21,162524845
2020,21,162527785
2020,21,162527787
2020,21,162524973
2020,21,162524978
2020,21,162527903
2020,21,162527993
2020,21,162525037
2020,21,162525039
2020,21,162528061
2020,21,162525165
2020,21,162525098
2020,21,162525211
2020,21,162528186
2020,21,162528190
2020,21,162525314
2020,21,162525313
2020,21,162525338
2020,21,162525304
2020,22,162528481
2020,21,162528711
2020,21,162525679
2020,21,162528724
2020,21,162525709
2020,21,162528787
2020,21,162525748
2020,21,162525770
2020,21,162525772
2020,21,162528858
2020,21,162528892
2020,21,162525835
2020,21,162528929
2020,21,162528964
2020,21,162528981
2020,21,162528983
2020,21,162528980
2020,21,162528974
2020,21,162525949
2020,21,162525950
2020,21,162525947
2020,21,162529084
2020,21,162526020
2020,21,162526032
2020,21,162526077
2020,21,162529232
2020,21,162529231
2020,21,162526086
2020,21,162526135
2020,21,162526112
2020,21,162526155
2020,21,162531176
2020,22,148252607
2020,21,162526159
2020,21,162529348
2020,21,162529373
2020,21,148249388
2020,21,162531200
2020,21,162529400
2020,21,162531255
2020,21,162529444
2020,22,162529395
2020,21,148258457
2020,21,162529493
2020,21,162529520
2020,21,148252977
2020,21,162529516
2020,21,162529519
2020,21,162531362
2020,21,162529479
2020,21,162529481
2020,21,148253149
2020,21,162529587
2020,21,162531413
2020,21,162531425
2020,21,162529563
2020,21,148249890
2020,21,162529561
2020,21,162529562
2020,21,162529662
2020,21,162529663
2020,21,162529611
2020,21,148249923
2020,21,148253212
2020,21,162529613
2020,21,162529682
2020,21,162529647
2020,21,162531448
2020,22,162529748
2020,21,162529767
2020,21,148253247
2020,21,148249947
2020,21,148253251
2020,21,162531589
2020,22,162529817
2020,21,162531599
2020,21,148249955
