"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,41693558,134930968,1,20-SEP-20,2,"N",51,5,47,"F",1,2,"U","","",47,0
2020,41697352,134930968,2,20-SEP-20,2,"N",51,5,29,"F",1,2,"U","","",29,0
2020,41697412,134936113,1,08-DEC-20,1,"N",28,5,67,"M",2,2,"U","","",67,0
2020,41693688,134934576,1,31-MAR-20,2,"N",45,5,34,"M",1,2,"N","","",34,0
2020,41697566,134934580,1,13-JUN-20,1,"N",51,5,28,"M",2,2,"R","","",28,0
2020,41693723,134934589,1,14-JUN-20,2,"N",23,5,36,"F",1,2,"R","","",36,0
2020,41697838,134935304,1,21-NOV-20,1,"N",16,5,25,"F",2,2,"N","","",25,0
2020,41697895,134935420,1,27-MAR-20,2,"N",5,5,19,"F",1,2,"R","","",19,0
2020,41697905,134937493,1,14-NOV-20,1,"N",51,5,20,"M",2,2,"U","","",20,0
2020,41694007,134935572,1,17-MAY-20,1,"N",51,5,36,"M",2,2,"N","","",36,0
2020,41694000,134937668,1,19-SEP-20,1,"N",39,5,53,"M",1,3,"U","","",53,0
2020,41694025,134935621,1,20-OCT-20,3,"N",21,5,17,"F",2,2,"R","R","",17,0
2020,41694026,134935631,1,07-OCT-20,1,"N",5,5,28,"M",1,2,"R","","",28,0
2020,41698062,134935859,1,07-MAR-20,1,"N",35,5,52,"M",2,2,"R","","",52,0
2020,41701623,134952303,1,27-FEB-20,3,"N",51,5,40,"M",0,3,"N","","",40,0
2020,41701629,134952327,1,06-SEP-20,1,"N",47,5,38,"M",1,2,"R","","",38,0
2020,41701665,134952405,1,06-MAR-20,1,"N",16,5,23,"F",1,2,"N","","",23,0
2020,41701674,134952416,1,04-MAR-20,1,"N",16,5,33,"M",2,2,"N","","",33,0
2020,41701678,134956468,1,16-DEC-20,1,"N",5,5,30,"M",2,2,"R","","",30,0
2020,41706391,134952557,1,18-DEC-20,1,"N",28,5,57,"M",2,2,"N","","",57,0
2020,41701801,134956820,1,28-AUG-20,1,"N",16,5,31,"M",1,2,"N","","",31,0
2020,41701811,134956868,1,20-DEC-20,2,"N",45,5,43,"F",1,2,"R","","",43,0
2020,41701857,134956969,1,27-OCT-20,1,"N",23,5,38,"F",1,2,"N","","",38,0
2020,41706537,134952850,1,23-DEC-20,2,"N",16,5,31,"M",1,2,"R","","",31,0
2020,41701921,134952994,1,25-MAY-20,2,"N",23,5,49,"F",1,2,"R","","",49,0
2020,41706708,134957395,1,03-MAR-20,1,"N",51,5,19,"F",1,2,"R","","",19,0
2020,41702042,134957557,1,02-DEC-20,3,"M",49,5,39,"M",2,2,"R","","",39,0
2020,41707009,134953616,1,10-SEP-20,1,"N",27,5,34,"M",2,2,"R","","",34,0
2020,41702213,134958053,1,11-DEC-20,2,"N",45,5,37,"F",2,2,"N","","",37,0
2020,41707006,134953652,1,07-DEC-20,1,"N",45,5,35,"M",1,2,"N","","",35,0
2020,41702373,134953987,1,06-NOV-20,1,"N",16,5,15,"M",1,2,"R","R","",15,0
2020,41702420,134954109,1,11-SEP-20,1,"N",16,5,18,"M",2,2,"N","","",18,0
2020,41707322,134954173,1,28-NOV-20,2,"N",51,5,46,"F",1,2,"R","","",46,0
2020,41702520,134954323,1,27-OCT-20,3,"N",51,5,36,"M",2,2,"R","","",36,0
2020,41707480,134954446,1,13-DEC-20,2,"N",16,5,20,"M",2,2,"N","","",20,0
2020,41707570,134954598,1,13-DEC-20,2,"N",23,5,54,"F",2,2,"N","","",54,0
2020,41702697,134959478,1,17-JUL-20,2,"N",51,5,29,"M",1,2,"N","","",29,0
2020,41707707,134954810,1,18-JUL-20,1,"N",27,5,26,"F",1,2,"R","","",26,0
2020,41707693,134959574,1,30-NOV-20,3,"N",51,5,18,"M",2,2,"R","","",18,0
2020,41707805,134959795,1,29-OCT-20,1,"N",51,5,24,"M",1,2,"R","","",24,0
2020,41707849,134959851,1,08-DEC-20,2,"C",16,5,21,"M",4,2,"N","","",21,0
2020,41702873,134960044,1,06-NOV-20,1,"N",16,5,51,"F",1,2,"N","","",51,0
2020,41703025,134960672,1,02-APR-20,1,"C",16,5,23,"M",2,2,"R","","",23,0
2020,41708283,134956025,1,30-NOV-20,2,"N",45,5,13,"M",2,3,"R","R","",13,0
2020,41703203,134966229,1,14-JUN-20,3,"N",16,5,21,"M",2,2,"N","","",21,0
2020,41703225,134966296,1,21-JUN-20,3,"N",51,5,18,"M",2,2,"R","","",18,0
2020,41703294,134966556,1,09-DEC-20,1,"C",5,5,40,"M",2,2,"N","","",40,0
2020,41708555,134966646,1,30-APR-20,1,"N",39,5,19,"M",2,2,"N","","",19,0
2020,41703348,134961954,1,14-SEP-20,2,"N",23,5,22,"M",1,2,"R","","",22,0
2020,41703394,134966814,1,10-APR-20,3,"N",51,5,14,"M",2,3,"R","R","",14,0
2020,41708822,134962559,1,13-JAN-20,2,"N",51,5,47,"F",1,2,"R","","",47,0
2020,41709696,134964720,1,09-JUN-20,1,"N",16,5,35,"F",1,2,"R","","",35,0
2020,41709843,134968879,1,26-JUL-20,2,"N",16,5,57,"M",2,2,"R","","",57,0
2020,41704372,134969100,1,02-JUL-20,2,"N",16,5,33,"M",2,3,"R","","",33,0
2020,41709977,134969203,1,09-JUL-20,3,"N",16,5,22,"M",2,2,"N","","",22,0
2020,41704426,134969225,1,11-JUL-20,3,"N",16,5,22,"F",2,3,"N","","",22,0
2020,41709997,134969234,1,29-MAY-20,2,"N",44,5,22,"F",2,2,"N","","",22,0
2020,41709999,134969234,2,29-MAY-20,2,"N",44,5,24,"F",2,2,"N","","",24,0
2020,41710075,134965654,1,11-JUN-20,1,"N",16,5,25,"M",2,2,"N","","",25,0
2020,41704490,134965732,2,16-JUN-20,1,"N",16,5,33,"F",1,2,"R","","",33,0
2020,41710111,134969400,1,24-AUG-20,2,"C",45,5,13,"F",2,2,"R","R","",13,0
2020,41714516,134969426,1,28-JUL-20,1,"N",51,5,41,"M",2,3,"R","","",41,0
2020,41714659,134969823,1,20-AUG-20,3,"C",16,5,63,"F",1,2,"R","","",63,0
2020,41714737,134970061,1,15-FEB-20,2,"C",16,5,54,"F",2,2,"N","","",54,0
2020,41714753,134971666,1,14-AUG-20,3,"C",45,5,47,"M",2,2,"R","","",47,0
2020,41710492,134970107,1,18-AUG-20,1,"M",51,5,32,"F",2,2,"R","","",32,0
2020,41714745,134970134,7,12-APR-20,3,"C",39,5,46,"F",2,2,"N","","",46,0
2020,41714750,134970134,8,12-APR-20,3,"C",39,5,17,"M",2,2,"N","R","",17,0
2020,41714764,134970134,9,12-APR-20,3,"C",39,5,37,"F",2,2,"N","","",37,0
2020,41714813,134970255,1,06-SEP-20,1,"N",51,5,23,"M",2,2,"U","","",23,0
2020,41710592,134970284,1,25-FEB-20,1,"C",16,5,38,"M",1,,"R","","",38,0
2020,41710612,134972001,1,14-SEP-20,1,"N",51,5,30,"M",2,2,"R","","",30,0
2020,41714867,134970449,1,22-SEP-20,2,"N",23,5,37,"M",2,3,"R","","",37,0
2020,41714870,134970450,1,22-SEP-20,3,"N",27,5,21,"M",2,3,"R","","",21,0
2020,41710679,134970600,1,10-APR-20,2,"N",23,5,46,"M",2,2,"N","","",46,0
2020,41710691,134970695,1,12-AUG-20,1,"C",27,5,20,"M",2,2,"R","","",20,0
2020,41710804,134971059,1,07-AUG-20,1,"N",28,5,32,"M",1,2,"R","","",32,0
2020,41710830,134976131,1,07-AUG-20,1,"N",16,5,22,"M",1,2,"N","","",22,0
2020,41710851,134976201,1,05-JUL-20,1,"C",45,5,33,"M",1,2,"N","","",33,0
2020,41710853,134976201,2,05-JUL-20,1,"C",28,5,21,"M",1,2,"N","","",21,0
2020,41710871,134973093,1,19-JUL-20,3,"C",47,5,25,"M",1,2,"R","","",25,0
2020,41715127,134976474,1,22-DEC-20,1,"N",28,5,20,"M",2,2,"U","","",20,0
2020,41711004,134976626,1,11-AUG-20,2,"N",45,5,39,"M",1,2,"R","","",39,0
2020,41711033,134973563,1,17-NOV-20,1,"N",27,5,29,"F",2,2,"U","","",29,0
2020,41711057,134973651,2,17-SEP-20,2,"N",16,5,19,"F",1,2,"R","","",19,0
2020,41711056,134973651,1,17-SEP-20,3,"N",51,5,41,"M",2,2,"R","","",41,0
2020,41715283,134977011,1,22-OCT-20,1,"N",39,5,39,"M",1,3,"U","","",39,0
2020,41715534,134977783,4,29-AUG-20,2,"N",16,5,20,"M",2,2,"N","","",20,0
2020,41711443,134977783,1,29-AUG-20,2,"N",16,5,23,"M",2,2,"N","","",23,0
2020,41715533,134977783,3,29-AUG-20,2,"N",16,5,24,"M",2,2,"N","","",24,0
2020,41715532,134977783,2,29-AUG-20,3,"N",16,5,21,"M",2,2,"N","","",21,0
2020,41711461,134975026,1,01-MAY-20,1,"N",51,5,34,"M",2,2,"R","","",34,0
2020,41715554,134975060,4,04-NOV-20,1,"C",51,5,21,"M",2,2,"R","","",21,0
2020,41715556,134975060,6,04-NOV-20,1,"C",51,5,27,"M",2,2,"N","","",27,0
2020,41715550,134975060,2,04-NOV-20,1,"C",51,5,23,"M",2,2,"R","","",23,0
2020,41715551,134975060,3,04-NOV-20,1,"C",51,5,20,"M",2,2,"R","","",20,0
2020,41711462,134975060,1,04-NOV-20,1,"C",51,5,21,"M",2,2,"R","","",21,0
2020,41715555,134975060,5,04-NOV-20,1,"C",51,5,19,"M",2,2,"R","","",19,0
2020,41715618,134978059,1,24-AUG-20,1,"N",45,5,32,"M",1,2,"R","","",32,0
2020,41711565,134978104,1,05-DEC-20,1,"C",27,5,22,"F",2,2,"R","","",22,0
2020,41711734,134978600,1,18-SEP-20,2,"N",51,5,13,"M",2,2,"U","H","",13,0
2020,41711821,134978877,1,14-OCT-20,1,"C",51,5,35,"F",1,2,"R","","",35,0
2020,41715831,134978877,2,14-OCT-20,1,"C",51,5,27,"M",1,2,"R","","",27,0
2020,41717516,134990385,1,23-JUL-20,1,"N",16,5,28,"F",1,2,"R","","",28,0
2020,41717517,134990385,2,23-JUL-20,1,"N",16,5,36,"M",1,2,"R","","",36,0
2020,41714049,134990470,1,07-JUL-20,1,"C",49,5,20,"M",2,2,"N","","",20,0
2020,41714050,134990470,2,07-JUL-20,1,"C",49,5,17,"M",2,2,"R","R","",17,0
2020,41714052,134990470,3,07-JUL-20,1,"C",49,5,15,"M",2,2,"R","R","",15,0
2020,41717623,134990688,1,22-JUL-20,2,"C",27,5,28,"M",1,2,"R","","",28,0
2020,41714219,134990779,1,28-JUL-20,1,"C",16,5,22,"M",2,2,"R","","",22,0
2020,41827472,135418053,1,03-NOV-20,1,"N",16,5,53,"M",2,2,"U","","",53,0
2020,41827519,135421826,1,28-AUG-20,3,"N",49,5,34,"M",2,3,"U","","",34,0
2020,41827540,135418159,1,14-SEP-20,3,"N",45,5,30,"M",1,2,"R","","",30,0
2020,41831201,135422041,1,02-AUG-20,2,"N",16,5,22,"M",2,2,"R","","",22,0
2020,41831204,135418437,1,27-DEC-20,3,"N",23,5,21,"M",2,2,"R","","",21,0
2020,41827716,135422114,1,06-NOV-20,1,"N",16,5,42,"M",2,,"","","",42,0
2020,41827765,135418616,1,31-AUG-20,1,"N",8,5,37,"M",2,2,"R","","",37,0
2020,41831312,135418759,1,27-OCT-20,1,"N",11,5,39,"M",1,2,"U","","",39,0
2020,41831332,135422330,1,28-NOV-20,2,"N",23,5,25,"M",2,2,"R","","",25,0
2020,41692207,134920332,1,25-SEP-20,3,"N",16,5,25,"F",1,2,"R","","",25,0
2020,41692213,134920339,1,24-JUN-20,1,"C",16,5,21,"M",2,2,"U","","",21,0
2020,41695929,134926592,1,15-APR-20,2,"N",45,5,54,"M",1,2,"N","","",54,0
2020,41696063,134921048,1,12-MAR-20,2,"N",2,5,19,"M",2,2,"R","","",19,0
2020,41696141,134931273,1,24-JUN-20,3,"N",5,5,33,"M",2,3,"N","","",33,0
2020,41692578,134927483,1,07-JAN-20,2,"C",2,5,21,"F",2,2,"R","","",21,0
2020,41692584,134931415,1,25-AUG-20,2,"N",51,5,28,"M",1,2,"R","","",28,0
2020,41692632,134927694,1,03-NOV-20,1,"N",51,5,33,"M",1,2,"R","","",33,0
2020,41692659,134927772,1,21-FEB-20,3,"C",51,5,33,"M",2,2,"N","","",33,0
2020,41692661,134927821,1,22-FEB-20,1,"N",45,5,33,"M",2,2,"N","","",33,0
2020,41692672,134931701,1,05-AUG-20,2,"C",28,5,60,"M",2,2,"R","","",60,0
2020,41696301,134931723,1,07-OCT-20,3,"N",51,5,26,"M",1,2,"N","","",26,0
2020,41696362,134931926,1,25-AUG-20,3,"N",51,5,51,"M",1,2,"R","","",51,0
2020,41696413,134932041,3,11-OCT-20,1,"N",16,5,22,"M",1,2,"R","","",22,0
2020,41692776,134932041,5,11-OCT-20,2,"N",16,5,31,"M",1,,"R","","",31,0
2020,41692843,134932172,3,16-NOV-20,2,"C",45,5,62,"M",1,2,"N","","",62,0
2020,41692842,134932172,2,16-NOV-20,2,"C",45,5,61,"F",1,3,"N","","",61,0
2020,41696507,134932232,1,27-NOV-20,1,"C",51,5,30,"F",2,2,"N","","",30,0
2020,41692909,134932379,1,09-JUN-20,2,"N",45,5,43,"M",2,2,"N","","",43,0
2020,41696594,134932397,1,07-JUL-20,1,"N",16,5,38,"M",2,2,"N","","",38,0
2020,41696614,134932397,2,07-JUL-20,1,"N",16,5,24,"M",2,2,"U","","",24,0
2020,41696630,134932455,1,07-JAN-20,3,"C",45,5,22,"F",1,2,"R","","",22,0
2020,41693047,134929113,1,18-AUG-20,1,"N",5,5,27,"F",2,2,"R","","",27,0
2020,41696806,134932771,1,11-JUL-20,3,"N",45,5,30,"M",1,2,"N","","",30,0
2020,41696907,134929493,2,06-MAY-20,2,"N",45,5,22,"F",2,2,"N","","",22,0
2020,41696904,134929493,1,06-MAY-20,2,"N",45,5,24,"F",1,2,"N","","",24,0
2020,41696935,134933105,1,30-DEC-20,3,"C",44,5,42,"F",2,2,"N","","",42,0
2020,41696961,134929680,2,24-OCT-20,1,"N",49,5,48,"M",1,,"R","","",48,0
2020,41696960,134929680,1,24-OCT-20,1,"N",49,5,58,"M",1,2,"U","","",58,0
2020,41693325,134933455,1,05-DEC-20,1,"N",28,5,25,"M",1,2,"N","","",25,0
2020,41697075,134930067,1,25-OCT-20,2,"N",49,5,31,"M",2,2,"U","","",31,0
2020,41693359,134930152,1,11-MAY-20,2,"N",51,5,31,"F",2,2,"N","","",31,0
2020,41697266,134933916,1,22-DEC-20,2,"N",5,5,34,"M",1,2,"R","","",34,0
2020,41697290,134933960,1,19-MAY-20,2,"N",51,5,30,"M",1,2,"R","","",30,0
2020,41715893,134979114,1,21-OCT-20,1,"C",27,5,31,"M",2,2,"R","","",31,0
2020,41715908,134979211,1,30-DEC-20,1,"M",47,5,30,"M",1,2,"R","","",30,0
2020,41712008,134979265,1,11-MAR-20,1,"N",27,5,37,"F",2,2,"R","","",37,0
2020,41715950,134979330,1,10-MAR-20,1,"N",35,5,30,"M",2,2,"R","","",30,0
2020,41716022,134982235,1,21-SEP-20,3,"M",14,5,20,"M",2,2,"R","","",20,0
2020,41716057,134979650,1,15-MAR-20,1,"N",51,5,33,"F",2,2,"R","","",33,0
2020,41712253,134982590,1,07-SEP-20,1,"N",16,5,16,"F",1,2,"U","H","",16,0
2020,41716145,134982652,1,27-JUN-20,1,"C",51,5,39,"M",2,2,"R","","",39,0
2020,41716160,134982713,1,25-MAR-20,1,"N",51,5,25,"M",2,2,"R","","",25,0
2020,41705249,134945501,1,25-NOV-20,2,"N",16,5,26,"F",2,2,"N","","",26,0
2020,41700833,134949051,2,15-JUL-20,2,"N",35,5,38,"M",1,1,"R","","",38,0
2020,41705246,134949051,1,15-JUL-20,2,"N",16,5,55,"M",1,2,"R","","",55,0
2020,41705298,134949396,1,29-JAN-21,3,"N",27,5,19,"M",2,2,"R","","",19,0
2020,41705495,134949585,1,30-MAR-20,1,"N",49,5,33,"M",2,2,"R","","",33,0
2020,41701038,134949597,1,20-SEP-20,3,"N",21,5,35,"M",1,2,"R","","",35,0
2020,41705635,134949903,1,19-NOV-20,2,"N",16,5,19,"M",2,2,"R","","",19,0
2020,41701348,134951611,1,12-FEB-20,1,"N",16,5,55,"M",1,2,"R","","",55,0
2020,41703001,134955561,1,28-JUL-20,1,"N",16,5,28,"M",1,2,"R","","",28,0
2020,41703150,134956043,1,10-NOV-20,2,"N",16,5,17,"M",2,2,"R","R","",17,0
2020,41708444,134961615,1,10-SEP-20,2,"N",16,5,25,"M",2,2,"R","","",25,0
2020,41703302,134961833,1,07-DEC-20,1,"C",16,5,45,"M",2,,"R","","",45,0
2020,41703308,134961858,1,11-SEP-20,2,"N",16,5,53,"M",2,2,"R","","",53,0
2020,41703340,134966681,1,09-DEC-20,2,"C",35,5,42,"F",1,2,"R","","",42,0
2020,41708635,134966802,1,21-NOV-20,1,"C",45,5,29,"F",2,2,"N","","",29,0
2020,41703506,134962444,1,25-DEC-20,1,"C",16,5,43,"F",2,2,"R","","",43,0
2020,41703495,134967064,1,20-MAR-20,2,"N",2,5,21,"F",1,2,"U","","",21,0
2020,41708799,134967064,3,20-MAR-20,2,"N",2,5,17,"F",1,2,"U","R","",17,0
2020,41708795,134967064,2,20-MAR-20,2,"N",2,5,25,"F",1,2,"U","","",25,0
2020,41708817,134962529,1,22-APR-20,2,"N",16,5,24,"M",2,2,"R","","",24,0
2020,41708962,134962891,1,22-FEB-20,3,"N",2,5,35,"M",2,2,"U","","",35,0
2020,41703630,134962916,1,25-APR-20,1,"N",27,5,28,"M",1,2,"R","","",28,0
2020,41709042,134963130,1,25-JAN-20,3,"N",2,5,44,"M",2,3,"U","","",44,0
2020,41709327,134967954,1,31-MAY-20,2,"C",23,5,30,"F",1,2,"N","","",30,0
2020,41703971,134964111,1,13-MAR-20,1,"C",27,5,26,"F",2,2,"R","","",26,0
2020,41703938,134968221,1,21-SEP-20,1,"N",51,5,22,"M",1,2,"R","","",22,0
2020,41709516,134968268,1,06-JUN-20,2,"N",16,5,24,"F",1,2,"N","","",24,0
2020,41709530,134968286,1,18-MAY-20,3,"N",16,5,31,"M",2,2,"N","","",31,0
2020,41709548,134968349,1,27-MAR-20,1,"C",45,5,48,"F",1,2,"N","","",48,0
2020,41704104,134968504,2,29-APR-20,1,"N",16,5,41,"M",1,2,"N","","",41,0
2020,41704102,134968504,1,29-APR-20,1,"N",16,5,39,"F",1,2,"R","","",39,0
2020,41709755,134968721,1,14-JUL-20,2,"N",16,5,16,"F",2,2,"R","R","",16,0
2020,41704206,134964810,1,11-NOV-20,3,"N",51,5,30,"M",2,2,"N","","",30,0
2020,41709766,134964840,1,30-SEP-20,2,"C",45,5,32,"M",1,2,"R","","",32,0
2020,41709794,134968773,1,15-JUL-20,2,"N",47,5,31,"M",2,2,"U","","",31,0
2020,41710025,134969281,1,01-JUN-20,1,"N",5,5,16,"F",2,2,"R","R","",16,0
2020,41699019,134943290,1,04-AUG-20,1,"N",16,5,39,"F",1,2,"R","","",39,0
2020,41699139,134943524,1,10-JUN-20,1,"C",16,5,27,"F",2,2,"N","","",27,0
2020,41700031,134943775,1,24-JUN-20,3,"N",27,5,25,"M",2,2,"N","","",25,0
2020,41699341,134947018,1,24-JUN-20,1,"N",51,5,54,"M",2,2,"R","","",54,0
2020,41700199,134947137,2,06-APR-20,3,"N",28,5,39,"F",1,2,"R","","",39,0
2020,41700198,134947137,1,28-APR-20,3,"N",49,5,31,"M",1,2,"R","","",31,0
2020,41699420,134947137,3,06-APR-20,3,"N",28,5,30,"M",1,2,"R","","",30,0
2020,41699489,134944148,1,17-FEB-20,1,"N",16,5,42,"M",1,2,"R","","",42,0
2020,41700273,134947447,1,18-FEB-20,2,"C",16,5,29,"M",2,2,"R","","",29,0
2020,41700281,134944283,1,11-AUG-20,1,"N",51,5,38,"M",1,2,"R","","",38,0
2020,41700171,134947238,4,09-OCT-20,1,"N",11,5,24,"M",1,2,"N","","",24,0
2020,41700170,134947238,3,08-DEC-20,1,"N",11,5,39,"M",1,2,"R","","",39,0
2020,41700169,134947238,1,19-NOV-20,1,"N",2,5,18,"F",1,2,"R","","",18,0
2020,41699384,134947238,2,09-OCT-20,1,"N",11,5,21,"M",1,2,"R","","",21,0
2020,41704885,134948206,1,27-FEB-20,2,"N",16,5,24,"F",2,2,"N","","",24,0
2020,41704903,134948287,1,22-FEB-20,2,"N",16,5,29,"M",1,2,"R","","",29,0
2020,41705026,134948540,1,07-OCT-20,1,"N",51,5,19,"M",1,1,"R","","",19,0
2020,41705181,134948900,2,26-OCT-20,1,"N",16,5,42,"M",1,2,"N","","",42,0
2020,41700790,134948900,1,26-OCT-20,1,"N",16,5,41,"F",1,2,"N","","",41,0
2020,41700831,134945479,1,14-JUL-20,1,"N",27,5,42,"M",1,2,"R","","",42,0
2020,41700944,134949319,1,20-MAY-20,1,"N",16,5,35,"M",1,2,"R","","",35,0
2020,41700977,134949405,1,29-MAY-20,2,"N",16,5,26,"M",1,2,"N","","",26,0
2020,41701012,134949513,1,27-DEC-20,1,"N",27,5,34,"M",2,2,"R","","",34,0
2020,41705537,134946004,2,03-OCT-20,2,"N",35,5,37,"F",1,2,"N","","",37,0
2020,41701170,134949990,1,22-JUL-20,2,"N",45,5,33,"M",2,2,"R","","",33,0
2020,41701243,134951382,1,14-JAN-20,1,"N",27,5,47,"M",2,2,"R","","",47,0
2020,41705818,134951546,1,08-DEC-20,1,"N",16,5,54,"M",1,2,"R","","",54,0
2020,41701332,134951577,1,07-OCT-20,1,"N",16,5,53,"M",1,2,"R","","",53,0
2020,41701372,134951681,1,15-FEB-20,2,"N",16,5,25,"M",2,2,"N","","",25,0
2020,41705975,134951794,1,16-DEC-20,3,"C",16,5,40,"F",1,,"R","","",40,0
2020,41706009,134951864,1,26-NOV-20,1,"M",16,5,45,"M",1,,"R","","",45,0
2020,41701511,134950959,1,29-JAN-20,1,"N",51,5,28,"M",2,2,"R","","",28,0
2020,41706125,134952138,1,22-DEC-20,3,"N",39,5,20,"M",2,2,"R","","",20,0
2020,41701514,134952147,2,07-FEB-20,2,"N",51,5,16,"M",1,2,"R","R","",16,0
2020,41706150,134956147,1,04-AUG-20,1,"N",39,5,29,"M",2,2,"R","","",29,0
2020,41706186,134952178,1,17-FEB-20,1,"N",16,5,23,"M",2,2,"N","","",23,0
2020,41706187,134952178,2,16-FEB-20,2,"N",16,5,22,"M",2,2,"R","","",22,0
2020,41706356,134956575,1,11-AUG-20,1,"N",51,5,36,"F",1,2,"R","","",36,0
2020,41706409,134956734,1,24-AUG-20,2,"N",35,5,26,"M",1,2,"R","","",26,0
2020,41706612,134952993,1,29-AUG-20,1,"C",14,5,22,"M",2,3,"N","","",22,0
2020,41706613,134953045,1,31-OCT-20,1,"N",39,5,44,"M",1,2,"R","","",44,0
2020,41706654,134953054,1,03-OCT-20,2,"N",35,5,27,"M",1,2,"R","","",27,0
2020,41706833,134957618,1,28-JUN-20,2,"N",23,5,18,"M",1,2,"R","","",18,0
2020,41702108,134953367,1,05-SEP-20,1,"N",39,5,33,"M",1,2,"R","","",33,0
2020,41706983,134953589,1,30-OCT-20,2,"N",27,5,24,"F",1,2,"R","","",24,0
2020,41699853,134946161,1,04-AUG-20,1,"N",16,5,25,"M",2,2,"R","","",25,0
2020,41699896,134946283,2,02-AUG-20,2,"N",45,5,30,"M",2,3,"R","","",30,0
2020,41699895,134946283,1,02-AUG-20,2,"N",45,5,33,"F",2,3,"R","","",33,0
2020,41699187,134943648,1,10-AUG-20,2,"N",16,5,61,"M",1,2,"R","","",61,0
2020,41699196,134943709,1,14-SEP-20,2,"N",51,5,21,"F",2,2,"R","","",21,0
2020,41699197,134943709,2,14-SEP-20,2,"N",51,5,26,"M",2,2,"R","","",26,0
2020,41699199,134943709,3,14-SEP-20,2,"N",51,5,23,"M",2,2,"R","","",23,0
2020,41699229,134943732,1,18-JUN-20,2,"N",45,5,24,"M",2,,"N","","",24,0
2020,41700020,134946797,1,18-JUN-20,1,"N",51,5,47,"M",1,2,"R","","",47,0
2020,41699419,134947129,1,21-AUG-20,1,"N",27,5,26,"M",2,2,"R","","",26,0
2020,41700298,134944249,1,18-FEB-20,2,"N",16,5,44,"F",1,2,"R","","",44,0
2020,41704695,134947725,1,28-MAY-20,3,"N",16,5,39,"M",1,3,"R","","",39,0
2020,41704766,134944652,1,19-JUL-20,2,"N",16,5,36,"M",1,2,"R","","",36,0
2020,41704805,134944727,1,14-NOV-20,2,"N",51,5,53,"M",3,2,"R","","",53,0
2020,41704870,134944909,1,19-NOV-20,1,"N",51,5,25,"M",1,2,"R","","",25,0
2020,41704924,134944953,1,23-OCT-20,2,"N",23,5,44,"M",1,2,"R","","",44,0
2020,41705060,134945190,1,25-FEB-20,1,"N",51,5,38,"F",1,2,"R","","",38,0
2020,41705121,134948756,1,07-JUL-20,2,"N",5,5,44,"M",1,2,"R","","",44,0
2020,41704588,134947445,1,20-NOV-20,3,"N",45,5,20,"M",1,2,"N","","",20,0
2020,41704595,134944287,1,04-NOV-20,1,"N",16,5,28,"M",2,2,"R","","",28,0
2020,41700754,134945295,1,11-NOV-20,1,"N",16,5,43,"M",1,2,"N","","",43,0
2020,41831095,135418091,1,18-DEC-20,3,"N",16,5,67,"M",2,2,"R","","",67,0
2020,41827643,135418325,1,23-SEP-20,1,"N",40,5,13,"M",1,2,"R","R","",13,0
2020,41831220,135418493,1,13-AUG-20,2,"N",16,5,30,"M",1,2,"R","","",30,0
2020,41831283,135418691,1,05-OCT-20,1,"N",16,5,47,"M",2,2,"R","","",47,0
2020,41697158,134930392,1,02-SEP-20,3,"N",36,5,36,"M",2,2,"U","","",36,0
2020,41697240,134930526,1,10-FEB-20,1,"N",51,5,17,"F",2,2,"N","R","",17,0
2020,41697221,134933878,1,28-MAY-20,2,"N",51,5,25,"M",2,2,"R","","",25,0
2020,41693534,134934034,1,24-MAY-20,1,"N",51,5,42,"M",2,2,"R","","",42,0
2020,41693562,134934132,1,03-DEC-20,1,"N",16,5,68,"M",2,2,"U","","",68,0
2020,41697402,134931016,1,02-JUN-20,2,"N",16,5,33,"M",1,2,"N","","",33,0
2020,41693631,134936154,1,15-MAR-20,1,"N",51,5,39,"F",1,3,"R","","",39,0
2020,41693642,134934354,1,17-MAR-20,1,"N",45,5,29,"M",1,,"N","","",29,0
2020,41697517,134934479,3,07-MAY-20,2,"N",16,5,16,"F",1,2,"R","H","",16,0
2020,41693710,134936454,1,08-MAY-20,2,"N",35,5,30,"M",2,2,"R","","",30,0
2020,41693763,134936667,1,22-DEC-20,1,"N",16,5,45,"M",1,2,"N","","",45,0
2020,41697631,134936667,2,22-DEC-20,1,"N",16,5,40,"F",1,2,"R","","",40,0
2020,41697655,134934798,1,15-JUN-20,2,"N",51,5,39,"M",1,2,"R","","",39,0
2020,41693821,134934869,1,19-JUN-20,2,"N",23,5,53,"M",2,2,"N","","",53,0
2020,41693822,134936859,1,12-MAY-20,1,"N",16,5,22,"M",2,2,"R","","",22,0
2020,41693832,134934910,1,19-SEP-20,3,"C",51,5,29,"M",2,2,"R","","",29,0
2020,41698005,134935731,1,13-MAR-20,2,"N",23,5,61,"F",1,2,"R","","",61,0
2020,41698051,134937997,1,05-MAR-20,1,"N",27,5,33,"M",2,2,"N","","",33,0
2020,41698137,134936099,1,07-JUL-20,1,"N",51,5,65,"M",2,2,"R","","",65,0
