"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2020,136256693,134975817,7,,
2020,136254068,134978455,7,,
2020,136254081,134975837,7,,
2020,136256848,134975996,1,,
2020,136256861,134976008,6,,
2020,136256897,134976056,7,,
2020,136256923,134978661,6,,
2020,136256939,134981101,7,,
2020,136256980,134981144,4,,
2020,136257072,134978788,5,,
2020,136257083,134981255,7,1,
2020,136257122,134981293,7,,
2020,136257059,134981311,3,,
2020,136257142,134981311,7,,
2020,136257232,134981422,7,,
2020,136257262,134981470,7,,
2020,136254529,134981495,6,,
2020,136257292,134981505,7,,
2020,136257297,134981509,4,,
2020,136259581,134981596,4,,
2020,136254571,134979109,7,,
2020,136257405,134981634,4,,
2020,136259656,134981669,7,,
2020,128232653,125890435,6,,
2020,128232755,125890558,7,,
2020,128232805,125890622,4,,
2020,136240986,134958728,5,,
2020,136240987,134958728,7,,
2020,136235849,134958843,7,,
2020,136235858,134958864,7,,
2020,136241081,134958871,7,,
2020,136241107,134958901,7,,
2020,136241115,134958915,7,,
2020,136241178,134958988,7,,
2020,136241259,134959090,2,,
2020,136241383,134959248,7,,
2020,136241395,134959254,4,,
2020,136241503,134959388,7,1,
2020,136241516,134959395,6,,
2020,136236261,134954752,7,,
2020,136241593,134959484,7,,
2020,136236292,134959544,6,,
2020,136241674,134959587,7,,
2020,136254219,134978622,7,,
2020,136254260,134976088,7,,
2020,136254259,134976088,5,,
2020,136257002,134978725,6,,
2020,136257024,134981207,7,,
2020,136254494,134981433,5,,
2020,136254495,134981433,7,,
2020,136254508,134978957,7,,
2020,136257259,134981467,1,,
2020,136257260,134981467,4,,
2020,136257294,134981507,7,,
2020,136254543,134981507,5,,
2020,136257363,134979074,7,,
2020,136257391,134981620,4,,
2020,136257401,134981627,6,,
2020,136259659,134979156,6,,
2020,136259715,134981767,1,,
2020,136257506,134981767,6,,
2020,136257552,134981809,7,,
2020,136259823,134981884,7,,
2020,136257654,134981924,7,,
2020,136259856,134981924,4,,
2020,136259872,134981966,4,,
2020,136257782,134982077,7,,
2020,136259948,134982077,5,,
2020,136257823,134982138,4,,
2020,136260041,134982204,4,,
2020,136260060,134982234,7,,
2020,136260074,134979586,7,,
2020,136260094,134982280,7,,
2020,136257946,134982299,7,,
2020,136260214,134982445,6,,
2020,136258121,134982472,7,,
2020,136260231,134982501,7,,
2020,136258173,134979842,7,,
2020,136258280,134982635,7,,
2020,136260402,134982715,7,,
2020,136260394,134982715,5,,
2020,136262081,134985021,7,1,
2020,136260520,134980137,4,,
2020,136258515,134980205,7,,
2020,136260670,134983063,7,,
2020,136258664,134983080,7,,
2020,136258675,134980340,6,,
2020,136260700,134983102,7,,
2020,136260756,134983173,7,,
2020,136258777,134983204,5,,
2020,136265453,134985114,7,,
2020,136260775,134983204,7,,
2020,136258795,134983222,1,,
2020,136258997,134983432,7,,
2020,136259047,134983492,7,,
2020,136259123,134983582,1,,
2020,136261079,134980780,1,,
2020,136259217,134983687,7,,
2020,136259254,134983726,6,,
2020,136259271,134980896,7,,
2020,136259296,134983770,7,,
2020,136259392,134980986,7,,
2020,136261290,134983914,6,,
2020,136259445,134983954,7,,
2020,136259481,134981086,5,,
2020,136261338,134981086,6,,
2020,136264612,134984146,7,,
2020,136264714,134986312,7,,
2020,136261585,134984353,7,,
2020,136264810,134984370,6,,
2020,136265073,134984668,6,,
2020,136265092,134984684,7,,
2020,136262096,134985051,5,,
2020,136265382,134985051,7,,
2020,136262129,134986988,1,,
2020,136262135,134986991,7,,
2020,136265436,134985101,4,,
2020,137198630,136052458,7,1,
2020,137202605,136052498,7,,
2020,137202623,136052496,8,,
2020,137202653,136052549,6,,
2020,137198850,136052585,6,,
2020,137202682,136052643,5,,
2020,137198863,136052643,7,,
2020,137202751,136052668,7,,
2020,137202840,136052766,7,,
2020,137199020,136052766,5,,
2020,137199034,136052786,4,,
2020,137199067,136052799,7,,
2020,137199085,136048731,7,,
2020,137199118,136048772,6,,
2020,137199112,136048772,5,,
2020,137199119,136048772,7,,
2020,137203026,136052978,3,,
2020,134130160,132638816,7,,
2020,134130256,132638934,7,,
2020,136263300,134988268,5,,1
2020,136266985,134988385,5,,
2020,136263337,134991763,4,,
2020,136266995,134988385,7,,
2020,136263483,134991948,4,,
2020,136267089,134991977,7,,
2020,136267197,134992096,6,,
2020,136267306,134992228,7,,
2020,136267345,134992260,4,,
2020,136263680,134992260,1,,
2020,136263873,134988834,7,1,
2020,136264008,134992680,7,,
2020,136264088,134989088,7,,
2020,136267792,134992797,7,,
2020,136264108,134989109,7,,
2020,136267820,134989126,6,,
2020,136267967,134989239,7,,
2020,136267994,134993002,4,,
2020,136268045,134993059,7,,
2020,136264299,134993124,7,,
2020,136268149,134993194,6,,
2020,136268234,134993283,4,,
2020,136268298,134993364,4,,
2020,136268311,134993379,7,1,
2020,136264532,134989643,7,,
2020,136269582,134993546,7,,
2020,136269581,134993546,5,,
2020,136268481,134993546,1,,
2020,136269611,134993608,7,,
2020,136268786,134993880,7,,
2020,136269799,134993880,4,,
2020,136270317,134990494,6,,
2020,136269571,134994777,4,,
2020,136274590,134994805,1,,
2020,136274784,134995025,7,1,
2020,136270503,134995034,7,,
2020,136270517,134995048,4,,
2020,136274805,134995053,4,,
2020,136270647,134995230,1,,
2020,136270648,134995230,4,,
2020,136257507,134981752,7,,
2020,136259719,134981759,7,,
2020,136257689,134981965,7,,
2020,136257711,134981977,7,,
2020,136259880,134981994,7,,
2020,136259914,134979446,4,,
2020,136257781,134982078,6,,
2020,136260096,134979620,7,,
2020,136258017,134979680,7,,
2020,136260161,134979695,7,,
2020,136258025,134979695,5,,
2020,136258120,134982470,7,,
2020,136258130,134982494,5,,
2020,136258139,134982494,7,,
2020,136258164,134982518,6,,
2020,136258159,134982518,1,,
2020,136258224,134982579,8,,
2020,136260322,134982613,1,,
2020,136258255,134982613,4,,
2020,136258275,134982643,7,,
2020,136258309,134982672,7,1,
2020,136260363,134982672,5,,1
2020,136258442,134982836,4,,
2020,136258461,134982863,7,,
2020,136258791,134983214,7,,
2020,136258790,134983214,4,,
2020,136258827,134983254,4,,
2020,136258845,134980507,7,,
2020,136260867,134980556,7,,
2020,136260865,134980556,5,,
2020,136258912,134983337,7,,
2020,136259005,134983441,7,,
2020,136259010,134983446,7,,
2020,136260982,134983446,5,,
2020,136261002,134980703,7,,
2020,136261008,134980707,7,,
2020,136261004,134980716,5,,
2020,136259051,134980716,6,,
2020,136261015,134980716,7,,
2020,136259093,134983547,7,,
2020,136261114,134983661,7,,
2020,136259216,134980834,7,,
2020,136259264,134980891,7,,
2020,136261262,134983871,4,,
2020,136259452,134983961,7,,
2020,136259536,134984054,7,,
2020,136264597,134984131,7,1,
2020,136261488,134984218,5,,
2020,136261491,134984218,7,,
2020,136261486,134984218,4,,
2020,136261532,134986327,7,,
2020,136264938,134986528,7,,
2020,136265062,134986642,7,,
2020,136265081,134986656,7,,
2020,136265171,134984784,7,,
2020,136265219,134984842,7,,
2020,136261954,134986799,7,,
2020,136265265,134984898,7,,
2020,136265274,134984910,7,,
2020,136262005,134986853,7,,
2020,136262099,134986953,4,,
2020,136265405,134985064,7,,
2020,136262124,134985078,6,,
2020,136262212,134985197,7,1,
2020,136265561,134985248,4,,
2020,136265573,134987110,5,,
2020,136265574,134987110,7,,
2020,136262288,134987156,4,,
2020,133406881,131823621,7,,
2020,136239319,134964174,6,,
2020,136239399,134964304,7,,
2020,136239412,134964315,4,,
2020,136246020,134964364,7,,
2020,136246064,134968406,6,,
2020,136239502,134964454,5,,
2020,136246104,134964454,7,,
2020,136250817,134971272,6,,
2020,136249684,134968636,6,,
2020,136247622,134971186,3,,
2020,136250956,134971436,6,,
2020,136250977,134969935,6,,
2020,136246446,134964799,7,,
2020,136246460,134968735,1,,
2020,136246492,134964862,7,,
2020,136246499,134964872,7,,
2020,136246556,134964934,4,,
2020,136249912,134968846,1,,
2020,136246602,134968846,7,,
2020,136249908,134965001,5,,
2020,136246618,134965001,7,,
2020,136246749,134968971,7,,
2020,136250050,134965175,6,,
2020,136246825,134965222,6,,
2020,136250114,134965257,3,,
2020,136246848,134965268,4,,
2020,136246905,134965328,4,,
2020,136246893,134965329,4,,
2020,136246936,134965352,6,,
2020,136250207,134965407,4,,
2020,136250245,134969216,6,,
2020,136247086,134965541,6,,
2020,136247069,134965523,6,,
2020,136250328,134969300,1,,
2020,136247146,134965605,7,,
2020,136247151,134969340,6,,
2020,136250368,134965637,1,,
2020,136247167,134965639,7,,
2020,136250415,134965720,4,,
2020,136250378,134965660,4,,
2020,136250375,134965660,1,,
2020,136247275,134969431,7,,
2020,136250502,134969461,7,,
2020,136250503,134965822,7,,
2020,136250513,134965828,7,,
2020,136247274,134965865,7,,
2020,136250565,134969547,7,,
2020,136250593,134965942,6,,
2020,136247421,134969568,7,,
2020,136250632,134969613,4,,
2020,136247467,134969623,7,,
2020,136247462,134966005,7,,
2020,136247494,134966036,6,,
2020,136247529,134966074,4,,
2020,136247539,134966089,6,,
2020,136247545,134966093,4,,
2020,136250713,134971106,7,,
2020,136247567,134971113,7,,
2020,136247566,134971112,4,,
2020,136247570,134971116,4,,
2020,136250745,134969709,6,,
2020,136247601,134971168,7,1,
2020,136247616,134971188,5,,1
2020,136247618,134971188,7,2,
2020,136250865,134971322,7,,
2020,136265899,134987423,5,,
2020,136265905,134987423,7,,
2020,136265927,134987442,7,,
2020,136262542,134987442,4,,
2020,136262570,134985705,7,,
2020,136262620,134985783,7,,
2020,136262635,134987549,5,,
2020,136262637,134987549,7,,
2020,136262658,134985832,7,,
2020,136266090,134985871,1,,
2020,136266108,134985891,4,,
2020,136266110,134985891,7,,
2020,136266162,134985933,6,,
2020,136266185,134987675,7,,
2020,136262761,134985983,7,,
2020,136266213,134987691,7,,
2020,136266230,134986001,8,,
2020,136266257,134987735,7,,
2020,136262847,134986088,7,,
2020,136266320,134987800,7,,
2020,136266332,134987821,7,1,
2020,136266340,134991142,7,,
2020,136262963,134987910,7,1,
2020,136262972,134987916,7,,
2020,136263042,134987995,7,,
2020,136266565,134991402,7,,
2020,136263209,134991581,5,,
2020,136263212,134991581,7,,
2020,136266822,134991693,6,,
2020,136266936,134991805,7,,
2020,136266933,134991805,6,,
2020,136263399,134988374,6,,
2020,136267144,134988539,7,,
2020,136263620,134992149,6,,
2020,136263636,134992195,6,,
2020,136267416,134992343,7,,
2020,136267545,134992529,7,,
2020,136267596,134992584,7,,
2020,136267693,134992683,7,,
2020,136264076,134992773,1,,
2020,136267786,134992788,7,,
2020,136264127,134992834,7,,
2020,136267834,134989140,1,,
2020,136267965,134992974,7,,
2020,136268121,134993162,7,,
2020,136268197,134993242,7,,
2020,136264394,134989465,4,,
2020,136264401,134993266,4,,
2020,136268555,134993619,5,,1
2020,136268556,134993619,7,1,
2020,136269677,134989820,4,,
2020,136269678,134989820,7,,
2020,136268764,134993855,7,,
2020,136268804,134993903,6,,
2020,136269880,134993991,6,,
2020,136268972,134994083,7,,
2020,136268985,134994095,6,,
2020,136269056,134994179,5,,
2020,136269057,134994179,7,,
2020,136270073,134990242,5,,
2020,136269178,134990242,7,,
2020,136270211,134990387,4,,
2020,136270129,134994410,7,,
2020,136269340,134994498,4,,
2020,136270222,134990398,7,,
2020,136270218,134990398,5,,
2020,136269387,134994555,6,,
2020,136269442,134994637,6,,
2020,136269446,134994643,6,,
2020,136274578,134994790,7,,
2020,136274612,134994826,6,,
2020,136260132,134979659,1,,
2020,136260310,134979910,4,,
2020,136260619,134982980,4,,
2020,136258658,134983073,4,,
2020,136258677,134983086,7,,
2020,136258785,134983202,4,,
2020,136260872,134983322,4,,
2020,136260873,134983322,7,,
2020,136258991,134980662,7,,
2020,136258998,134983435,6,,
2020,136259102,134983552,7,,
2020,136259221,134980839,4,,
2020,136261176,134983751,7,,
2020,136261256,134983863,7,,
2020,136259398,134980993,7,,
2020,136261275,134983899,7,,
2020,136259401,134983899,5,,
2020,136259400,134983899,4,,
2020,136259462,134983973,4,,
2020,136261382,134984078,7,,
2020,136264678,134984223,7,1,
2020,136261492,134984223,5,,1
2020,136264764,134984312,7,,
2020,136261612,134984385,3,,
2020,136264911,134984501,5,,
2020,136264913,134984501,7,,
2020,136265020,134986594,1,,
2020,136265026,134986607,6,,
2020,136265119,134984727,7,,
2020,136265137,134986712,7,,
2020,136261953,134984850,5,,
2020,136265224,134984850,7,,
2020,136265230,134986807,5,,
2020,136265233,134986807,7,,
2020,136265288,134984931,6,,
2020,136262064,134986919,7,1,
2020,136262076,134985010,7,,
2020,136265402,134985061,7,,
2020,136265475,134985144,1,,
2020,136262193,134987051,1,,
2020,136265496,134987051,4,,
2020,136265519,134985193,1,,
2020,136265516,134985191,1,,
2020,136265539,134985233,5,,
2020,136265549,134985233,7,,
2020,136265572,134985252,7,,
2020,136262256,134985266,7,,
2020,136262255,134985266,5,,
2020,136265622,134987150,5,,
2020,136262287,134987150,7,,
2020,136265670,134987205,4,,
2020,136262305,134985330,7,,
2020,136262323,134987184,4,,
2020,136265674,134985373,6,,
2020,136265697,134985395,7,,
2020,136265743,134985454,5,,1
2020,136262395,134985454,7,1,
2020,136262399,134985469,7,,
2020,136262398,134985468,7,1,
2020,136262397,134985468,4,,
2020,136262444,134987343,7,,
2020,136265818,134985545,7,,
2020,136262482,134985571,7,,
2020,136265861,134985597,7,,
2020,136262505,134985604,4,,
2020,137202588,136052480,5,,
2020,137202596,136052480,7,,
2020,137202594,136052476,7,,
2020,137202667,136052576,6,,
2020,137202729,136052639,7,1,
2020,137198901,136048508,7,1,
2020,137202788,136052711,7,,
2020,137199382,136049053,7,,
2020,137204736,136049477,7,,
2020,136251805,134972520,7,,
2020,136248893,134972698,7,,
2020,136251917,134972698,5,,
2020,136252147,134972974,6,,
2020,136252183,134973024,5,,
2020,136249241,134973024,7,,
2020,136252194,134973038,4,,
2020,136249242,134976288,7,,
2020,136252220,134976314,4,,
2020,136252215,134976310,7,,
2020,136249243,134976310,4,,
2020,136249249,134976310,5,,
2020,136249420,134973215,7,,
2020,136249484,134976491,4,,
2020,136249545,134973369,1,,
2020,136254747,134973593,7,,
2020,136254824,134973680,4,,
2020,136254820,134973680,1,,
2020,136252631,134973723,7,,
2020,136252644,134973736,7,,
2020,136252640,134973736,5,,
2020,136252710,134976891,6,,
2020,136254987,134973881,5,,
2020,136252769,134973881,7,,
2020,136252773,134976940,7,,
2020,136252772,134976940,5,,
2020,136255008,134973904,4,,
2020,136255061,134973971,7,,
2020,136252875,134974087,7,,
2020,136255166,134974117,1,,
2020,136255200,134974144,7,,
2020,136253067,134974296,6,,
2020,136255327,134974314,5,,
2020,136255329,134974314,7,,
2020,136255406,134974386,7,1,
2020,136255535,134974547,6,,
2020,136253322,134974680,7,1,
2020,136255622,134974680,5,,1
2020,136255911,134975020,4,,
2020,136255944,134977842,6,,
2020,136255997,134977884,7,,
2020,136253476,134977900,6,,
2020,136253631,134975163,4,,
2020,136256279,134978132,7,,
2020,136256296,134975401,4,,
2020,136256293,134978146,4,,
2020,136256304,134978146,7,,
2020,136256297,134975412,4,,
2020,136253856,134975450,7,,
2020,136256385,134975490,7,,
2020,136253917,134975569,4,,
2020,136253918,134975569,7,,
2020,136253961,134978330,6,,
2020,136254051,134975791,7,,
2020,136256801,134975932,7,,
2020,136254256,134978667,4,,
2020,136256909,134976086,7,,
2020,136256976,134981143,6,,
2020,136257095,134981264,7,,
2020,136254421,134981328,7,,
2020,136254419,134981328,5,,
2020,136257173,134981359,4,,
2020,136257096,134978801,6,,
2020,136254457,134981408,7,1,
2020,136254456,134981408,5,,1
2020,136254486,134978932,6,,
2020,136254498,134981437,7,,
2020,136254512,134981468,4,,
2020,136257411,134979128,4,,
2020,136257425,134981660,7,,
2020,135450374,134106034,7,,
2020,136646178,135418196,6,,
2020,136646229,135421953,7,,
2020,136643191,135418451,7,,
2020,136646334,135418459,7,,
2020,136646354,135422089,7,1,
2020,136646359,135418488,7,,
2020,136643219,135418488,5,,
2020,136643257,135418520,1,,
2020,136643258,135422122,7,1,
2020,136646422,135422165,7,,
2020,136646480,135422239,7,,
2020,136646477,135422239,5,,
2020,136646481,135422236,7,,
2020,136643420,135418705,6,,
2020,136643426,135422247,7,,
2020,136643427,135422248,7,,
2020,136646499,135418726,7,1,
2020,136646509,135418733,4,,
2020,136646507,135418731,6,,
2020,136646525,135422282,7,,
2020,136646529,135418763,7,1,
2020,136646533,135418767,7,,
2020,136646532,135418767,4,,
2020,136643484,135418776,7,,
2020,136643489,135422298,7,,
2020,136643496,135422300,7,,
2020,136646558,135418815,7,,
2020,136643528,135422320,7,,
2020,136643526,135422320,6,,
2020,136643532,135418831,1,,
2020,136646577,135422336,7,,
2020,136646590,135422347,6,,
2020,136643556,135422351,7,,
2020,136643560,135418855,7,,
2020,136646614,135422376,7,,
2020,136643619,135422386,7,,
2020,136646638,135422405,7,,
2020,136646657,135422421,7,,
2020,135450345,134105999,6,,
2020,135450369,134106028,6,,
2020,135450376,134106036,7,,
2020,135450371,134106031,6,,
2020,134110131,132616020,7,,
2020,136642872,135418095,6,,
2020,136642893,135418109,6,,
2020,136642903,135418122,7,,
2020,136642918,135421829,6,,
2020,136642926,135418144,7,,
2020,136642931,135421841,6,,
2020,136646151,135421843,1,,
2020,136646156,135421843,4,,
2020,136642938,135418162,7,,
2020,136646195,135418217,7,,
2020,136643003,135421918,1,,
2020,136643008,135421918,6,,
2020,136643021,135418248,7,1,
2020,136646215,135418251,7,,
2020,136643033,135421937,6,,
2020,136643074,135421960,4,,
2020,136646246,135418316,7,,
2020,136643089,135421977,7,,
2020,136643092,135418332,7,,
2020,136643100,135421985,6,,
2020,136643103,135418349,7,,
2020,136646264,135418352,7,,
2020,136643116,135421998,6,,
2020,136643127,135422002,7,,
2020,136643124,135422005,4,,
2020,136239582,134957214,7,,
2020,136239586,134957219,6,,
2020,136234851,134953076,7,,
2020,136239662,134957344,6,,
2020,136239805,134953201,7,,
2020,136234940,134953201,5,,
2020,136239725,134957465,4,,
2020,136239844,134957493,5,,
2020,136239845,134957493,7,,
2020,136239859,134957515,7,,
2020,136239916,134953294,7,,
2020,136240030,134957700,6,,
2020,136235159,134957757,7,,
2020,136240174,134953490,7,,
2020,136235217,134953492,6,,
2020,136240236,134953514,7,,
2020,136240269,134953558,6,,
2020,136235279,134957955,4,,
2020,136235275,134957953,6,,
2020,136235287,134957986,4,,
2020,136235308,134953591,4,,
2020,136240355,134958060,4,,
2020,124244003,121743889,7,,
2020,124238752,121744786,7,,
2020,124239513,121730520,7,,
2020,123834683,121266236,4,,
2020,123811235,121238412,7,,
2020,124238170,121739769,4,,
2020,124244206,121744137,6,,
2020,124244335,121740021,7,,
2020,124236693,121741294,7,,
2020,124245079,121741294,5,,
2020,124245078,121741294,4,,
2020,124245545,121728589,6,,
2020,124237634,121743092,4,,
2020,124245981,121743617,1,,
2020,124243785,121743617,4,,
2020,136231096,134948257,7,,
2020,136228494,134950259,7,,
2020,136232927,134951547,6,,
2020,136232988,134951585,7,,
2020,136232958,134951581,6,,
2020,136260299,134979891,7,,
2020,136258260,134982618,1,,
2020,136260324,134979909,6,,
2020,136233196,134951790,5,,1
2020,136233197,134951790,7,1,
2020,136231383,134948632,7,,
2020,136231382,134948632,4,,
2020,136265007,134986588,7,,
2020,136265022,134984610,7,,
2020,136233332,134950811,7,,
2020,136258282,134979929,6,,
2020,136231938,134949248,7,,
2020,136232122,134949441,7,,
2020,136243579,134966491,5,,
2020,136237672,134966402,7,,
2020,136233762,134952293,7,,
2020,136233580,134951076,7,,
2020,136229107,134952185,6,,
2020,136265621,134985312,7,,
2020,136260400,134980019,5,,1
2020,136258338,134980019,7,1,
2020,136258433,134980105,7,,
2020,136234616,134956976,6,,
2020,136236391,134959711,7,,
2020,136239655,134957304,7,,
2020,136234202,134956822,7,,
2020,136234465,134952894,7,,
2020,136258447,134982851,7,,
2020,136258484,134982882,7,,
2020,136234795,134953026,7,,
2020,136231400,134948649,3,,
2020,136260644,134983023,5,,
2020,136258620,134983023,7,,
2020,136260655,134983042,7,,
2020,136260659,134980305,7,,
2020,136260664,134983057,7,,
2020,136260667,134980317,5,,1
2020,136258653,134980317,7,1,
2020,136258741,134983160,7,1,
2020,136258838,134983270,5,,
2020,136231439,134948692,7,,
2020,136236946,134955615,4,,
2020,136258842,134983270,7,,
2020,136260848,134983294,7,1,
2020,136260847,134983294,5,,1
2020,136260923,134980621,5,,1
2020,136258950,134980621,7,1,
2020,136231703,134948978,6,,
2020,136258962,134983397,7,,
2020,136259056,134980719,7,,
2020,136233806,134956359,7,,
2020,136259100,134983549,7,,
2020,136242807,134960893,7,,
2020,136231719,134945472,7,,
2020,136231754,134949028,4,,
2020,136227644,134949041,7,,
2020,136227697,134945566,6,,
2020,136237266,134961020,4,,
2020,136237296,134961020,7,,
2020,136231853,134949147,5,,
2020,136231854,134949147,7,,
2020,136261047,134983559,6,,
2020,136234336,134956993,4,,
2020,136259193,134980818,7,,
2020,136261143,134980861,7,,
2020,136261246,134980973,7,,
2020,136227989,134949570,6,,
2020,136261245,134980973,5,,
2020,136232276,134949591,6,,
2020,136259469,134983981,7,,
2020,136228023,134949620,7,,
2020,136228038,134949648,5,,
2020,136261580,134984344,7,,
2020,136261597,134984365,5,,
2020,136228039,134949648,7,,
2020,136232332,134945983,6,,
2020,136232338,134949681,7,,
2020,136232441,134949780,1,,
2020,136228172,134949849,7,,
2020,136232631,134949987,7,,
2020,136232632,134949988,7,,
2020,136261598,134984365,7,,
2020,136232647,134950014,7,,
2020,136232726,134950104,6,,
2020,136233123,134950644,6,,
2020,136228780,134951800,6,,
2020,136261696,134984518,7,,
2020,136264952,134984535,7,,
2020,136264947,134984535,5,,
2020,136265093,134984689,4,,
2020,136228787,134950704,5,,
2020,136228789,134950704,7,,
2020,136233277,134951859,7,,
2020,136242152,134960189,7,,
2020,136233387,134950884,7,,
2020,136228947,134950933,4,,
2020,136233438,134950942,7,,
2020,136236582,134960037,7,,
2020,136261819,134986682,7,,
2020,136261851,134984736,7,,
2020,136266114,134985894,5,,1
2020,136233554,134951053,6,,
2020,136262719,134985916,7,,
2020,136233578,134951076,5,,
2020,136262822,134987746,4,,
2020,136266289,134987767,5,,
2020,136229055,134952127,4,,
2020,136233584,134952127,6,,
2020,136233608,134956101,6,,
2020,136242575,134960682,5,,
2020,136242577,134960682,7,,
2020,136229057,134956101,4,,
2020,136243625,134961746,4,,
2020,136233668,134956189,7,,
2020,136242998,134961061,7,,
2020,136242975,134956013,7,,
2020,136237909,134961951,7,,
2020,136233795,134956333,7,,
2020,136237982,134962063,7,,
2020,136261879,134984775,1,,
2020,136265169,134984786,7,,
2020,136263231,134991612,7,,
2020,136265296,134984936,6,,
2020,136262021,134986872,7,,
2020,136229379,134956597,7,,
2020,136229424,134952573,7,,
2020,136265363,134985017,7,,
2020,136265361,134985017,5,,
2020,136262128,134985089,1,,
2020,136265434,134985099,7,,
2020,136263491,134988468,7,,
2020,136262199,134987063,7,,
2020,136265562,134987096,4,,
2020,136262283,134985312,5,,
2020,136265678,134987214,6,,
2020,136262374,134985407,4,,
2020,136229465,134952632,7,,
2020,136262378,134985420,4,,
2020,136234586,134956917,7,,
2020,136229540,134956931,7,,
2020,136234476,134957119,4,,
2020,136234480,134957119,7,,
2020,136234533,134952958,7,,
2020,136234763,134957195,7,,
2020,136239639,134957280,7,1,
2020,136265753,134985474,6,,
2020,136262412,134987297,7,,
2020,136239683,134953102,4,,
2020,136265793,134987330,7,,
2020,136234830,134957363,7,,
2020,136262497,134985589,7,,
2020,136265926,134985658,6,,
2020,136234570,134957363,5,,
2020,136234899,134957380,6,,
2020,136262547,134985665,7,,
2020,136239828,134953219,6,,
2020,136262577,134987481,7,,
2020,136262593,134985742,7,,
2020,136262659,134985829,7,,
2020,136266087,134985859,7,,
2020,136234976,134957500,6,,
2020,136266118,134985894,7,1,
2020,136266116,134985894,6,,
2020,136266147,134985920,7,,
2020,136266139,134985920,4,,
2020,136234979,134953235,7,,
2020,136234990,134957514,4,,
2020,136234991,134957514,7,,
2020,136266184,134985951,7,,
2020,136239958,134953317,4,,
2020,136240060,134957736,7,,
2020,136240131,134953463,7,1,
2020,136266200,134985969,7,,
2020,136266198,134985971,7,,
2020,136240127,134953463,5,,1
2020,136240188,134957861,7,,
2020,136235247,134957922,7,,
2020,136235311,134953596,7,,
2020,136240342,134953638,7,,
2020,136240594,134958301,5,,
2020,136240597,134958301,7,,
2020,136266218,134985990,7,,
2020,136240661,134953895,6,,
2020,136240675,134953915,7,1,
2020,136262780,134987707,7,,
2020,136262783,134987708,7,,
2020,136262794,134986021,7,,
2020,136266253,134986027,4,,
2020,136240790,134958515,5,,
2020,136240791,134958515,7,,
2020,136235718,134958677,5,,
2020,136235729,134958677,7,,
2020,136235768,134954177,7,,
2020,136240982,134954196,7,,
2020,136266290,134987767,7,,
2020,136262859,134986095,7,,
2020,136235801,134958752,7,,
2020,136235800,134958752,5,,
2020,136235896,134958942,6,,
2020,136241278,134954468,7,,
2020,136241277,134954468,5,,
2020,136236080,134959217,7,,
2020,136241356,134959217,4,,
2020,136241434,134959310,4,,
2020,136266304,134986096,7,,
2020,136262869,134991110,7,,
2020,136241458,134959343,7,,
2020,136242035,134960028,7,,
2020,136262874,134991119,7,,
2020,136266336,134987828,7,,
2020,136262928,134991200,5,,
2020,136262929,134991200,7,,
2020,136236166,134959348,7,,
2020,136266437,134987903,6,,
2020,136262974,134991275,7,,
2020,136242415,134960518,6,,
2020,136266475,134991295,5,,
2020,136236242,134954739,7,,
2020,136266477,134991295,7,,
2020,136236262,134959457,7,,
2020,136262994,134987939,5,,1
2020,136266480,134987939,7,1,
2020,136241672,134954836,4,,
2020,136266494,134991319,7,,
2020,136263019,134987967,6,,
2020,136263031,134987982,7,1,
2020,136241693,134959613,6,,
2020,136241809,134959760,7,,
2020,136266530,134991367,7,,
2020,136241921,134959883,6,,
2020,136236519,134959903,7,,
2020,136236542,134959945,7,,
2020,136242021,134955153,7,,
2020,136236596,134955198,7,,
2020,136236634,134960091,1,,
2020,136266551,134991388,7,,
2020,136266552,134991389,7,,
2020,136266595,134991443,7,1,
2020,136242126,134960140,7,,
2020,136242167,134955318,1,,
2020,136266593,134991443,5,,1
2020,136263137,134991492,6,,
2020,136236885,134960470,1,,
2020,136242536,134960639,6,,
2020,136237031,134960674,6,,
2020,136243043,134961112,7,,
2020,136237067,134955760,5,,1
2020,136237092,134955760,7,1,
2020,136242783,134960900,7,,
2020,136243316,134966268,6,,
2020,136237216,134960971,1,,
2020,136243072,134961180,5,,
2020,136237381,134961180,7,,
2020,136237412,134961193,4,,
2020,136243244,134961337,4,,
2020,136243283,134961376,7,,
2020,136237591,134966306,7,,
2020,136237611,134961483,7,1,
2020,136266675,134991534,5,,
2020,136237560,134961483,4,,
2020,136243436,134961535,4,,
2020,136243456,134961548,4,,
2020,136263178,134991534,7,,
2020,136263233,134988196,7,,
2020,136238388,134962699,7,,
2020,136237745,134966491,7,,
2020,136243619,134961737,1,,
2020,136243626,134961746,5,,
2020,136266741,134988196,5,,
2020,136263258,134991651,7,,
2020,136243634,134961746,7,,
2020,136243654,134961768,7,1,
2020,136243838,134961957,7,,
2020,136266781,134991651,4,,
2020,136263320,134988284,3,,
2020,136263349,134988323,7,,
2020,136238024,134966790,7,,
2020,136238036,134962172,7,,
2020,136267087,134991978,4,,
2020,136244048,134962187,7,,
2020,136267099,134991990,7,,
2020,136238066,134962187,5,,
2020,136263560,134988552,4,,
2020,136267175,134992067,7,,
2020,136238103,134962226,7,,
2020,136267205,134992109,5,,
2020,136238372,134967187,7,,
2020,136244527,134962705,4,,
