data_year,weapon_id,offense_id,nibrs_weapon_id
2022,41,182765146,
2022,41,182765041,
2022,38,182765230,
2022,41,182764966,
2022,3,182765071,
2022,21,182765125,
2022,41,182765228,
2022,41,182765092,
2022,21,182765245,
2022,41,182765215,
2022,3,182765018,
2022,41,182765283,
2022,38,182765036,
2022,31,182765253,
2022,42,182765046,
2022,41,182764937,
2022,31,182765083,
2022,41,182765274,
2022,41,182765258,
2022,41,182765262,
2022,39,182765317,
2022,41,182765295,
2022,41,182764969,
2022,41,182765050,
2022,41,182765271,
2022,3,182765188,
2022,41,182765358,
2022,41,182765106,
2022,3,182765324,
2022,1,182765158,
2022,41,182765290,
2022,3,182764946,
2022,3,180305813,
2022,41,180306713,
2022,21,180306159,
2022,41,182765147,
2022,38,180306487,
2022,5,182765075,
2022,38,180306232,
2022,38,180306541,
2022,7,182765075,
2022,41,182765218,
2022,41,180306643,
2022,21,182765363,
2022,41,182765176,
2022,41,182765170,
2022,4,182765119,
2022,41,182765054,
2022,21,182764967,
2022,3,183954680,
2022,41,182765113,
2022,38,182765221,
2022,41,182765171,
2022,41,182765376,
2022,3,182765098,
2022,32,183954695,
2022,3,182765277,
2022,41,182765002,
2022,41,183954560,
2022,42,183954856,
2022,41,183954895,
2022,41,183954849,
2022,41,183954472,
2022,3,183954760,
2022,38,183954526,
2022,38,183954705,
2022,41,183954541,
2022,41,183954604,
2022,42,183954714,
2022,41,183954477,
2022,41,183954565,
2022,41,183954808,
2022,41,180306912,
2022,21,183954729,
2022,41,180306191,
2022,3,183954484,
2022,3,183954888,
2022,41,183954574,
2022,41,183954835,
2022,41,183954791,
2022,41,183954573,
2022,41,183954688,
2022,41,183954523,
2022,38,183954485,
2022,3,183954789,
2022,41,183954468,
2022,38,183954584,
2022,41,183954771,
2022,41,183954554,
2022,41,183954495,
2022,41,183954752,
2022,3,183954855,
2022,41,183954456,
2022,41,183954708,
2022,38,183954487,
2022,41,183954501,
2022,41,183954847,
2022,41,183954453,
2022,3,183954668,
2022,39,183954596,
2022,42,183954459,
2022,38,180305973,
2022,21,183954571,
2022,41,183954609,
2022,21,183954610,
2022,41,183954912,
2022,41,183954702,
2022,38,180305918,
2022,39,183954562,
2022,41,184305190,
2022,41,184305191,
2022,41,183954480,
2022,41,183954758,
2022,41,183954638,
2022,41,183954801,
2022,38,183954587,
2022,1,183954703,
2022,41,183954864,
2022,38,183954902,
2022,6,183954719,
2022,7,183954866,
2022,7,183954867,
2022,41,183954516,
2022,3,187426083,
2022,41,183954502,
2022,1,183954548,
2022,3,183954455,
2022,41,183954774,
2022,41,183954776,
2022,21,183954772,
2022,41,183954498,
2022,38,183954624,
2022,38,183954666,
2022,9,183954692,
2022,41,183954827,
2022,41,183954497,
2022,3,183954543,
2022,3,183954544,
2022,41,183954728,
2022,41,183954824,
2022,41,183954599,
2022,41,183954481,
2022,3,183954850,
2022,4,183954782,
2022,3,184042218,
2022,41,183954828,
2022,41,183954717,
2022,41,183954731,
2022,38,183954518,
2022,39,183954569,
2022,41,183954633,
2022,38,183954670,
2022,41,183954722,
2022,21,183954811,
2022,31,183954811,
2022,41,183954533,
2022,39,180306442,
2022,41,183954615,
2022,38,180306354,
2022,41,183954579,
2022,41,187426213,
2022,41,183954806,
2022,3,183954816,
2022,41,183954684,
2022,41,183954564,
2022,3,183954647,
2022,41,183954923,
2022,3,183954706,
2022,3,183954786,
2022,5,183954786,
2022,9,183954920,
2022,41,183954884,
2022,41,183954520,
2022,41,183954715,
2022,41,183954644,
2022,41,183954700,
2022,41,183954701,
2022,41,184042290,
2022,3,184042208,
2022,41,184042324,
2022,31,184042455,
2022,38,184042214,
2022,41,184042678,
2022,1,184042318,
2022,41,184042253,
2022,31,184042255,
2022,41,184042640,
2022,41,184042241,
2022,41,184042332,
2022,41,184042434,
2022,3,184042232,
2022,38,184042265,
2022,41,184042213,
2022,41,184042387,
2022,41,184042466,
2022,41,180306412,
2022,41,184042227,
2022,21,184042441,
2022,38,180306190,
2022,41,180306196,
2022,41,184042647,
2022,39,180306641,
2022,42,180305953,
2022,3,184042630,
2022,41,184042502,
2022,41,180306270,
2022,41,184042280,
2022,39,184042347,
2022,41,180306494,
2022,39,184042348,
2022,41,184042244,
2022,3,184042375,
2022,3,180306496,
2022,41,180306242,
2022,41,184042207,
2022,41,184042340,
2022,41,184042362,
2022,3,184042226,
2022,3,180305886,
2022,3,184042399,
2022,41,184042605,
2022,41,184042443,
2022,41,184042303,
2022,41,184042621,
2022,38,184042309,
2022,41,184042542,
2022,39,184042278,
2022,41,184042191,
2022,41,184042574,
2022,41,184042291,
2022,41,184042511,
2022,41,184042236,
2022,7,184042237,
2022,3,184042292,
2022,41,184042516,
2022,41,184042526,
2022,41,184042527,
2022,41,184042372,
2022,41,184042452,
2022,41,184042196,
2022,39,184042266,
2022,41,184042498,
2022,21,184042677,
2022,41,184042635,
2022,41,184304721,
2022,41,184304723,
2022,21,184042225,
2022,41,184042675,
2022,39,184042245,
2022,39,184042246,
2022,41,184042341,
2022,3,184042473,
2022,41,184042421,
2022,41,184042381,
2022,41,184042497,
2022,41,184042402,
2022,4,190118211,
2022,41,184042673,
2022,41,184042199,
2022,41,184042663,
2022,41,184042604,
2022,41,184042269,
2022,3,184042239,
2022,7,184042239,
2022,9,184042319,
2022,41,184042346,
2022,41,184042580,
2022,39,184042360,
2022,41,184042591,
2022,41,184042426,
2022,41,184042389,
2022,41,184042334,
2022,41,184042488,
2022,41,184042570,
2022,41,184042212,
2022,41,184042628,
2022,41,184042602,
2022,41,180305880,
2022,41,184042667,
2022,41,180306172,
2022,41,184042229,
2022,41,184042430,
2022,3,184042275,
2022,41,184042489,
2022,41,184042557,
2022,4,184042338,
2022,41,184042231,
2022,21,184042201,
2022,41,184042299,
2022,3,184042200,
2022,41,184042528,
2022,41,184042674,
2022,38,184042560,
2022,4,184042217,
2022,39,184042483,
2022,41,184042294,
2022,41,184042349,
2022,41,184042327,
2022,41,184042435,
2022,38,184042491,
2022,41,184042339,
2022,41,184042296,
2022,41,184042388,
2022,41,184042593,
2022,3,184042470,
2022,41,184042668,
2022,42,184042501,
2022,41,184304920,
2022,41,184304851,
2022,38,184305052,
2022,41,184304745,
2022,41,184304682,
2022,41,184304953,
2022,38,184305176,
2022,41,184304850,
2022,41,184304927,
2022,41,184305203,
2022,41,184305022,
2022,41,184304832,
2022,41,184305214,
2022,38,184304917,
2022,7,184304824,
2022,41,184304968,
2022,3,184305125,
2022,4,187426519,
2022,21,184304869,
2022,3,184304697,
2022,41,184304765,
2022,39,198357312,
2022,42,184304964,
2022,41,184305098,
2022,3,180306342,
2022,41,184305097,
2022,41,180306240,
2022,41,180306665,
2022,38,184304771,
2022,38,180306715,
2022,41,184304733,
2022,41,184304741,
2022,41,184304954,
2022,38,180306932,
2022,38,184304712,
2022,21,180306462,
2022,41,184305006,
2022,41,184305040,
2022,41,184305106,
2022,38,184304786,
2022,1,184305054,
2022,38,184304987,
2022,41,184305095,
2022,41,187426298,
2022,41,184304882,
2022,41,184304718,
2022,38,184304790,
2022,3,187426331,
2022,3,187426332,
2022,3,187426333,
2022,41,189158389,
2022,3,184304842,
2022,41,184305188,
2022,39,184304885,
2022,41,184305102,
2022,41,184304848,
2022,41,184305184,
2022,38,184304806,
2022,41,184304807,
2022,41,184304992,
2022,41,184305117,
2022,3,187426030,
2022,41,184304811,
2022,41,184305187,
2022,41,184304818,
2022,41,184305015,
2022,1,184305138,
2022,21,184304737,
2022,42,184305000,
2022,41,184304797,
2022,41,184304698,
2022,41,184305047,
2022,3,184305048,
2022,41,184304798,
2022,41,184304948,
2022,41,184304888,
2022,41,184304681,
2022,41,184304844,
2022,41,184304775,
2022,32,184304903,
2022,41,184304896,
2022,41,184304874,
2022,41,184305119,
2022,41,184305218,
2022,41,184304748,
2022,41,184304911,
2022,41,184304943,
2022,41,184304710,
2022,31,180306840,
2022,41,184304735,
2022,38,180306388,
2022,41,184304822,
2022,41,180305971,
2022,41,180305839,
2022,38,180306471,
2022,41,184305086,
2022,42,180306473,
2022,41,184305142,
2022,3,184304945,
2022,41,180305942,
2022,41,184305147,
2022,41,184304901,
2022,41,184304770,
2022,41,184304715,
2022,41,184304829,
2022,38,180305989,
2022,41,180305987,
2022,38,184304831,
2022,38,184304694,
2022,41,180306458,
2022,38,180306629,
2022,38,180306387,
2022,38,180306940,
2022,38,180306441,
2022,41,184304695,
2022,41,184304907,
2022,41,184304815,
2022,5,184305123,
2022,41,184305093,
2022,41,184305200,
2022,41,184304692,
2022,41,184305148,
2022,5,184305037,
2022,41,184305008,
2022,41,184305124,
2022,41,184305131,
2022,41,184304944,
2022,38,184305063,
2022,41,184304863,
2022,41,184305046,
2022,41,184304928,
2022,32,184304889,
2022,41,184304693,
2022,41,184305171,
2022,3,184305199,
2022,41,184305169,
2022,9,184305042,
2022,9,184305044,
2022,41,184304974,
2022,41,184305088,
2022,41,184305089,
2022,31,184304716,
2022,3,184304773,
2022,2,184305201,
2022,41,184305112,
2022,38,187426489,
2022,41,187426269,
2022,41,187426153,
2022,41,187426434,
2022,38,187426256,
2022,1,187426597,
2022,42,187426580,
2022,3,187426136,
2022,41,187426025,
2022,3,187426341,
2022,41,187426511,
2022,41,187426290,
2022,41,187426441,
2022,38,187426080,
2022,41,180306254,
2022,41,187426163,
2022,41,187426243,
2022,42,187426137,
2022,41,187426220,
2022,41,180306507,
2022,41,187426020,
2022,41,187426200,
2022,41,180306791,
2022,41,187426337,
2022,41,187426172,
2022,31,180306670,
2022,41,187426324,
2022,3,180306762,
2022,41,187426573,
2022,42,187426406,
2022,41,187426611,
2022,41,187425998,
2022,41,180306568,
2022,41,187426394,
2022,41,187426139,
2022,41,187426308,
2022,41,187426044,
2022,3,187426085,
2022,38,180305840,
2022,41,180306083,
2022,41,187426542,
2022,39,187426437,
2022,38,180305863,
2022,41,180306329,
2022,38,187426194,
2022,32,187426377,
2022,39,187426229,
2022,3,187426134,
2022,41,187426572,
2022,38,180306435,
2022,41,187426127,
2022,31,187426418,
2022,38,187426418,
2022,41,187426537,
2022,41,187426472,
2022,31,187426566,
2022,3,187425988,
2022,41,187426593,
2022,41,187426242,
2022,39,187426242,
2022,41,187426265,
2022,41,180306631,
2022,41,187426107,
2022,41,187426230,
2022,41,187426124,
2022,41,180306009,
2022,41,187426369,
2022,41,187426370,
2022,41,187426439,
2022,41,180306257,
2022,41,187426605,
2022,41,180306920,
2022,3,187426052,
2022,41,180305828,
2022,3,187426382,
2022,5,180306699,
2022,38,180306163,
2022,41,187426603,
2022,41,180306203,
2022,38,187426329,
2022,41,187426536,
2022,41,187426353,
2022,41,189158745,
2022,39,187426152,
2022,38,180305861,
2022,41,180306539,
2022,41,187426502,
2022,41,187426155,
2022,41,187426448,
2022,41,187426088,
2022,41,187426173,
2022,41,187426035,
2022,41,187426355,
2022,41,187426255,
2022,41,187426349,
2022,41,187426445,
2022,41,187426271,
2022,41,187426387,
2022,41,187426227,
2022,4,187426481,
2022,41,187426590,
2022,38,187426436,
2022,41,187426217,
2022,41,187426432,
2022,41,187426407,
2022,3,187426143,
2022,3,187426144,
2022,3,187426453,
2022,41,187426106,
2022,41,187426494,
2022,3,187426097,
2022,41,187426098,
2022,31,187426049,
2022,3,187425982,
2022,39,187426492,
2022,42,187426293,
2022,41,187426452,
2022,31,187426553,
2022,41,187426554,
2022,41,187426318,
2022,41,187426419,
2022,41,187426515,
2022,3,187426575,
2022,39,187425980,
2022,3,187426363,
2022,42,187426204,
2022,41,187426051,
2022,21,187426073,
2022,41,187426403,
2022,41,180306099,
2022,41,187426071,
2022,41,187426618,
2022,21,187426235,
2022,41,180306321,
2022,1,187426123,
2022,32,187426446,
2022,41,189158655,
2022,41,180306300,
2022,41,189158339,
2022,41,189158431,
2022,38,180306797,
2022,38,180306158,
2022,41,189158436,
2022,2,200938785,
2022,21,180305803,
2022,31,180305803,
2022,38,180305803,
2022,41,180306120,
2022,38,180306604,
2022,38,180306536,
2022,38,180306707,
2022,41,180306708,
2022,39,189158424,
2022,41,189158452,
2022,38,180306547,
2022,38,180305893,
2022,38,180306942,
2022,38,180306067,
2022,41,189158426,
2022,41,189158695,
2022,41,189158470,
2022,39,189158659,
2022,41,189158484,
2022,41,180306361,
2022,41,189158513,
2022,41,189158387,
2022,42,180306896,
2022,41,189158680,
2022,9,197883479,
2022,3,189158539,
2022,41,189158614,
2022,41,189158688,
2022,3,189158749,
2022,38,189158739,
2022,41,189158716,
2022,39,180305967,
2022,38,180306874,
2022,38,180306934,
2022,41,180306985,
2022,3,180306894,
2022,38,180306732,
2022,39,180306129,
2022,38,180306334,
2022,41,189158505,
2022,41,189158370,
2022,41,191802614,
2022,41,180306888,
2022,41,180306304,
2022,4,180306876,
2022,39,180306117,
2022,21,189158399,
2022,38,180306446,
2022,41,180306945,
2022,41,189158550,
2022,41,180306198,
2022,41,189158548,
2022,41,180306919,
