data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2022,178016962,182723728,15,
2022,178016962,182723729,5,
2022,179547687,184233046,1,
2022,176355028,181089001,21,
2022,178016963,182723730,25,
2022,178016963,182723731,3,
2022,178016964,182723730,3,
2022,178016964,182723731,25,
2022,176355024,181088999,22,
2022,176355025,181088999,17,
2022,179547619,184232980,24,
2022,176355069,181089043,1,
2022,176355185,181089143,18,
2022,176355185,181089144,18,
2022,176355075,181089050,16,
2022,176354971,181088946,25,
2022,176354971,181088947,17,
2022,176354972,181088946,5,
2022,176354972,181088947,25,
2022,176355095,181089069,25,
2022,176355095,181089070,9,
2022,176355096,181089069,9,
2022,176355096,181089070,25,
2022,176354991,181088966,1,
2022,178016886,182723654,9,
2022,178016886,182723655,16,
2022,176355100,181089074,1,
2022,176355100,181089075,1,
2022,176355101,181089074,1,
2022,176355101,181089075,1,
2022,183606490,188246799,25,
2022,183606490,188246800,1,
2022,183606491,188246799,1,
2022,183606491,188246800,25,
2022,176355194,181089153,21,
2022,176355082,181089058,18,
2022,176355082,181089059,18,
2022,176355083,181089060,1,
2022,178016872,182723642,1,
2022,178016873,182723642,1,
2022,185564999,190177885,1,
2022,181066449,185731999,24,
2022,181066450,185731999,24,
2022,181066510,185732056,3,
2022,178016837,182723607,5,
2022,185565041,190177924,18,
2022,185565041,190177925,18,
2022,185565041,190177926,18,
2022,185565041,190177927,18,
2022,185565042,190177924,18,
2022,185565042,190177925,18,
2022,185565042,190177926,18,
2022,185565042,190177927,18,
2022,185565043,190177924,18,
2022,185565043,190177925,18,
2022,185565043,190177926,18,
2022,185565043,190177927,18,
2022,178016918,182723684,16,
2022,178016918,182723685,16,
2022,183606809,188247115,21,
2022,178016761,182723532,18,
2022,185565068,190177951,1,
2022,185565069,190177951,13,
2022,185565070,190177951,13,
2022,178016747,182723519,3,
2022,181066710,185732241,5,
2022,178016759,182723530,17,
2022,181066469,185732018,1,
2022,181066627,185732161,3,
2022,181066438,185731990,10,
2022,181066439,185731990,10,
2022,178016770,182723541,3,
2022,185565017,190177903,18,
2022,178016718,182723489,1,
2022,178016829,182723601,3,
2022,178016877,182723646,21,
2022,181066483,185732032,3,
2022,181066742,185732273,14,
2022,178016935,182723703,17,
