data_year,victim_id,injury_id
2022,168440543,5
2022,168440677,5
2022,168440857,4
2022,168440841,5
2022,168440845,4
2022,168440875,4
2022,168440570,5
2022,168440646,5
2022,165999376,5
2022,165999377,5
2022,165999192,5
2022,165998888,4
2022,168440647,5
2022,168440854,4
2022,168440855,4
2022,168440774,4
2022,168440936,4
2022,168440698,5
2022,168440699,5
2022,168440871,5
2022,168440734,5
2022,168440802,4
2022,165998576,5
2022,168440941,4
2022,168440761,5
2022,168440754,4
2022,168440651,5
2022,168440568,4
2022,168440706,5
2022,168440805,4
2022,168440756,5
2022,168440953,4
2022,168440690,4
2022,169626703,4
2022,168440860,4
2022,168440597,4
2022,169626583,5
2022,169626858,5
2022,169626898,5
2022,169626850,5
2022,169626491,3
2022,169626548,4
2022,165999247,5
2022,169626716,4
2022,169626562,5
2022,165999259,5
2022,165999260,5
2022,165999261,5
2022,165998832,5
2022,165998617,4
2022,165999164,5
2022,165998955,4
2022,169626628,5
2022,169626629,4
2022,169626727,5
2022,169626496,5
2022,169626588,4
2022,169626589,4
2022,169626811,5
2022,169626743,5
2022,169626597,4
2022,169626837,4
2022,169626794,4
2022,169626596,4
2022,169626697,4
2022,169626698,4
2022,169626545,5
2022,169626505,4
2022,169626487,5
2022,169626608,5
2022,169626780,5
2022,169626576,5
2022,169626577,5
2022,169626513,5
2022,169626760,4
2022,169626761,4
2022,169626762,4
2022,169626475,4
2022,165998850,5
2022,165998684,5
2022,169626719,4
2022,165998627,5
2022,165998628,5
2022,169626720,4
2022,169626507,4
2022,169626519,4
2022,165999168,5
2022,165998913,4
2022,165998988,5
2022,165998917,4
2022,169626520,4
2022,169626848,5
2022,169626472,5
2022,169626478,5
2022,169626634,5
2022,169626635,5
2022,169626914,4
2022,169626710,4
2022,169976343,8
2022,169626499,4
2022,169626766,5
2022,169626658,4
2022,169626804,5
2022,169626610,4
2022,169626611,4
2022,169626711,5
2022,169626712,5
2022,169626713,5
2022,169626714,5
2022,169626715,5
2022,169626865,7
2022,169626866,8
2022,169626732,4
2022,169626733,5
2022,169626869,5
2022,169626870,5
2022,169626871,5
2022,169626872,5
2022,169626873,5
2022,169626534,4
2022,169626535,5
2022,169626536,4
2022,169626537,4
2022,173088953,5
2022,169626521,5
2022,169626783,4
2022,169626784,2
2022,169626784,6
2022,169626784,8
2022,169626781,4
2022,169626516,4
2022,169626646,5
2022,169626680,5
2022,169626701,5
2022,169626829,5
2022,169626515,4
2022,169626565,3
2022,169626742,5
2022,169626826,5
2022,169626623,5
2022,169626500,4
2022,169626501,4
2022,169626851,5
2022,169626830,5
2022,165998631,4
2022,169626831,5
2022,169626745,5
2022,169626539,5
2022,169626540,5
2022,169626592,3
2022,169626653,4
2022,169626684,4
2022,169626736,4
2022,169626737,4
2022,169626814,5
2022,169626554,5
2022,169626639,4
2022,169626601,4
2022,173089094,5
2022,169626810,4
2022,169626694,4
2022,169626587,5
2022,169626667,5
2022,169626924,5
2022,169626925,4
2022,169626887,5
2022,169626542,5
2022,169626728,5
2022,169626664,5
2022,169626708,2
2022,169626708,8
2022,169626709,5
2022,169712393,4
2022,169712324,5
2022,169712430,4
2022,169712431,4
2022,169712556,3
2022,169712556,8
2022,169712329,4
2022,169712758,5
2022,165998632,4
2022,165998732,5
2022,165998733,5
2022,165998995,5
2022,165999319,4
2022,165998777,5
2022,165999309,4
2022,165999165,4
2022,165999166,4
2022,165998529,4
2022,165998919,5
2022,165998914,4
2022,165998542,4
2022,165998543,4
2022,169712360,5
2022,169712361,5
2022,169712720,5
2022,169712349,4
2022,169712438,5
2022,169712538,3
2022,169712343,5
2022,169712370,4
2022,169712328,4
2022,165998668,5
2022,165998944,4
2022,165998859,5
2022,165999283,5
2022,165998565,1
2022,165998752,5
2022,165999217,5
2022,165999218,5
2022,169712493,4
2022,169712565,5
2022,169712338,5
2022,165999155,4
2022,169712544,4
2022,169712726,4
2022,169712711,5
2022,169712599,5
2022,169712383,4
2022,169712453,6
2022,169712351,5
2022,169712481,5
2022,169712323,4
2022,169712446,4
2022,169712468,5
2022,169712469,5
2022,169712470,5
2022,169712337,5
2022,169712689,4
2022,169712546,5
2022,169712406,4
2022,169712704,4
2022,169712412,4
2022,169712631,5
2022,165998699,1
2022,169712381,5
2022,165999025,5
2022,165998646,5
2022,165998761,4
2022,165999427,5
2022,165998723,5
2022,165998724,5
2022,165998582,4
2022,165999150,5
2022,169712309,4
2022,169712663,5
2022,169712394,5
2022,169712605,5
2022,169712346,4
2022,169712395,5
2022,169712610,5
2022,169712611,4
2022,169712619,3
2022,169712620,5
2022,169712478,5
2022,169712553,4
2022,169712314,5
2022,169712371,5
2022,169712595,4
2022,169712757,5
2022,169712715,4
2022,169975904,4
2022,169712336,5
2022,169712754,4
2022,169712755,4
2022,169712353,6
2022,169712447,4
2022,169712525,5
2022,169712526,5
2022,169712487,4
2022,165998786,5
2022,169712594,4
2022,165998641,5
2022,165998642,4
2022,169712506,4
2022,165998976,5
2022,165998977,5
2022,175782943,5
2022,169712751,5
2022,165998970,4
2022,165999129,5
2022,169712317,4
2022,169712741,4
2022,169712688,4
2022,169712374,4
2022,165999409,5
2022,169712422,4
2022,165998731,5
2022,169712451,5
2022,165998840,5
2022,169712452,5
2022,169712667,5
2022,165999018,5
2022,165999236,4
2022,169712675,4
2022,165999417,5
2022,165998740,4
2022,169712531,4
2022,169712495,5
2022,169712440,4
2022,169712585,5
2022,169712659,4
2022,169712327,4
2022,169712709,4
2022,169712710,4
2022,169712686,5
2022,169712745,5
2022,169712340,5
2022,169712535,4
2022,169712586,4
2022,169712646,5
2022,169712342,4
2022,169712319,5
2022,169712621,4
2022,169712752,5
2022,169712753,5
2022,169712649,4
2022,169712580,5
2022,169712397,4
2022,169712455,5
2022,169712433,5
2022,169712539,4
2022,169712588,5
2022,169712445,4
2022,169712399,5
2022,169712494,5
2022,169712677,4
2022,169712746,4
2022,169712598,6
2022,169976093,4
2022,165998647,5
2022,165998794,4
2022,165999333,5
2022,165998897,4
2022,165999388,4
2022,165998981,4
2022,165998838,5
2022,165998551,4
2022,165999394,5
2022,165999037,4
2022,165999038,5
2022,165999436,5
2022,165998566,5
2022,169976027,5
2022,169976210,5
2022,169975926,4
2022,169975864,4
2022,165999228,4
2022,165998933,4
2022,165998615,5
2022,165998862,4
2022,165998863,4
2022,165998847,5
2022,165999058,5
2022,165999327,5
2022,165998585,4
2022,165998706,4
2022,165999326,5
2022,165998546,4
2022,165998547,4
2022,165999312,4
2022,165999063,5
2022,165998983,5
2022,169976122,5
2022,169976329,4
2022,165998609,5
2022,169976025,4
2022,165998749,4
2022,165998864,5
2022,169976026,5
2022,169976099,4
2022,169623571,4
2022,169623522,5
2022,169623656,4
2022,169624201,4
2022,169623606,4
2022,169976355,5
2022,169623597,4
2022,169624166,5
2022,169976183,1
2022,169976010,5
2022,169976365,4
2022,169623946,5
2022,169624032,5
2022,169623715,5
2022,169623755,5
2022,169623756,5
2022,169624084,4
2022,169623693,4
2022,169623702,4
2022,169623703,4
2022,169623704,4
2022,169623842,4
2022,169623743,4
2022,169623747,5
2022,169624164,5
2022,169976366,4
2022,169976090,5
2022,169976134,5
2022,169976042,5
2022,169624148,5
2022,169623676,5
2022,169623943,4
2022,169623896,4
2022,169624081,5
2022,169623680,5
2022,169623822,4
2022,169623823,4
2022,169623759,5
2022,169623616,5
2022,169623735,4
2022,169623736,4
2022,169623931,5
2022,169623562,5
2022,169623563,5
2022,169624092,5
2022,169624093,5
2022,169623610,4
2022,169623897,4
2022,169623622,5
2022,169624187,5
2022,169623766,5
2022,169623635,5
2022,169624127,5
2022,169624128,5
2022,169624009,4
2022,169623618,5
2022,169623619,5
2022,169623621,5
2022,169624068,4
2022,169623591,5
2022,169623913,4
2022,169624162,5
2022,169624190,5
2022,169623757,5
2022,169624065,4
2022,169624066,4
2022,169624152,5
2022,169624069,5
2022,169624070,5
2022,169624046,5
2022,169624047,5
2022,169624170,5
2022,169623605,5
2022,169624138,8
2022,169623728,4
2022,169623972,5
2022,169623797,4
2022,169624213,5
2022,169623900,5
2022,169623901,5
2022,169623485,4
2022,169623752,5
2022,169623795,5
2022,169623506,5
2022,169623919,5
2022,169623920,5
2022,169623639,5
2022,169623461,5
2022,169623462,4
2022,169623794,5
2022,169624025,5
2022,169623568,5
2022,169975946,4
2022,169624173,5
2022,169623677,5
2022,169623885,4
2022,169624139,5
2022,169623808,4
2022,169624198,1
2022,169624198,3
2022,169624198,4
2022,169624188,5
2022,169624106,5
2022,169623780,5
2022,169624111,5
2022,169623789,4
2022,169623448,5
2022,169623788,5
2022,169623796,5
2022,169624129,5
2022,169623956,5
2022,169623875,5
2022,169623742,5
2022,169624014,4
2022,169624015,4
2022,169623475,5
2022,169623835,5
2022,169623474,5
2022,169623663,5
2022,169624048,4
2022,169623500,5
2022,169623989,5
2022,169623999,4
2022,169623477,5
2022,169623998,4
2022,169623855,4
2022,169623918,5
2022,169623651,4
2022,169623850,4
2022,169623851,4
2022,169623852,4
2022,169623996,4
2022,169623997,5
2022,169623942,5
2022,169624180,5
2022,169623786,4
2022,169623786,8
2022,169624134,5
2022,169623686,4
2022,169623773,5
2022,169623772,5
2022,169623834,4
2022,169623528,5
2022,169624156,5
2022,169624157,5
2022,169623866,5
2022,169623857,5
2022,169624185,5
2022,169623962,5
2022,169623954,4
2022,169975947,4
2022,169975948,5
2022,169976130,5
2022,169624116,3
2022,169624020,4
2022,169624021,5
2022,169623887,5
2022,169623800,5
2022,169624055,5
2022,169624094,5
2022,169624095,4
2022,169624073,4
2022,169624167,5
2022,169623537,5
2022,169623463,4
2022,169623464,5
2022,169623465,4
2022,169623950,5
2022,169623951,5
2022,169623953,5
2022,169623769,5
2022,169623688,5
2022,169623538,4
2022,169623459,5
2022,169623784,5
2022,169623681,4
2022,169623666,5
2022,169623584,5
2022,169623445,5
2022,169623557,5
2022,169624097,5
2022,169623801,4
2022,169623853,5
2022,169624625,5
2022,169624006,5
