data_year,criminal_act_id,offense_id
2022,6,197965380
2022,3,197965381
2022,6,197965381
2022,3,202131849
2022,6,185889701
2022,3,202132115
2022,3,197964980
2022,3,202131850
2022,6,192368126
2022,3,197964928
2022,6,192368037
2022,3,197965223
2022,6,188746094
2022,6,188746095
2022,3,197965283
2022,6,197965283
2022,6,197965284
2022,3,188746187
2022,6,188746187
2022,6,195421055
2022,6,195421056
2022,6,195421057
2022,6,188746234
2022,3,197964984
2022,3,193902002
2022,3,197964970
2022,6,197964970
2022,3,197965241
2022,3,202131897
2022,6,188746068
2022,6,188746069
2022,3,193902218
2022,3,197965013
2022,6,197964977
2022,6,197964978
2022,6,193902080
2022,6,193902081
2022,6,193902082
2022,6,192368153
2022,3,197965023
2022,6,190692810
2022,3,197965235
2022,3,197964999
2022,3,197964971
2022,6,197964971
2022,3,197964972
2022,6,197964972
2022,6,197965111
2022,6,197965112
2022,6,195421177
2022,6,195421178
2022,3,199925542
2022,3,199925539
2022,1,197965138
2022,3,197965138
2022,3,197965329
2022,6,202131942
2022,6,202131943
2022,6,197964897
2022,6,197964898
2022,3,190692755
2022,6,195421112
2022,3,193902021
2022,3,193902022
2022,6,193902022
2022,6,192368264
2022,3,197965139
2022,6,197965259
2022,6,197965260
2022,6,197965051
2022,6,197965052
2022,3,195421013
2022,6,195421013
2022,6,197965250
2022,6,197965251
2022,6,197965135
2022,6,197965136
2022,6,197965053
2022,6,192368171
2022,6,197965253
2022,3,202131931
2022,9,192368184
2022,6,192368185
2022,6,192368186
2022,6,192368187
2022,6,192368188
2022,3,202131805
2022,3,199925643
2022,6,202132017
2022,6,195421137
2022,6,195421138
2022,6,195421139
2022,3,199925614
2022,6,197965126
2022,6,197965127
2022,3,197965407
2022,3,197965034
2022,6,202131803
2022,6,199925526
2022,6,199925527
2022,6,197964889
2022,6,197964890
2022,6,197964891
2022,6,197965095
2022,6,192368190
2022,6,192368191
2022,3,199925599
2022,6,202132057
2022,6,202132058
2022,6,199925732
2022,3,197965319
2022,6,202132092
2022,6,202132093
2022,6,193901936
2022,6,193901937
2022,3,197964987
2022,6,193901957
2022,6,197965315
2022,6,197965316
2022,6,197965333
2022,6,197965334
2022,6,197965335
2022,6,197965394
2022,6,202132008
2022,6,202132009
2022,9,195421059
2022,3,202132030
2022,3,202131977
2022,3,202131848
2022,6,193902196
2022,3,202131885
2022,6,193902031
2022,6,193902032
2022,6,193902033
2022,3,199925541
2022,6,202131807
2022,6,199925701
2022,6,199925702
2022,6,199925703
2022,6,199925704
2022,6,202132018
2022,6,202132019
2022,6,193902154
2022,6,193902025
2022,6,193902026
2022,3,199925607
2022,6,199925607
2022,6,199925608
2022,3,197965068
2022,6,197965094
2022,6,195421294
2022,6,195421295
2022,3,197965355
2022,3,202131960
2022,6,195421035
2022,6,195421036
2022,6,197965128
2022,6,197965129
2022,6,195421154
2022,6,195421228
2022,6,195421229
2022,3,199925617
2022,6,197965254
2022,6,197965264
2022,6,197965265
2022,6,195421005
2022,6,195421296
2022,6,195421297
2022,6,195421337
2022,6,197965273
2022,6,197965183
2022,6,197965184
2022,6,197965063
2022,6,202132074
2022,5,181296581
2022,6,181296581
2022,6,202132075
2022,3,202131924
2022,9,181419046
2022,6,181296594
2022,9,197965266
2022,9,184230868
2022,9,181419044
2022,9,181419035
2022,9,182930481
2022,9,182930553
2022,9,184230817
2022,6,184230862
2022,9,188746176
2022,6,185889581
2022,9,188746134
2022,9,197965382
2022,9,184230687
2022,8,184230688
2022,9,197965172
2022,9,188746183
2022,9,181419140
2022,6,181419129
2022,9,188746238
2022,9,181419093
2022,6,184230791
2022,6,181419178
2022,6,181419179
2022,9,190692900
2022,9,188746218
2022,9,190692876
2022,9,184230864
2022,6,181419171
2022,6,181419172
2022,6,190692768
2022,9,181839588
2022,9,188746276
2022,9,188746277
2022,9,190692752
2022,9,195421223
2022,9,193902099
2022,9,193902100
2022,9,188746223
2022,8,181419159
2022,9,188746198
2022,9,188746122
2022,9,181419114
2022,9,181839550
2022,9,181296583
2022,9,181839470
2022,9,181296573
2022,9,190692791
2022,9,181296576
2022,9,190692792
2022,9,181296589
2022,9,181839488
2022,9,195421187
2022,3,181296570
2022,9,184230670
2022,6,181296571
2022,9,181839516
2022,9,181296592
2022,6,181296567
2022,9,181296578
2022,6,181296572
2022,9,197965398
2022,9,197965399
2022,9,184230914
2022,9,182930401
2022,6,195421193
2022,5,181296605
2022,9,181839595
2022,9,181839540
2022,6,185889661
2022,6,185889662
2022,9,181839451
2022,9,182930374
2022,6,188746125
2022,6,188746126
2022,9,197965330
2022,6,197964899
2022,6,197964900
2022,9,182930362
2022,9,181839445
2022,9,184230748
2022,9,188746153
2022,9,188746165
2022,6,193902163
2022,6,193902164
2022,6,193902165
2022,9,181839572
2022,9,184230773
2022,9,195421023
2022,9,185889737
2022,9,185889738
2022,9,182930456
2022,6,185889490
2022,9,188746197
2022,9,185889336
2022,3,195421067
2022,9,181839409
2022,6,185889367
2022,3,185889368
2022,6,185889368
2022,9,182930590
2022,9,182930379
2022,9,195421103
2022,9,185889588
2022,9,188746174
2022,9,195421063
2022,9,195421224
2022,9,181839430
2022,9,181839471
2022,6,182930429
2022,6,182930430
2022,9,190692891
2022,9,188746237
2022,9,197965167
2022,9,184230736
2022,6,184230737
2022,9,182930460
2022,9,182930359
2022,9,188746224
2022,9,182930511
2022,9,185889497
2022,6,181296601
2022,9,184230915
2022,9,181296618
2022,6,181296621
2022,6,181296622
2022,6,195421236
2022,9,188746093
2022,6,181296599
2022,9,181296616
2022,6,181296617
2022,6,181296619
2022,6,181296620
2022,9,182930501
2022,6,181296613
2022,6,181296612
2022,9,182930467
2022,9,181296609
2022,9,182930496
2022,6,181296602
2022,6,181296603
2022,9,188746249
2022,9,181296606
2022,9,181296598
2022,9,181296626
2022,8,181296607
2022,9,202132072
2022,9,182930489
2022,6,181733304
2022,6,181733305
2022,9,195421198
2022,9,181733308
2022,9,182930415
2022,9,181733311
2022,9,184230731
2022,5,181733314
2022,6,181733315
2022,6,181733309
2022,6,181733312
2022,6,184230802
2022,6,184230803
2022,6,181733313
2022,9,182930509
2022,6,182930369
2022,9,184230801
2022,9,184230677
2022,9,197965086
2022,6,185889573
2022,6,185889271
2022,9,182930448
2022,6,182912558
2022,6,182930431
2022,6,182912565
2022,9,190692903
2022,9,182912566
2022,9,184230732
2022,6,182912580
2022,9,184230652
2022,6,182912561
2022,9,190692776
2022,6,182912562
2022,6,182912559
2022,9,184230877
2022,6,182912560
2022,9,184230706
2022,6,182912574
2022,9,182912569
2022,6,182912578
2022,6,182912579
2022,9,182912568
2022,9,188746241
2022,6,182912575
2022,6,188746242
2022,9,193901993
2022,6,182912563
2022,9,193901994
2022,6,184230724
2022,6,184230725
2022,9,185889712
2022,6,185889713
2022,9,184230685
2022,6,195421159
2022,9,190692886
2022,9,184230854
2022,9,184230669
2022,9,197965237
2022,9,184230816
2022,9,190692805
2022,9,190692806
2022,9,184230847
2022,6,193902091
2022,6,193902092
2022,6,193902093
2022,9,184230904
2022,9,184230875
2022,6,188746291
2022,9,192368193
2022,9,197965025
2022,6,184230820
2022,9,193902115
2022,6,185889274
2022,8,185889274
2022,6,185889275
2022,9,193902123
2022,6,185889604
2022,9,185889485
2022,9,192368192
2022,9,184230799
2022,11,185889422
2022,6,185889423
2022,9,184230890
2022,9,188746099
2022,9,197965001
2022,6,184230666
2022,6,193902008
2022,9,192368129
2022,9,184230912
2022,6,184230852
2022,6,184230853
2022,9,190692840
2022,9,197965454
2022,9,195420998
2022,13,185889653
2022,9,185889552
2022,9,185889600
2022,9,185889411
2022,9,190692925
2022,6,185889362
2022,6,185889363
2022,9,185889708
2022,9,193902078
2022,6,202132101
2022,2,188746296
2022,6,188746297
2022,2,188746091
2022,9,197965141
2022,6,192368094
2022,9,185889398
2022,9,185889327
2022,9,185889328
2022,6,193902051
2022,6,193902052
2022,9,185889270
2022,9,185889310
2022,6,185889266
2022,6,185889267
2022,6,185889442
2022,9,197965103
2022,9,197965104
2022,9,185889676
2022,9,193902087
2022,6,185889736
2022,9,185889657
2022,9,185889268
2022,6,185889728
2022,6,185889729
2022,9,185889503
2022,9,188746063
2022,9,188746254
2022,8,185889509
2022,9,185889619
2022,9,185889332
2022,9,192368104
2022,9,202131784
2022,9,185889660
2022,6,185889448
2022,6,188746212
2022,6,188746213
2022,9,185889316
2022,9,190692842
2022,9,185889480
2022,6,195421195
2022,6,195421196
2022,6,195421197
2022,9,197964912
2022,6,185889486
2022,6,185889487
2022,9,202132016
2022,6,185889543
2022,6,185889594
2022,9,185889464
2022,6,197964975
2022,9,199925609
2022,9,188746066
2022,6,188746067
2022,6,188746322
2022,6,188746323
2022,9,185889414
2022,9,188746265
2022,9,188746230
2022,9,188746309
2022,9,188746227
2022,9,192367989
2022,6,184287159
2022,9,195420997
2022,9,184287135
2022,9,188746253
2022,6,195421186
2022,9,195421322
2022,6,195421323
2022,6,188746097
2022,9,188746205
2022,6,188746085
2022,9,188746278
2022,9,188746188
2022,6,195421336
2022,9,197964953
2022,9,197965457
2022,6,188746158
2022,6,188746159
2022,6,188746144
2022,9,188746080
2022,9,188746081
2022,9,192367944
2022,6,190692860
2022,9,192368160
2022,9,199925573
2022,9,193902011
2022,6,193902012
2022,9,188746264
2022,6,193902139
2022,6,193902140
2022,9,188746232
2022,6,188746110
2022,9,188746268
2022,6,188746269
2022,9,190692870
2022,9,190692871
2022,9,188746156
2022,9,188746228
2022,9,188746229
2022,9,192367834
2022,9,193901958
2022,9,192368028
2022,6,190692911
2022,6,193902133
2022,9,195421299
2022,9,195421300
2022,9,190692803
2022,9,192368200
2022,9,192368096
2022,9,192368101
2022,6,192368181
2022,9,193902148
2022,6,192367873
2022,6,192367874
2022,9,190692779
2022,9,192368102
2022,9,190692777
2022,9,193902067
2022,9,190692821
2022,9,190692929
2022,9,184287138
2022,6,199925544
2022,9,184287147
2022,5,184287129
2022,9,184287156
2022,6,184287154
2022,6,192367996
2022,6,184287155
2022,6,184287118
2022,6,184287149
2022,6,192367997
2022,9,190692827
2022,6,184287157
2022,6,184287158
2022,8,195421258
2022,6,184287161
2022,6,184287162
2022,9,190692717
2022,9,184287120
2022,9,184287119
2022,6,190692719
2022,8,190692720
2022,9,190692845
2022,9,190692738
2022,6,184287148
2022,6,184287126
2022,6,184287127
2022,9,192368029
2022,6,184287143
2022,6,184287144
2022,9,190692849
2022,9,184287150
2022,6,184287151
2022,6,184287152
2022,9,184287117
2022,9,184287122
2022,9,197965076
2022,9,190692940
2022,9,190692833
2022,9,185881387
2022,6,185881373
2022,9,190692834
2022,6,185881374
2022,9,185881375
2022,6,185881391
2022,6,185881428
2022,5,190692850
2022,6,185881458
2022,6,185881459
2022,6,185881440
2022,6,185881441
2022,6,185881410
2022,9,192368016
2022,9,185881450
2022,9,192367994
2022,6,185881398
2022,6,185881399
2022,6,185881380
2022,6,185881439
2022,9,199925505
2022,6,185881378
2022,9,195421026
2022,9,185881424
2022,9,185881444
2022,9,185881418
2022,9,195421091
2022,9,192367982
2022,9,199925556
2022,9,192368056
2022,9,197965418
2022,9,192367897
2022,6,192367898
2022,9,199925584
2022,9,192367878
2022,9,195421298
2022,9,192367895
2022,6,192367846
2022,9,195421047
2022,9,195421210
2022,9,195421015
2022,9,192367907
2022,9,199925525
2022,9,192367840
2022,9,192367972
2022,9,192368020
2022,8,192368025
2022,9,195421062
2022,5,192368012
2022,6,192368012
2022,6,192368144
2022,6,192368145
2022,6,192367901
2022,9,195421333
2022,9,192368077
2022,9,192367946
2022,9,192368043
2022,8,192368121
2022,9,193901950
2022,9,193901951
2022,6,193901953
2022,9,195421028
2022,6,192368041
2022,6,192368081
2022,9,192368132
2022,9,192368252
2022,9,192368055
2022,9,192368140
2022,9,195421227
2022,9,192368039
2022,6,192368098
2022,9,195421008
2022,6,197965205
2022,9,192368109
2022,9,202131872
2022,9,197965238
2022,9,192368167
2022,9,199925566
2022,6,199925516
2022,9,192368106
2022,9,192368044
2022,9,192368139
2022,9,195421245
2022,9,197965203
2022,9,197965204
2022,9,193902015
2022,9,193902190
2022,9,192368113
2022,9,192368115
2022,9,193902160
2022,9,193902034
2022,9,193902215
2022,9,197965340
2022,9,197965341
2022,9,193902019
2022,9,193901992
2022,9,193902141
2022,9,193902040
2022,9,193901960
2022,6,193902166
2022,9,197965192
2022,6,193902095
2022,6,193902042
2022,6,193902144
2022,9,197965220
2022,9,193902195
2022,5,193902122
2022,9,193902217
2022,9,193902178
2022,9,193902024
2022,6,195421265
2022,9,193902127
2022,9,193901945
2022,9,193902097
2022,9,195421181
2022,9,197965474
2022,9,193902200
2022,9,193902145
2022,9,193902018
2022,6,193902076
2022,6,187625377
2022,9,193902126
2022,6,187625394
2022,9,193902180
2022,6,187625395
2022,9,193902072
2022,6,187625388
2022,6,187625389
2022,6,202131974
2022,9,187625368
2022,9,197965166
2022,9,197965387
2022,9,197965388
2022,9,197965389
2022,9,195421220
2022,9,197965471
2022,6,202131799
2022,6,202131800
2022,9,195421006
2022,6,193902208
2022,9,197965132
2022,6,195421318
2022,9,195421150
2022,6,202131853
2022,6,197965400
2022,6,197965401
2022,6,197965402
2022,6,195421287
2022,6,197965142
2022,6,197965143
2022,9,195421096
2022,9,195421205
2022,9,197965101
2022,9,195421093
2022,9,195421244
2022,6,197965362
2022,6,197965363
2022,9,197965351
2022,6,195421122
2022,9,199925524
2022,9,202131884
2022,9,195421241
2022,9,195421010
2022,9,195421092
2022,6,197965083
2022,6,197965084
2022,6,197965085
2022,9,197965437
2022,6,202131788
2022,6,197965188
2022,6,197965189
2022,9,195421185
2022,9,195421142
2022,9,195421331
2022,9,199925580
2022,9,197964960
2022,6,197964968
2022,6,197965370
2022,9,195421003
2022,9,199925642
2022,9,199925727
2022,8,197964916
2022,9,197965160
2022,9,195421303
2022,9,197965356
2022,9,197965174
2022,3,197965464
2022,9,197965451
2022,9,197965452
2022,6,197965268
2022,6,197965070
2022,6,197965071
2022,9,197965293
2022,6,187625376
2022,9,197965455
2022,9,195421050
2022,6,187625375
2022,9,197965416
2022,6,187625400
2022,9,199925554
2022,9,187625383
2022,9,187625398
2022,9,197965152
2022,6,187625384
2022,5,187625369
2022,6,187625369
2022,9,195421191
2022,9,197964938
2022,9,187625402
2022,6,197965288
2022,6,187625370
2022,6,187625371
2022,6,197965353
2022,9,187625374
2022,9,180317317
2022,9,187625373
2022,9,187625390
2022,6,187625396
2022,6,187625397
2022,6,187625380
2022,6,187625399
2022,6,189314380
2022,6,189314381
2022,9,189314391
2022,6,189314390
2022,9,189314361
2022,9,189314385
2022,9,189314379
2022,9,189314353
2022,6,189314373
2022,6,189314388
2022,6,189314364
2022,6,189314365
2022,5,189314356
2022,6,189314356
2022,5,189314357
2022,6,189314357
2022,5,189314358
2022,6,189314358
2022,9,180317318
2022,9,180317316
2022,9,189314378
2022,9,189314370
2022,6,189314377
2022,6,189314366
2022,9,180317315
2022,6,180317312
2022,6,181756080
2022,6,181756086
2022,9,181756082
2022,9,183728093
2022,6,189314367
2022,8,189314387
2022,6,189314360
2022,6,189314375
2022,6,183728098
2022,6,183728099
2022,6,183728091
2022,9,183728101
2022,6,183728097
2022,9,183728089
2022,9,183728100
2022,9,185551480
2022,6,185551481
2022,6,185551490
2022,6,185551489
2022,6,185551486
2022,6,185551493
2022,9,185551483
2022,6,185551479
2022,9,185551478
2022,9,185551477
2022,6,185551487
2022,9,187352021
2022,9,187352025
2022,6,187352018
2022,6,187352019
2022,9,187777004
2022,6,189314376
2022,9,192279191
2022,6,192279178
2022,9,192279185
2022,9,192279173
2022,6,192279196
2022,9,192279183
2022,9,192279199
2022,9,192279175
2022,6,192279200
2022,6,192279181
2022,6,192279182
2022,6,192279176
2022,6,192279177
2022,6,192279190
2022,6,192279179
2022,6,192279180
2022,9,192279197
2022,6,187777003
2022,6,192279186
2022,9,187777006
2022,6,192279187
2022,6,192279188
2022,9,187776999
2022,9,187776996
2022,9,189768340
2022,6,192279222
2022,9,192279206
2022,6,192279207
2022,6,192279208
2022,6,192279223
2022,6,192279220
2022,6,192279221
2022,6,192279216
2022,9,192279204
2022,6,192279205
2022,6,192279209
2022,6,192279210
2022,6,192279212
2022,6,192279213
2022,9,193768753
2022,6,193768746
2022,6,193768751
2022,6,193768733
2022,6,193768734
2022,6,193768735
2022,6,193768736
2022,6,193768748
2022,9,193768745
2022,6,193768757
2022,6,193768758
2022,6,193768754
2022,6,193768755
2022,9,193768756
2022,9,193768732
2022,6,193768740
2022,6,195449317
2022,6,195449318
2022,9,195449329
2022,9,195449311
2022,9,195449325
2022,9,195449313
2022,9,195449323
2022,6,195449326
2022,6,195449327
2022,6,195449330
2022,9,195449331
2022,6,195449315
2022,6,195449316
2022,6,195449321
2022,6,195449322
2022,9,195449320
2022,9,189768329
2022,6,190771023
2022,9,190771025
2022,9,190771024
2022,9,192455321
2022,9,192455322
2022,9,194251333
2022,6,194251337
2022,6,194251329
2022,9,194251335
2022,9,194251330
2022,9,195368688
2022,7,195368703
2022,9,195368692
2022,9,195368702
2022,6,195368701
2022,9,195368695
2022,6,195368690
2022,6,195368699
2022,6,181273640
2022,6,181273645
2022,6,181273642
2022,9,181273644
2022,9,181273641
2022,9,181273643
2022,6,181273646
2022,9,181273639
2022,6,192070878
2022,6,192070726
2022,6,192070760
2022,9,192073829
2022,6,192074011
2022,6,192070631
2022,9,192070674
2022,6,192073884
2022,1,192073796
2022,6,192070708
2022,6,192073788
2022,6,192073732
2022,12,192073831
2022,6,192070923
2022,6,192071214
2022,9,192071126
2022,9,192074094
2022,6,192071065
2022,6,192071207
2022,9,192073802
2022,6,192071045
2022,6,192071046
2022,9,192073892
2022,6,192071513
2022,6,192071514
2022,6,192071515
2022,9,192071303
2022,3,192071341
2022,6,192071286
2022,6,192071434
2022,9,192074037
2022,9,192071384
2022,6,192073711
2022,6,192071644
2022,9,192073742
2022,3,192071950
2022,6,192071950
2022,9,192073695
2022,9,192074117
2022,12,192071827
2022,6,192071877
2022,9,192073698
2022,9,192072287
2022,6,192072201
2022,6,192073919
2022,6,192072107
2022,9,192072388
2022,6,192072347
2022,9,192072016
2022,9,192072290
2022,7,192072182
2022,9,192073837
2022,6,192072161
2022,6,192072162
2022,9,192072549
2022,9,192073726
2022,9,192072684
2022,6,192072641
2022,6,192074008
2022,9,201504624
2022,9,192073757
2022,9,192073821
2022,9,192074096
2022,9,192072714
2022,9,192072573
2022,6,193741035
2022,6,192073018
2022,6,192072986
2022,6,192074022
2022,6,192072980
2022,3,192073991
2022,3,192073220
2022,6,192073220
2022,6,192073226
2022,6,192073923
2022,6,192073858
2022,9,192073041
2022,6,192073139
2022,3,192073826
2022,3,192073001
2022,6,192073278
2022,6,192073279
2022,3,192073619
2022,6,201504630
2022,9,192073514
2022,6,192073520
2022,6,192074106
2022,6,192074107
2022,9,196991577
2022,6,192073855
2022,6,192073519
2022,9,192073747
2022,6,192074035
2022,9,192073688
2022,9,192073523
2022,6,201504617
2022,6,192073243
2022,6,192074061
2022,9,192073767
2022,9,192074084
2022,9,192073827
2022,3,201504634
2022,9,192073948
2022,6,193741015
2022,6,193741016
2022,4,196991583
2022,9,193741023
2022,9,193741010
2022,6,193741013
2022,6,193741014
2022,3,198067407
2022,9,196991562
2022,6,193741009
2022,7,193741009
2022,3,196991559
2022,9,196991595
2022,7,196991590
2022,6,196991593
2022,3,201504636
2022,6,201504636
2022,6,193741031
2022,9,196991558
2022,6,193741036
2022,9,196991557
2022,6,193741026
2022,9,201504639
2022,6,196991580
2022,9,196991581
2022,9,193741022
2022,6,196991596
2022,2,196991597
2022,6,196991597
2022,10,196991570
2022,3,196991561
2022,6,196991561
2022,9,196991578
2022,6,201504604
2022,6,196991588
2022,6,196991589
2022,9,181279774
2022,6,180306642
2022,9,180305853
2022,6,180306381
2022,9,180306075
2022,9,180306868
2022,9,180306869
2022,6,180306516
2022,9,180306100
2022,6,180306415
2022,9,180306126
2022,6,180306627
2022,9,181279826
2022,9,181280185
2022,6,181280174
2022,9,187426610
2022,6,180306443
2022,6,180306444
2022,6,180306742
2022,6,180306743
2022,9,181280121
2022,9,181279813
2022,6,180306279
2022,9,181280023
2022,6,181279988
2022,9,181279758
2022,9,181280077
2022,6,180306280
2022,9,180306070
2022,9,180306654
2022,6,180306273
2022,9,180306688
2022,9,180305926
2022,9,181279957
2022,9,181280189
2022,12,181279984
2022,9,181279995
2022,9,187426121
2022,9,181280164
2022,6,181279795
2022,6,181279796
2022,9,181279949
2022,3,181280030
2022,6,181280030
2022,8,181280030
2022,9,181280061
2022,9,181279858
2022,9,181279888
2022,9,181280123
2022,9,187426087
2022,9,181279940
2022,9,181280042
2022,9,181279827
2022,6,181279951
2022,9,180307002
2022,6,180305896
2022,9,181280035
2022,6,180306996
2022,3,181280182
2022,9,180305925
2022,9,180306503
2022,6,180306084
2022,6,180306085
2022,6,181279856
2022,6,180306407
2022,9,181279838
2022,9,180306262
2022,9,180306151
2022,9,181279895
2022,6,181279889
2022,9,181280147
2022,6,181279946
2022,6,181279947
2022,9,181280115
2022,6,181279860
2022,6,181279861
2022,9,181279814
2022,6,181280128
2022,9,181279803
2022,6,181279934
2022,6,181279935
2022,9,181280086
2022,3,181279819
2022,6,181279819
2022,3,181279820
2022,6,181279820
2022,3,181279821
2022,6,181279821
2022,9,181279806
2022,9,181280191
2022,9,181280190
2022,6,181279927
2022,9,181279853
2022,9,181279963
2022,6,181279960
2022,11,181279836
2022,9,189158665
2022,9,180306419
2022,6,180306181
2022,6,180306182
2022,9,181279799
2022,6,180306921
2022,9,181279976
2022,6,181279770
2022,6,181279839
2022,9,181280114
2022,9,181279962
2022,9,187426164
2022,9,181279994
2022,9,181279971
2022,9,181279791
2022,9,181280012
2022,9,181280044
2022,6,181280101
2022,9,181280062
2022,6,181279884
2022,9,181280153
2022,9,181280156
2022,9,181279956
2022,3,181279866
2022,6,181279866
2022,3,181279867
2022,6,181279867
2022,6,181279829
2022,6,181279830
2022,6,181279831
2022,12,181279755
2022,9,181280116
2022,6,181279921
2022,9,181279777
2022,9,181279932
2022,9,181280079
2022,6,181279768
2022,6,181280037
2022,9,181280108
2022,9,181279843
2022,9,181279875
2022,9,181280000
2022,6,181279903
2022,6,181279904
2022,6,181279790
2022,9,181279972
2022,9,181280006
2022,9,181280143
2022,6,181280157
2022,3,181280119
2022,8,181280119
2022,9,181279772
2022,9,181280132
2022,9,181280142
2022,6,181279809
2022,3,181279840
2022,6,181279840
2022,6,181280130
2022,9,181280085
2022,6,187425999
2022,9,181280065
2022,6,182765032
2022,6,180305796
2022,6,180305797
2022,6,180306515
2022,9,180306351
2022,6,180306989
2022,6,180306990
2022,6,180306974
2022,6,180306975
2022,6,180305855
2022,6,180305856
2022,6,180305826
2022,6,180305827
2022,6,180305821
2022,6,180305822
2022,9,180306653
2022,6,182765033
2022,6,181280082
2022,9,181279818
2022,9,181280063
2022,6,181280011
2022,9,181280058
2022,12,181280187
2022,8,181279928
2022,8,181279929
2022,8,181279930
2022,6,181279982
2022,6,181279983
2022,9,181280046
2022,9,181279880
2022,8,181280089
2022,8,181280090
2022,9,181280069
2022,9,181279754
2022,6,181279943
2022,6,181279944
2022,9,181280141
2022,9,181280144
2022,9,181280004
2022,6,181279797
2022,6,180306177
2022,9,181280133
2022,9,181280134
2022,6,181280021
2022,6,181279810
2022,9,181280081
2022,9,181279883
2022,9,181279837
2022,9,181280177
2022,6,181279980
2022,9,181279834
2022,9,181279779
2022,6,181280151
2022,6,181280152
2022,9,181279909
2022,6,181280017
2022,6,181280051
2022,8,181280051
2022,9,181280028
2022,9,181280180
2022,6,181280076
2022,9,181279905
2022,9,182765025
2022,6,182765260
2022,6,182765099
2022,9,182764961
2022,6,182765117
2022,9,182765315
2022,9,182765284
2022,6,180306178
2022,6,182765305
2022,6,180306188
2022,6,180306189
2022,6,180306927
2022,6,182765306
2022,6,180306928
2022,9,182765307
2022,9,182765072
2022,6,182765357
2022,6,182765206
2022,6,182765207
2022,9,182765136
2022,9,182765137
2022,9,182765175
2022,9,182765001
2022,9,180306042
2022,9,182764982
2022,9,182765361
2022,9,182765251
2022,9,182765332
2022,9,182765335
2022,9,182765312
2022,9,182765313
2022,6,182765314
2022,6,182765309
2022,6,182765144
2022,6,182765145
2022,6,182765141
2022,6,182765142
2022,9,182765089
2022,9,182765090
2022,6,182765369
2022,6,182765202
2022,9,182765316
2022,6,182765052
2022,9,182765000
2022,9,182765088
2022,3,182765061
2022,6,182765061
2022,6,182765062
2022,9,182765377
2022,9,182765243
2022,9,182764942
2022,9,182765192
2022,9,182765367
2022,6,182764951
2022,6,182764952
2022,9,182765266
2022,9,182765105
2022,9,182764994
2022,9,182765321
2022,9,182765267
2022,8,182765268
2022,9,182765249
2022,6,182765068
2022,6,182765069
2022,9,182765213
2022,6,182765292
2022,6,182765293
2022,6,182764984
2022,6,180306839
2022,6,182764985
2022,6,182765239
2022,9,182765179
2022,9,182765232
2022,9,182765185
2022,9,182764977
2022,6,182764959
2022,9,182765270
2022,9,182765048
2022,6,182765133
2022,6,182765134
2022,6,182765135
