data_year,bias_id,offense_id
2022,88,197964976
2022,88,197964977
2022,88,197964978
2022,88,193902080
2022,88,193902081
2022,88,193902082
2022,88,192368153
2022,88,197965023
2022,88,190692810
2022,88,197965235
2022,88,197964999
2022,88,197964971
2022,88,197964972
2022,88,197965111
2022,88,197965112
2022,88,195421176
2022,88,195421177
2022,88,195421178
2022,88,199925542
2022,88,199925539
2022,88,193768743
2022,88,197965138
2022,88,197965329
2022,88,202131942
2022,88,202131943
2022,88,197964897
2022,88,197964898
2022,88,190692755
2022,88,195421111
2022,88,195421112
2022,88,193902021
2022,88,193902022
2022,88,192368264
2022,88,197965139
2022,88,197965259
2022,88,197965260
2022,88,197965050
2022,88,197965051
2022,88,197965052
2022,88,195421012
2022,88,195421013
2022,88,197965250
2022,88,197965251
2022,88,197965135
2022,88,197965136
2022,88,197965053
2022,88,192368171
2022,88,197965253
2022,88,202131931
2022,88,192368184
2022,88,192368185
2022,88,192368186
2022,88,192368187
2022,88,192368188
2022,88,202131805
2022,88,199925643
2022,88,202132017
2022,88,195421136
2022,88,195421137
2022,88,195421138
2022,88,195421139
2022,88,199925614
2022,88,197965126
2022,88,197965127
2022,88,197965407
2022,88,197965034
2022,88,202131803
2022,88,199925526
2022,88,199925527
2022,88,197964889
2022,88,197964890
2022,88,197964891
2022,88,197965095
2022,88,192368190
2022,88,192368191
2022,88,199925599
2022,88,202132057
2022,88,193768741
2022,88,202132058
2022,88,199925731
2022,88,199925732
2022,88,197965319
2022,88,202132091
2022,88,202132092
2022,88,202132093
2022,88,193901936
2022,88,193901937
2022,88,197964987
2022,88,193901957
2022,88,197965314
2022,88,197965315
2022,88,197965316
2022,88,197965333
2022,88,197965334
2022,88,197965335
2022,88,197965394
2022,88,202132008
2022,88,202132009
2022,88,195421059
2022,88,202132030
2022,88,202131977
2022,88,202131848
2022,88,193902196
2022,88,202131885
2022,88,193902031
2022,88,193902032
2022,88,193902033
2022,88,199925541
2022,88,202131807
2022,88,199925700
2022,88,199925701
2022,88,199925702
2022,88,199925703
2022,88,199925704
2022,88,202132018
2022,88,202132019
2022,88,193902154
2022,88,193902025
2022,88,193902026
2022,88,199925606
2022,88,199925607
2022,88,199925608
2022,88,197965068
2022,88,197965094
2022,88,193768753
2022,88,195421294
2022,88,195421295
2022,88,197965355
2022,88,202131960
2022,88,195421035
2022,88,195421036
2022,88,197965128
2022,88,197965129
2022,88,195421154
2022,88,195421228
2022,88,195421229
2022,88,199925617
2022,88,197965254
2022,88,197965264
2022,88,197965265
2022,88,195421005
2022,88,195421296
2022,88,195421297
2022,88,195421337
2022,88,197965273
2022,88,197965183
2022,88,197965184
2022,88,197965063
2022,88,202132073
2022,88,202132074
2022,88,202132075
2022,88,202131924
2022,88,181419038
2022,88,193768746
2022,99,181419046
2022,88,197965266
2022,88,184230768
2022,88,181419071
2022,88,181419066
2022,88,181419084
2022,99,195421206
2022,88,184230868
2022,88,184230821
2022,88,181419041
2022,88,181419069
2022,88,193768747
2022,88,193768742
2022,88,193768751
2022,88,193768730
2022,88,193768752
2022,88,193768737
2022,88,181419070
2022,88,185889703
2022,88,181419044
2022,88,181419045
2022,88,181419035
2022,88,181419036
2022,99,182930481
2022,99,184230674
2022,88,181419049
2022,88,193768750
2022,88,193768733
2022,88,193768734
2022,88,193768735
2022,88,193768736
2022,88,193768739
2022,88,193768731
2022,88,193768748
2022,88,193768745
2022,88,181419050
2022,88,182930553
2022,88,181419052
2022,88,181419059
2022,88,185889428
2022,99,184230817
2022,88,184230743
2022,88,184230744
2022,88,181839552
2022,88,184230659
2022,99,184230903
2022,99,184230861
2022,88,193768757
2022,88,193768758
2022,88,193768754
2022,88,193768755
2022,88,193768756
2022,88,193768732
2022,88,193768759
2022,88,193768738
2022,88,193768744
2022,88,193768740
2022,88,195449317
2022,88,195449318
2022,88,195449329
2022,88,195449311
2022,88,195449325
2022,88,195449314
2022,88,195449313
2022,88,195449323
2022,88,195449312
2022,88,195449326
2022,88,195449327
2022,88,195449330
2022,88,195449324
2022,88,195449331
2022,88,195449315
2022,88,195449316
2022,88,195449321
2022,88,195449322
2022,88,195449320
2022,88,195449319
2022,88,195449310
2022,88,195449328
2022,99,184230862
2022,88,181419062
2022,88,188746176
2022,88,181839520
2022,88,181839441
2022,88,185889581
2022,88,181839411
2022,88,188746134
2022,88,182930462
2022,88,182930463
2022,88,182930464
2022,88,197965382
2022,88,181419033
2022,88,184230687
2022,88,184230688
2022,88,184230874
2022,99,181419106
2022,88,185889403
2022,88,195421213
2022,88,181419163
2022,88,197965172
2022,88,188746183
2022,88,188746184
2022,99,181419140
2022,88,182930584
2022,99,181419129
2022,88,188746238
2022,88,184230811
2022,88,184230884
2022,88,184230885
2022,88,181419055
2022,88,181419093
2022,88,184230771
2022,88,184230772
2022,88,195421073
2022,99,181419162
2022,88,184230790
2022,88,184230791
2022,88,181419178
2022,88,181419179
2022,88,181839397
2022,88,181839582
2022,88,181839576
2022,88,181839413
2022,88,190692900
2022,99,192367838
2022,88,181839407
2022,88,181419039
2022,88,188746218
2022,88,182930465
2022,88,181419181
2022,88,181419119
2022,88,181419120
2022,88,181419105
2022,99,190692876
2022,99,190692877
2022,88,181839602
2022,88,181419096
2022,88,181839431
2022,88,181839432
2022,99,184230864
2022,99,181419080
2022,99,181419171
2022,99,181419172
2022,99,181419157
2022,88,190692767
2022,88,190692768
2022,88,190692769
2022,88,181419167
2022,88,181839428
2022,88,181839429
2022,88,181839588
2022,99,188746275
2022,99,188746276
2022,88,188746277
2022,88,195421247
2022,88,195421248
2022,88,190692752
2022,88,190692753
2022,99,197964910
2022,88,195421223
2022,88,192368189
2022,88,193902099
2022,88,193902100
2022,88,181419168
2022,99,188746223
2022,88,184230738
2022,88,184230739
2022,88,181419159
2022,88,188746198
2022,99,188746122
2022,88,181839553
2022,99,181419114
2022,88,181839398
2022,88,181419124
2022,88,181839508
2022,88,182930487
2022,88,193902094
2022,88,188746151
2022,88,188746152
2022,88,181839550
2022,88,199925728
2022,88,181839403
2022,88,181839404
2022,88,181839470
2022,88,190692791
2022,88,190692792
2022,88,181839488
2022,88,195421187
2022,88,184230670
2022,88,184230671
2022,88,181839406
2022,99,192368031
2022,88,184230708
2022,88,184230709
2022,88,184230835
2022,88,181839575
2022,88,181839516
2022,99,197965398
2022,99,197965399
2022,99,184230914
2022,88,182930401
2022,88,181839435
2022,88,195421192
2022,88,195421193
2022,88,184230710
2022,88,184230711
2022,88,181839567
2022,99,181839595
2022,88,181839540
2022,88,184230828
2022,88,185889661
2022,88,185889662
2022,88,181839451
2022,99,188746169
2022,88,182930354
2022,88,182930355
2022,88,182930374
2022,88,181839418
2022,88,181839410
2022,88,188746125
2022,88,188746126
2022,99,181839565
2022,88,181839427
2022,88,197965330
2022,88,182930468
2022,99,181839542
2022,99,181839452
2022,88,184230716
2022,99,181839483
2022,99,181839484
2022,88,181839491
2022,88,197964899
2022,88,197964900
2022,88,181839474
2022,88,182930362
2022,88,182930363
2022,99,181839445
2022,88,184230748
2022,88,188746153
2022,88,188746154
2022,88,184230917
2022,88,181839436
2022,88,188746165
2022,88,193902163
2022,88,193902164
2022,88,193902165
2022,99,184230690
2022,88,181839572
2022,99,184230773
2022,88,195421023
2022,88,182930358
2022,88,182930397
2022,88,181839493
2022,88,199925499
2022,88,185889642
2022,88,185889643
2022,99,185889737
2022,99,185889738
2022,88,184230916
2022,88,182930456
2022,88,185889490
2022,88,188746197
2022,88,182930556
2022,88,185889717
2022,88,185889718
2022,88,184230851
2022,88,182930594
2022,88,185889404
2022,88,185889405
2022,88,195421190
2022,99,185889336
2022,88,184230782
2022,88,182930400
2022,88,195421066
2022,88,195421067
2022,88,181839409
2022,88,182930570
2022,99,185889367
2022,99,185889368
2022,99,182930590
2022,88,184230867
2022,88,182930373
2022,99,182930379
2022,99,195421103
2022,88,182930572
2022,88,185889291
2022,99,185889588
2022,88,184230863
2022,88,188746174
2022,88,195421063
2022,88,182930418
2022,88,195421224
2022,88,202131959
2022,88,181839430
2022,88,182930392
2022,88,181839450
2022,88,192368073
2022,88,192368074
2022,88,181839471
2022,99,182930429
2022,99,182930430
2022,99,190692891
2022,99,188746237
2022,99,197965167
2022,88,184230736
2022,88,184230737
2022,88,184230715
2022,99,182930460
2022,88,185889457
2022,88,182930359
2022,88,190692808
2022,88,182930591
2022,88,182930356
2022,88,185889383
2022,88,188746224
2022,88,195421068
2022,88,184230838
2022,99,182930511
2022,88,182930535
2022,88,182930536
2022,88,195421030
2022,88,182930567
2022,88,185889497
2022,88,184230800
2022,99,184230915
2022,88,195421236
2022,88,195421237
2022,88,182930512
2022,88,182930513
2022,88,188746093
2022,88,184230855
2022,88,184230873
2022,88,184230686
2022,99,182930501
2022,88,184230814
2022,99,182930466
2022,99,182930467
2022,88,182930496
2022,88,182930497
2022,88,182930482
2022,88,184230804
2022,88,182930353
2022,88,184230899
2022,88,188746249
2022,88,182930532
2022,88,182930376
2022,88,202132072
2022,88,184230740
2022,88,182930489
2022,88,195421198
2022,88,184230718
2022,88,182930415
2022,88,193902197
2022,88,184230879
2022,88,184230880
2022,88,192368207
2022,88,184230673
2022,88,184230731
2022,88,184230789
2022,88,184230802
2022,88,184230803
2022,88,182930509
2022,88,185889743
2022,88,190692880
2022,88,182930369
2022,88,184230801
2022,88,184230676
2022,88,184230677
2022,99,197965086
2022,88,184230888
2022,88,182930389
2022,88,182930390
2022,88,185889573
2022,88,185889271
2022,88,182930448
2022,88,184230810
2022,88,182930431
2022,88,190692903
2022,88,182930492
2022,88,184230732
2022,88,192368086
2022,88,184230652
2022,99,190692776
2022,88,184230877
2022,88,184230897
2022,88,184230898
2022,99,195421215
2022,88,190692921
2022,88,184230706
2022,88,188746241
2022,88,188746242
2022,88,184230813
2022,88,182930447
2022,88,193901993
2022,88,193901994
2022,99,184230724
2022,99,184230725
2022,88,185889712
2022,88,185889713
2022,88,184230685
2022,88,184230901
2022,88,195421158
2022,88,195421159
2022,88,190692886
2022,88,190692887
2022,88,184230854
2022,88,184230669
2022,88,197965237
2022,88,192368006
2022,88,184230816
2022,99,190692805
2022,99,190692806
2022,88,197965026
2022,88,184230847
2022,88,193902091
2022,88,193902092
2022,88,193902093
2022,88,184230904
2022,88,184230875
2022,88,184230906
2022,88,195421277
2022,88,188746304
2022,88,188746305
2022,88,184230717
2022,88,188746291
2022,88,184230664
2022,88,184230665
2022,88,184230856
2022,88,184230893
2022,88,192368193
2022,88,197965025
2022,88,184230820
2022,99,185889330
2022,88,184230848
2022,88,184230849
2022,88,193902115
2022,88,184230672
2022,88,185889274
2022,88,185889275
2022,88,193902123
2022,88,185889604
2022,88,184230696
2022,88,185889485
2022,99,199925589
2022,88,192368192
2022,88,184230767
2022,88,184230799
2022,88,185889307
2022,99,185889421
2022,99,185889422
2022,99,185889423
2022,88,185889280
2022,88,184230808
2022,88,184230890
2022,88,188746099
2022,99,197965001
2022,88,184230666
2022,88,195421156
2022,88,195421280
2022,88,190692864
2022,88,193902008
2022,88,185889700
2022,88,192368129
2022,99,184230912
2022,88,185889397
2022,88,185889409
2022,88,185889617
2022,99,184230852
2022,99,184230853
2022,88,185889630
2022,88,185889631
2022,88,195421283
2022,99,190692840
2022,88,185889668
2022,88,188746284
2022,88,188746285
2022,88,188746286
2022,88,188746240
2022,88,188746289
2022,88,188746290
2022,88,185889628
2022,88,185889371
2022,88,197965454
2022,88,185889687
2022,99,195420998
2022,88,185889653
2022,88,184230660
2022,88,185889433
2022,88,185889552
2022,88,185889600
2022,99,185889411
2022,88,184230895
2022,99,190692925
2022,88,184230902
2022,88,193902176
2022,88,184230783
2022,88,185889597
2022,88,192367877
2022,88,185889361
2022,88,185889362
2022,88,185889363
2022,88,185889708
2022,88,185889495
2022,88,185889323
2022,88,193902078
2022,88,195421007
2022,88,202132100
2022,88,202132101
2022,88,202132102
2022,88,184230858
2022,88,188746296
2022,88,188746297
2022,99,188746091
2022,88,185889312
2022,88,185889536
2022,88,185889537
2022,88,197965141
2022,88,192368094
2022,88,185889398
2022,99,195421058
2022,88,185889327
2022,88,185889328
2022,88,185889329
2022,88,188746324
2022,99,193902051
2022,99,193902052
2022,88,195421123
2022,99,190692782
2022,99,190692783
2022,99,185889270
2022,88,185889590
2022,88,185889697
2022,88,185889352
2022,88,195421268
2022,88,185889310
2022,99,195421175
2022,88,188746179
2022,99,185889266
2022,99,185889267
2022,88,185889442
2022,88,197965103
2022,88,197965104
2022,99,185889676
2022,88,193902087
2022,88,185889736
2022,99,185889657
2022,99,185889268
2022,99,185889333
2022,88,190692913
2022,88,185889295
2022,88,185889741
2022,88,185889517
2022,88,193902077
2022,88,185889571
2022,99,185889728
2022,99,185889729
2022,88,195421081
2022,88,185889716
2022,99,185889503
2022,88,188746063
2022,88,185889523
2022,88,188746231
2022,99,185889318
2022,99,188746254
2022,88,185889509
2022,88,185889640
2022,88,185889619
2022,88,190692743
2022,88,185889332
2022,99,197965276
2022,88,185889603
2022,88,192368104
2022,88,202131784
2022,88,185889660
2022,88,185889448
2022,88,185889476
2022,88,188746212
2022,88,188746213
2022,88,185889482
2022,88,185889316
2022,88,185889380
2022,88,185889356
2022,99,190692842
2022,88,195421278
2022,99,195421317
2022,88,185889480
2022,88,188746314
2022,88,185889685
2022,88,188746177
2022,88,195421194
2022,88,195421195
2022,88,195421196
2022,88,195421197
2022,88,188746219
2022,88,197964911
2022,88,197964912
2022,88,188746137
2022,88,185889486
2022,88,185889487
2022,88,192367850
2022,88,195421145
2022,99,202132016
2022,88,188746175
2022,99,185889542
2022,99,185889543
2022,88,185889594
2022,88,185889538
2022,88,188746127
2022,88,185889313
2022,88,185889314
2022,88,185889521
2022,88,185889747
2022,88,185889464
2022,88,195421200
2022,88,197964975
2022,88,199925609
2022,88,188746138
2022,99,188746066
2022,99,188746067
2022,88,188746322
2022,88,188746323
2022,88,185889414
2022,99,188746265
2022,88,188746230
2022,88,188746309
2022,88,185889453
2022,88,185889650
2022,88,188746227
2022,88,188746077
2022,88,199925639
2022,88,188746149
2022,88,192368027
2022,88,192367962
2022,88,192367896
2022,88,188746180
2022,88,192367860
2022,88,192367925
2022,88,188746215
2022,88,188746196
2022,88,188746288
2022,99,192367989
2022,88,195420997
2022,88,188746253
2022,88,195421186
2022,88,195421322
2022,88,195421323
2022,88,188746220
2022,88,188746207
2022,88,188746072
2022,88,188746236
2022,88,188746097
2022,88,188746147
2022,88,188746148
2022,88,188746272
2022,88,188746078
2022,88,188746079
2022,88,188746266
2022,88,188746205
2022,99,202132059
2022,88,188746216
2022,88,188746085
2022,88,188746295
2022,88,190692938
2022,88,192367984
2022,88,188746278
2022,99,188746188
2022,88,195421335
2022,88,195421336
2022,99,197964953
2022,99,197965457
2022,99,188746158
2022,99,188746159
2022,88,188746143
2022,88,188746144
2022,88,190692728
2022,88,195421161
2022,88,188746206
2022,88,188746287
2022,88,190692941
2022,88,188746075
2022,88,188746080
2022,88,188746081
2022,88,192367944
2022,88,190692918
2022,88,188746082
2022,88,188746096
2022,88,188746130
2022,88,188746131
2022,88,190692860
2022,88,188746100
2022,88,188746193
2022,88,188746140
2022,88,190692726
2022,88,190692727
2022,88,188746166
2022,99,192368160
2022,99,199925573
2022,88,188746260
2022,88,193902011
2022,88,193902012
2022,88,188746263
2022,88,188746264
2022,99,193902139
2022,99,193902140
2022,88,188746232
2022,88,188746073
2022,88,188746110
2022,88,188746111
2022,88,192367911
2022,88,192367912
2022,88,192367948
2022,88,192367831
2022,88,188746261
2022,88,188746167
2022,88,188746268
2022,88,188746269
2022,88,190692870
2022,88,190692871
2022,88,188746156
2022,88,188746186
2022,88,192368058
2022,88,192368059
2022,99,188746228
2022,99,188746229
2022,88,192367834
2022,88,193901958
2022,88,192368028
2022,88,190692809
2022,88,190692829
2022,88,192368099
2022,88,190692911
2022,88,190692912
2022,88,190692795
2022,88,193902133
2022,88,188746157
2022,88,192368205
2022,99,202131979
2022,88,190692881
2022,88,199925568
2022,88,195421299
2022,88,195421300
2022,88,190692803
2022,88,190692857
2022,88,192368200
2022,88,192368096
2022,88,190692923
2022,88,192368101
2022,88,190692820
2022,88,190692764
2022,88,192368181
2022,88,190692874
2022,88,190692799
2022,99,193902148
2022,88,190692759
2022,88,192367873
2022,88,192367874
2022,88,190692922
2022,99,190692779
2022,88,192368102
2022,88,193901982
2022,88,190692777
2022,88,190692868
2022,88,193902067
2022,88,190692713
2022,99,190692821
2022,88,190692929
2022,88,190692909
2022,88,190692730
2022,88,190692740
2022,88,190692815
2022,88,190692896
2022,99,190692828
2022,88,199925544
2022,88,190692858
2022,88,190692790
2022,88,193901964
2022,88,188746189
2022,99,192367996
2022,99,192367997
2022,88,190692827
2022,88,195421258
2022,88,192368212
2022,99,190692717
2022,99,190692718
2022,99,190692719
2022,99,190692720
2022,88,190692844
2022,88,190692845
2022,88,197965120
2022,88,190692738
2022,88,192368029
2022,88,190692714
2022,88,190692742
2022,88,192367910
2022,88,190692936
2022,88,192367995
2022,88,192368001
2022,88,192368038
2022,88,190692849
2022,88,197965076
2022,99,190692940
2022,88,197965372
2022,88,190692889
2022,88,190692928
2022,88,190692833
2022,88,199925512
2022,88,190692926
2022,88,192368138
2022,88,192368134
2022,88,190692758
2022,88,199925681
2022,88,190692834
2022,88,202131860
2022,88,190692804
2022,88,195421233
2022,88,190692902
2022,88,195421231
2022,88,199925670
2022,88,192368122
2022,88,190692850
2022,88,190692851
2022,88,199925675
2022,88,192368024
2022,88,192368016
2022,88,192367917
2022,88,192368158
2022,88,192368233
2022,88,192368000
2022,88,192367994
2022,88,192367879
2022,88,192367986
2022,88,192367839
2022,88,199925505
2022,88,192367829
2022,99,192367927
2022,88,195421026
2022,88,195421255
2022,88,195421089
2022,88,195421090
2022,88,195421091
2022,88,192367982
2022,88,199925556
2022,88,192368056
2022,88,197965418
2022,88,192367904
2022,88,193902060
2022,88,193902061
2022,88,192367897
2022,88,192367898
2022,88,199925519
2022,88,195421188
